,Astrocyte A,Astrocyte B,Endothelial,Inhibitory neuron A,Inhibitory neuron B,Inhibitory neuron C,L2/3 neuron,L4 neuron,L6 neuron,Microglia A,Microglia B,Oligodendrocyte,Oligodendrocyte precursor cell
RELA,0.116744429249457,0.12309115198849,0.0926255526584288,0.117053406998158,0.12092004381161,0.0833572567783094,0.10352273513738,0.117026474264288,0.147627809173347,0.0742996537614101,0.0586497175141243,0.0780452746671157,0.10181834000348
RELB,0.0273710884080122,0.02967834754907,0.0234157125042512,0.02902394106814,0.044249726177437,0.0230701754385965,0.0401965533946986,0.0380581752073628,0.0507688263898015,0.0189014793830658,0.0184237288135593,0.0182884876769669,0.023516617365582
RELN,0.00251387659882552,0.011591819956839,0.00306654574311303,0.00360957642725598,1.56889375684556,0.691650717703349,0.00967541006298014,0.0155607317350301,0.011998948613484,0.00599622285174693,0.00158757062146893,0.00207428702021964,0.0129023838524448
RELT,0.0423336819242217,0.0533141506525537,0.0152533726334883,0.0993738489871087,0.0376779846659365,0.0587958532695375,0.0552841027060696,0.0627144642654244,0.0691680904192404,0.046600566572238,0.0452033898305085,0.0404928010392485,0.0383069427527406
REN,0.0158675890917867,0.0219710204501079,0.00930166647772361,0.00434622467771639,0.0113910186199343,0.0111084529505582,0.00351581424320022,0.00692534939211453,0.0152845314758838,0.0116619452313503,0.00972316384180791,0.00770354956276988,0.0141204106490343
REPS1,0.144899847156303,0.401274278080362,0.0333919056796282,0.310055248618785,0.486746987951807,0.245558213716108,0.419807599141809,0.316094761958868,0.338585885136023,0.0478596159899276,0.0201186440677966,0.0320248505478908,0.0877240299286584
REPS2,0.00315742900812484,0.0402630767649779,0.00833805690964743,0.396979742173112,0.402409638554217,0.262783094098884,0.399183334486816,0.350749914782411,0.434656328032593,0.0333805476864967,0.00283050847457627,0.0658004258031923,0.0678875935270576
RERE,0.130661250100555,0.2512383105539,0.0853134565242036,0.506372007366482,0.474698795180723,0.326419457735247,0.511786282787736,0.441535052834905,0.500105138651597,0.0853163361661945,0.0305141242937853,0.0610011186355052,0.129832956325039
REST,0.0308301826079961,0.0488952831158154,0.0282337603446321,0.00655616942909761,0.0179627601314348,0.00871610845295055,0.0136203197453111,0.0118111578229747,0.0150216848468918,0.019845766446333,0.0176327683615819,0.0305814498959549,0.0275187054115191
RET,0,0,0,0.0378637200736648,0.0135815991237678,0.00759968102073365,0,0,0,0,0,0,0
RETN,0.030025742096372,0.0334806289178913,0.0141197143181045,0.0367587476979742,0.0584884994523549,0.0350318979266348,0.0411654785798325,0.0404442676968526,0.0449862005519779,0.0264557758892036,0.0144689265536723,0.0166406052660067,0.021080563772403
REV3L,0.0368634864451774,0.0663652245401295,0.0115123001927219,0.116685082872928,0.163636363636364,0.138859649122807,0.0589521766212195,0.0596466310646517,0.059311341832041,0.00631098520616934,0.00712429378531074,0.00919506356977038,0.0706716547764051
RFC1,0.0712130962915292,0.0906176138115302,0.0416109284661603,0.181878453038674,0.238116100766703,0.0997846889952153,0.12463146238494,0.126570844222247,0.159850177421475,0.0343248347497639,0.0242994350282486,0.0904344635962327,0.0684096050113102
RFC2,0.0325195076824069,0.0424211283526873,0.0281770774288629,0.0798526703499079,0.0880613362541073,0.067408293460925,0.117572150321822,0.124298375184638,0.142239453279012,0.0513220018885741,0.0351468926553672,0.025890397777163,0.0402209848616669
RFC3,0.039115919877725,0.0434487719658822,0.0337886860900125,0.0864825046040516,0.0814895947426068,0.0798484848484848,0.127953491591114,0.113958641063516,0.115954790379813,0.0390462700661001,0.0256553672316384,0.0256257743243081,0.0417870193144249
RFC4,0.00629474700345909,0.0141609289898263,0.011228885613876,0.0422836095764273,0.0475355969331873,0.0331180223285486,0.0454564329711399,0.0511248721736166,0.0562886055986332,0.0151243311299969,0.00757627118644068,0.010518180834045,0.0217765790847399
RFC5,0.0802228300217199,0.0454012948309526,0.0217152250311756,0.0883241252302026,0.116538882803943,0.0744258373205742,0.13196761021524,0.111118054766504,0.148679195689315,0.0296033994334278,0.0223785310734463,0.0264076163441067,0.0449190882199408
RFTN1,0.03195639932427,0.0454012948309526,0.0641707289422968,0.0268139963167588,0.071631982475356,0.0575199362041467,0.463824486123607,0.30927735484604,0.2639374425023,0.0299181617878502,0.0177457627118644,0.00503325835668836,0.0191665216634766
RFX1,0.048769206017215,0.0491008118384544,0.03605600272078,0.0809576427255985,0.0814895947426068,0.0937240829346093,0.0895425288947332,0.10782297466197,0.136193980812196,0.0525810513062638,0.0384237288135593,0.0280795554325992,0.0485731686097094
RFX2,0.0129716032499397,0.0240263076764978,0,0,0,0,0.00316976953422382,0,0,0,0,0,0
RFX3,0.119801303193629,0.172931867228445,0.0301609794807845,0.131418047882136,0.140635268346112,0.108556618819777,0.517945878607516,0.141114646062947,0.174832435274018,0.0299181617878502,0.0151468926553672,0.0229554831182265,0.0670175743866365
RFX5,0,0.0190936183331621,0.00289649699580546,0.0676979742173112,0.0782037239868565,0.030725677830941,0.00863727593605094,0.0211282808771731,0.0150216848468918,0.0214195782184451,0.00735028248587571,0.000474517964323948,0.0203845484600661
RFXANK,0.089715228058885,0.102332751001953,0.0404772701507766,0.0459668508287293,0.0617743702081051,0.0289712918660287,0.0416499411723995,0.0504431314623338,0.0540544092522013,0.0450267548001259,0.0279152542372881,0.0400116674886031,0.0327388202540456
RGCC,0.660304882953906,1.22688315692118,0.675269243849904,0.251860036832413,0.291785323110624,0.349066985645933,0.447145131150945,0.31166344733553,0.961532395847023,0.167469310670444,0.239666666666667,1.77386061561038,1.15262745780407
RGL1,0.0819121550961306,0.196156612886651,0.0225654687677134,0.190349907918969,0.107776560788609,0.0946810207336523,0.31260294830092,0.177587774116578,0.236995663030622,0.0459710418633931,0.020909604519774,0.069120247302645,0.0268226900991822
RGMB,0.0323586195800821,0.0528003288459562,0.0222253712730983,0.182615101289134,0.36407447973713,0.159114832535885,0.306858606131912,0.235990228383138,0.336351688789591,0.023622914699402,0.0101751412429379,0.013958285721159,0.0842439533669741
RGN,0.017476470115035,0.0218682560887884,0,0,0.00591456736035049,0,0.0156965879991695,0.00522099761390751,0.00122223682481273,0,0,0.00838916487243947,0.0167304680702975
RGS1,0.0219813369801303,0.0190936183331621,0.0157635188754109,0.0150276243093923,0.00920043811610077,0.0147767145135566,0.022755900062288,0.0184013180320418,0.0204100407412275,0.197686496694995,0.189610169491525,0.0121901199225375,0.0102923264311815
RGS12,0.0453101118172311,0.0645154660363786,0.0110021539507992,0.0710128913443831,0.377217962760131,0.506961722488038,0.146501487992249,0.030331780479491,0.186923380207649,0.064227258419893,0.0420395480225989,0.0116247880005292,0.0616234557160257
RGS13,0,0,0,0.00213627992633517,0,0,0,0,0.000696543566828758,0,0,0,0.000722115886549503
RGS14,0.0478843214544284,0.0643099373137396,0.0302176623965537,0.0441252302025783,0.0573932092004381,0.0500239234449761,0.192456225344314,0.117821838427451,0.16918123275069,0.0421938936103242,0.0401186440677966,0.0233524182975089,0.0393509657212459
RGS16,0.0235902180033786,0.0198129688623985,0.00805464233080149,0.0371270718232044,0.0705366922234392,0.0946810207336523,0.019295452972524,0.0174923304169981,0.0179129977658036,0.018271954674221,0.0282542372881356,0.00656085737998725,0.0212545676004872
RGS2,0.0687997747566567,0.0704757989929093,0.0548180478403809,0.306003683241252,0.228258488499452,0.208078149920255,0.255436362378019,0.300301102147483,0.334906032330135,0.0809096632042808,0.0702881355932203,0.0457251284025163,0.0755437619627632
RGS4,0.0494127584265144,0.265830849861268,0.116319011449949,1.8139226519337,0.244687842278204,0.504888357256778,2.59961242992595,2.55118168389956,2.71340517807859,0.160859301227573,0.020909604519774,0.0412145013652164,0.139577170697755
RGS5,0.0620424744590138,0.120008221148906,2.20638816460719,2.48279926335175,0.0530120481927711,0.130725677830941,0.0896809467783238,0.0664640381774798,0.0505059797608096,0.283301857097891,0.107576271186441,0.0568513417611894,0.198912476074474
RGS6,0.018441798728984,0.0224848422567054,0.0107187393719533,0.0150276243093923,0.0212486308871851,0.113181818181818,0.283673610630493,0.180201113509828,0.153410435011171,0.00599622285174693,0.00350847457627119,0.00366202773734919,0.00994431877501305
RGS7,0,0.0146747507964238,0,0.123314917127072,0.27645125958379,0.0830382775119617,0.230313516506333,0.15134075673219,0.182060717571297,0.00536669814290211,0,0,0.0181224986949713
RHBDD1,0.083521036119379,0.0957558318775049,0.033335222763859,0.0750644567219153,0.0738225629791895,0.0720334928229665,0.0665651602187003,0.0591921372571299,0.0640425811538967,0.046600566572238,0.0258813559322034,0.0380751049472557,0.0473551418131199
RHBDD2,0.148198053253962,0.21465419792416,0.0460321958961569,0.606556169429098,0.68170865279299,0.447472089314195,0.934583708215101,0.810356777638905,1.07021947693521,0.0629682090022033,0.0124350282485876,0.0572362486017056,0.103558378284322
RHEB,0.166700185021318,0.215887370259994,0.0741469221176737,0.33731123388582,0.286308871851041,0.193564593301435,0.332119869887189,0.34552323599591,0.353305296359574,0.0834277620396601,0.049271186440678,0.0563942648880763,0.107212458674091
RHNO1,0.0269688681522001,0.0431404788819238,0.0162169822015645,0.092744014732965,0.0738225629791895,0.0608692185007974,0.100131496989411,0.0885069878422906,0.0968984097778946,0.0233081523449795,0.0114180790960452,0.0272135150414376,0.0334348355663825
RHO,0,0,0,0,0.00481927710843373,0,0,0,0,0,0.000796610169491525,0,0
RHOA,0.388967098383075,0.291624704552461,0.362719646298606,0.41060773480663,0.4013143483023,0.31493620414673,0.496352688767389,0.49118850130667,0.61115783940071,0.207758892036512,0.163056497175141,0.310168156175951,0.220140943100748
RHOB,1.56530045853109,2.15392046038434,1.26250425121868,1.26069981583794,1.4013143483023,0.960231259968102,1.45268184649457,1.54663674582434,1.73509002497043,0.327368586717029,0.203395480225989,1.0332998544571,0.813842004524099
RHOBTB1,0.016511141501086,0.0119001130407975,0.0370196122888561,0.0386003683241252,0.03986856516977,0.0243460925039872,0.0984704823863243,0.0943017838881945,0.0778420291759758,0.0163833805476865,0.0126610169491525,0.0279352153674056,0.0142944144771185
RHOBTB3,0.338770010457727,0.493453910183948,0.0709159959188301,0.22939226519337,0.122015334063527,0.0953189792663477,0.0898193646619143,0.119639813657539,0.125022999080037,0.0582467736858672,0.0436214689265537,0.0959795277674201,0.118522707499565
RHOC,0.205956881988577,0.178172849655739,0.282343271737898,0.0566482504604052,0.0628696604600219,0.0591148325358852,0.0695411447158973,0.0633962049767072,0.111880667630438,0.0975920679886686,0.0633954802259887,0.0721754453492428,0.17646598225161
RHOF,0,0.000184975850375087,0,0.0058195211786372,0.00920043811610077,0.00791866028708134,0.0201259602740674,0.0261277127599136,0.0196215008542516,0,0,0,0
RHOG,0.0432185664870083,0.0249511869283732,0.0286872236707856,0.0161325966850829,0.0102957283680175,0.0241866028708134,0.0104367084227282,0.00840245426656062,0.0484032067288737,0.0815391879131256,0.0502881355932203,0.144321421268509,0.0348268661910562
RHOH,0.0158675890917867,0.0124139348473949,0.0071477156784945,0.0157642725598527,0.0135815991237678,0.0146172248803828,0.0111980067824763,0.01067492330417,0.0154159547903798,0.0324362606232295,0.029271186440678,0.00570684532759181,0.0142944144771185
RHOQ,0.212070629876921,0.197389785222485,0.108099988663417,0.270276243093923,0.169112814895947,0.140454545454545,0.16539552910236,0.144523349619361,0.149336312261795,0.127494491658798,0.0989887005649717,0.10282365252535,0.119914738124239
RICTOR,0.0211768964685062,0.046737231528106,0.014856592223104,0.128103130755064,0.16473165388828,0.0824003189792663,0.124769880268531,0.138728553573458,0.151176238664739,0.0267705382436261,0.0120960451977401,0.0519678362221394,0.0590133982947625
RIF1,0.0691215509613064,0.103976980783064,0.0434247817707743,0.200294659300184,0.206352683461117,0.149545454545455,0.261665167139594,0.198721736166345,0.264725982389276,0.0453415171545483,0.0274632768361582,0.0931167831410804,0.0772838002436054
RIGI,0.0593073767194916,0.0935977802897955,0.0523806824623059,0.0533333333333333,0.0825848849945235,0.061347687400319,0.0617205342930307,0.0443074650607885,0.0707451701931923,0.0437677053824363,0.0344689265536723,0.0274179968004619,0.0687576126674787
RILP,0.0299452980452095,0.039235433151783,0.0241525904092506,0.0595948434622468,0.0431544359255203,0.0190829346092504,0.0371513599557063,0.0435121008976253,0.0455118938099619,0.0296033994334278,0.0282542372881356,0.0244229404476948,0.0222985905689925
RIMKLA,0,0.011591819956839,0,0.195138121546961,0.127491785323111,0.0666108452950558,0.161935082012596,0.142478127485513,0.1327769746353,0,0,0,0.00977031494692883
RIMKLB,0.141279864853994,0.240345288254034,0.0834996032195896,0.185561694290976,0.232639649507119,0.140773524720893,0.11715689667105,0.105550505624361,0.149993428834275,0.0267705382436261,0.0153728813559322,0.0106625208992386,0.0692796241517313
RIMS1,0,0,0,0.0146593001841621,0.0595837897042716,0.0229106858054226,0.0217177659353588,0.028400181797523,0.0254041266920752,0.000960025180988356,0,0.00140070004931619,0.00420219244823386
RIMS2,0.0256013192824391,0.0516699208714418,0.0201847863054075,0.2297605893186,0.203066812705367,0.249226475279107,0.447768011627102,0.370179525053971,0.482757261138126,0.0415643689014794,0.0183107344632768,0.0180960342567088,0.0626674786845311
RIN1,0.00420320167323626,0.0134415784605899,0.00488039904772701,0.0102394106813996,0.00920043811610077,0.0152551834130781,0.0755623226520866,0.0321497557095785,0.0532658693652254,0.00568146049732452,0.0026045197740113,0.00315683750917161,0.00907429963459196
RING1,0.0539176252916097,0.05608878840818,0.0233023466727128,0.136574585635359,0.125301204819277,0.0804864433811802,0.147055159526611,0.129070560163618,0.157747404389539,0.0261410135347812,0.0135649717514124,0.0338892430566414,0.0417870193144249
RIOK3,0.083521036119379,0.104388038228342,0.0524940482938442,0.175616942909761,0.215115005476451,0.148588516746411,0.244224513807184,0.245875468696739,0.296136154553818,0.0585615360402896,0.0404576271186441,0.0848412860699809,0.0743257351661736
RIPK1,0.0228662215429169,0.0344055081697667,0.025456297471942,0.0776427255985267,0.0672508214676889,0.0575199362041467,0.0574987888435186,0.0594193841608908,0.0660139308713366,0.0327510229776519,0.0240734463276836,0.0139222007048607,0.026648686271098
RIPK2,0.0171546939103853,0.00933100400781009,0.00465366738465027,0.0146593001841621,0,0.0119059011164274,0.0209564675756108,0.0115839109192137,0.0138388750164279,0.00757003462385899,0.00825423728813559,0.00460023816110757,0.0113363493996868
RIPK3,0.0256013192824391,0.0144692220737848,0.0125325926765673,0.00839779005524862,0.00700985761226725,0.00839712918660287,0.00946778323759429,0.00760709010339734,0.0139702983309239,0.0321214982688071,0.0238474576271186,0.0097483671530125,0.0109883417435184
RIT2,0.0236706620545411,0.0367690884801151,0.0165570796961796,0.0629097605893186,0.0672508214676889,0.0514593301435407,0.295023877084919,0.188722872400864,0.304021553423577,0.023622914699402,0.0111920903954802,0.0141146541251188,0.0673655820428049
RLF,0.0190853511382833,0.0359469735895591,0.0112855685296452,0.0905340699815838,0.0891566265060241,0.0701196172248804,0.10864419683023,0.0872571298716055,0.0976869496648706,0.0135505193578848,0.009045197740113,0.0235087867014687,0.0325648164259614
RLIM,0.0453101118172311,0.0976055903812558,0.0298775649019386,0.258121546961326,0.251259583789704,0.154011164274322,0.27419198560454,0.283030337461652,0.319266657905112,0.0525810513062638,0.0197796610169492,0.0314474902871164,0.044223072907604
RLN3,0.00154854798487651,0.00799506731065666,0.00618410611041832,0.00839779005524862,0.0113910186199343,0.0112679425837321,0.0110595888988857,0.0131746392455403,0.00805624917860429,0.0132357570034624,0.00949717514124294,0.00308466747657481,0.0129023838524448
RNASE1,0.0639731316869117,0.0035761997739184,0.0984072100668858,0,0,0.0433253588516746,0,0.0237416202704238,0.170626889210146,0.0116619452313503,0.0485932203389831,0.493913059167398,0.0459631111884461
RNASE2,0.0120867186871531,0.00809783167197616,0.00754449608887881,0.0135543278084715,0.00591456736035049,0.00823763955342902,0.00656100768219254,0.00749346665151687,0.0112104087265081,0.037472458293988,0.0188757062146893,0.00503325835668836,0.00716025752566557
RNASE3,0.0105582817150672,0.0112835268728805,0.00244303366965197,0.00250460405156538,0.00920043811610077,0.00456937799043062,0.00780676863450758,0.0114702874673333,0.0176501511368117,0.0245672017626692,0.0163898305084746,0.00660897073505178,0.00768226900991822
RNASE6,0.0176373582173598,0.0159079231322577,0.0180308355061784,0.0153959484346225,0.00700985761226725,0.0152551834130781,0.0156965879991695,0.00760709010339734,0.0197529241687475,0.143862134088763,0.0696101694915254,0.014679986047127,0.0111623455716026
RNASET2,0.0432185664870083,0.0445791799403967,0.0185409817481011,0.371565377532228,0.134063526834611,0.195159489633174,0.10719080905253,0.0576014089308033,0.117006176895781,0.785033050047214,0.408593220338983,0.00795614467685868,0.0398729772054985
RNF111,0.0659037889148097,0.0897954989209742,0.0505668291576919,0.271012891344383,0.296166484118291,0.179370015948963,0.281112879784068,0.231104419952278,0.289696412143514,0.0761882278879446,0.0421525423728814,0.0558409613048342,0.0811118844614581
RNF114,0.100414286863486,0.136758812043983,0.100561160866115,0.204714548802947,0.220591456736035,0.170757575757576,0.192802270053291,0.203834791500966,0.221224865291103,0.097906830343091,0.0657683615819209,0.107863526468359,0.0974682443013746
RNF115,0.0418510176172472,0.0912341999794471,0.0798152136945924,0.189613259668508,0.160350492880613,0.113341307814992,0.248930721849263,0.194972162254289,0.182586410829281,0.0308624488511174,0.0144689265536723,0.0254212925652838,0.0471811379850357
RNF121,0,0.0153941013256603,0,0.0223941068139963,0.0365826944140197,0.0233891547049442,0.0292615405910444,0.0288546756050449,0.0369693783677224,0.00757003462385899,0.00226553672316384,0.000823339788541804,0.0129023838524448
RNF125,0,0,0,0,0,0,0,0,0,0.00914384639597104,0.0049774011299435,0.00920709190853651,0
RNF126,0.067110449682246,0.0902065563662522,0.044841854665004,0.226077348066298,0.212924424972618,0.139338118022329,0.260419406187279,0.266554936938984,0.327940596661848,0.0560434372049103,0.0331129943502825,0.0826521284145447,0.0774578040716896
RNF130,0.099368514198375,0.110040078100915,0.0646241922684503,0.202504604051565,0.214019715224535,0.141570972886762,0.212111564814174,0.194972162254289,0.314403995268761,0.114903997481901,0.0745819209039548,0.254621287753948,0.100774317034975
RNF135,0.0437816748451452,0.0447847086630357,0.0275535653554019,0.0378637200736648,0.0486308871851041,0.0237081339712919,0.0352827185272337,0.0345358481990683,0.0398606912866343,0.0525810513062638,0.0334519774011299,0.0165203218783454,0.0350008700191404
RNF138,0.0421727938218969,0.0433460076045627,0.0232456637569437,0.059963167587477,0.0584884994523549,0.0528947368421053,0.0655270260917711,0.0589648903533689,0.0720594033381522,0.0214195782184451,0.0245254237288136,0.0272977134128006,0.0358708891595615
RNF14,0.0826361515565924,0.131826122700647,0.0616199977326834,0.363462246777164,0.273165388828039,0.196913875598086,0.360426327081459,0.337569594364277,0.35803653568143,0.065801070192005,0.0322090395480226,0.0658365108194907,0.0725856968853315
RNF144A,0.0787748371007964,0.0795190627890248,0.0284038090919397,0.22939226519337,0.255640744797371,0.137902711323764,0.392193231365492,0.421537325303943,0.373281640162965,0.0220491029272899,0.0224915254237288,0.134662665239304,0.162197668348704
RNF144B,0.0103973936127423,0.0578357825506114,0.138425348599932,0.403241252302026,0.0300109529025192,0.0477910685805423,0.011128797840681,0.0066981024883536,0.00279931659876462,0.0541548630783758,0.028819209039548,0.00521368343818035,0.0222985905689925
RNF168,0.0453905558683935,0.0672901037920049,0.0471091712957715,0.179300184162063,0.177875136911281,0.125940988835726,0.175915288255243,0.167134416543575,0.187449073465633,0.0462858042178155,0.0242994350282486,0.0400838375211999,0.0464851226726988
RNF175,0,0.0129277566539924,0.00465366738465027,0.279852670349908,0.27973713033954,0.156244019138756,0.31114956052322,0.213720031814567,0.29771323432777,0.0050519357884797,0.00147457627118644,0,0.0311727858012876
RNF185,0.0579398278497305,0.0802384133182612,0.0298775649019386,0.160883977900552,0.160350492880613,0.107599681020734,0.142971831960689,0.152022497443472,0.187449073465633,0.0267705382436261,0.0247514124293785,0.0457010717249841,0.0644075169653732
RNF19A,0.265405035797603,0.210440859110061,0.101184672939576,0.224235727440147,0.194304490690033,0.18877990430622,0.378835905599003,0.283030337461652,0.348048363779735,0.0692634560906516,0.0375197740112994,0.0455447033210243,0.0720636854010788
RNF19B,0.0355763816265787,0.0516699208714418,0.0371896610361637,0.176721915285451,0.172398685651698,0.120996810207337,0.191279673333795,0.181678218384275,0.183506374030753,0.0790210890777463,0.0360508474576271,0.0257460577119694,0.0356968853314773
RNF2,0,0.00850888911725414,0.00261308241695953,0.0176058931860037,0.0267250821467689,0.0187639553429027,0.0332064502733753,0.0241961140779457,0.0267183598370351,0.00284859930752282,0.00396045197740113,0.0022065987466471,0.00768226900991822
RNF213,0.129213257179632,0.162244373651218,0.0847466273665117,0.0264456721915285,0.0420591456736035,0.0308851674641148,0.0653886082081805,0.0608964890353369,0.102023919043238,0.225070821529745,0.126785310734463,0.092358997798814,0.0751957543065947
RNF214,0.151818035556271,0.152892816771144,0.0945527717945811,0.267329650092081,0.278641840087623,0.174744816586922,0.231974531109419,0.229740938529713,0.279708240241819,0.0724110796348757,0.0636214689265537,0.0858877515426344,0.10512441273708
RNF216,0.0390354758265626,0.0657486383722125,0.0240959074934815,0.136574585635359,0.142825848849945,0.112065390749601,0.142418160426327,0.121230541983865,0.145393612826916,0.0528958136606862,0.0265593220338983,0.0345387733500126,0.0539672872803202
RNF217,0.0157871450406242,0.0333778645565718,0.007601179004648,0.0386003683241252,0.0639649507119387,0.0334370015948963,0.0513391930237387,0.0454436995795932,0.0485346300433697,0.00379288637079005,0.00249152542372881,0.0149806945162804,0.0144684183052027
RNF220,0.148037165151637,0.222978111191039,0.0908683822695839,0.633443830570902,0.611610076670318,0.425143540669856,0.709170184787875,0.735592546301557,0.919476935208306,0.142603084671073,0.0701751412429379,0.444308190095866,0.17646598225161
RNF25,0.0474821011986164,0.0604048915835988,0.0296508332388618,0.146519337016575,0.159255202628697,0.0932456140350877,0.163457678732092,0.153385978866038,0.157747404389539,0.030547686496695,0.020909604519774,0.0329630609716492,0.0543152949364886
RNF31,0,0,0,0,0,0,0,0,0,0.000330500472143534,0,0,0
RNF34,0.0780508406403346,0.113739595108416,0.0607130710803764,0.404714548802947,0.27973713033954,0.21366028708134,0.363333102636861,0.343932507669583,0.426508082533842,0.0742996537614101,0.0511920903954802,0.0954623092004763,0.0774578040716896
RNF4,0.0970356367146649,0.161319494399342,0.0718796054869063,0.304162062615101,0.250164293537788,0.17011961722488,0.282081804969202,0.262464492671287,0.303890130109081,0.0698929807994964,0.0432824858757062,0.0565265766145038,0.0868540107882373
RNF41,0.0169133617568981,0.0777720686465934,0.0248894683142501,0.230128913443831,0.185542168674699,0.144920255183413,0.270939165340162,0.245989092148619,0.29771323432777,0.0635977337110482,0.0183107344632768,0.0199965117817578,0.0362188968157299
RNF43,0.0106387257662296,0.0641044085911006,0.0053905452896497,0.012817679558011,0.0212486308871851,0.00855661881977671,0.00953699217938957,0.0147653675718668,0.012918911814956,0.0050519357884797,0.00768926553672316,0.00466037985493823,0.00663824604141291
RNF5,0.0452296677660687,0.0395437262357414,0.0293107357442467,0.0592265193370166,0.0639649507119387,0.0450797448165869,0.0531386255104159,0.0762356550392001,0.0840189249572874,0.0437677053824363,0.0324350282485876,0.0459536668390729,0.0377849312684879
RNF6,0.0272102003056874,0.0505395128969273,0.018200884253486,0.146519337016575,0.203066812705367,0.0769776714513557,0.154045262647934,0.141341892966708,0.174701011959522,0.0179571923197986,0.0104011299435028,0.0146198443532964,0.0179484948668871
RNF7,0.0716957605985037,0.0733532011098551,0.0464856592223104,0.12,0.102300109529025,0.0911722488038278,0.129406879368814,0.152249744347233,0.181797870942305,0.0510072395341517,0.036728813559322,0.0499951886644935,0.0633634939968679
RNF8,0,0.020326790668996,0.00340664323772815,0.063646408839779,0.104490690032859,0.0315231259968102,0.0820679631808429,0.0603283717759346,0.0844131949007754,0,0,0.00885827008431865,0.0101183226030973
RNGTT,0.0214986726731558,0.0588634261638064,0.0179741525904092,0.153517495395948,0.171303395399781,0.138381180223285,0.187819226244031,0.162248608112714,0.174175318701538,0.0274000629524709,0.0145819209039548,0.0235809567340655,0.0433530537671829
RNLS,0.0145000402220256,0.0196074401397595,0.00867815440426255,0.0717495395948435,0.0639649507119387,0.051140350877193,0.0853207834452211,0.102028178616066,0.0737679064266001,0.0185867170286434,0.00542937853107345,0.0117691280657228,0.0165564642422133
ROBO1,0,0.0163189805775357,0,0.0142909760589319,0.0431544359255203,0.195797448165869,0.0651809813827947,0.0110157936598114,0.0946642134314628,0.000645262826565945,0.00350847457627119,0.0306656482673178,0.0678875935270576
ROBO2,0.037185262649827,0.0358442092282397,0.0137796168234894,0.185561694290976,0.264403066812705,0.40744019138756,0.180898332064503,0.160885126690149,0.249612301222237,0.0324362606232295,0.0128870056497175,0.0148243261123206,0.026648686271098
ROBO4,0,0,0.0670615576465253,0,0,0,0,0,0,0.00379288637079005,0.0049774011299435,0,0
ROCK1,0,0.011591819956839,0.0093583493934928,0.0212891344383057,0.0300109529025192,0.00839712918660287,0.037082151013911,0.0155607317350301,0.0197529241687475,0.00851432168712622,0.00554237288135593,0.00466037985493823,0.0102923264311815
ROCK2,0.106367146649505,0.162655431096496,0.10299852624419,0.546519337016575,0.44512595837897,0.314298245614035,0.912090802131635,0.603675718668333,0.81933236956236,0.0774472773056342,0.0354858757062147,0.0567791717285926,0.104080389768575
ROMO1,0.254223312686027,0.240139759531394,0.20344065298719,0.488692449355433,0.393647316538883,0.326419457735247,0.435864073638314,0.477212816725372,0.548731765015114,0.186669814290211,0.126446327683616,0.184303619327135,0.205524621541674
ROR1,0.0120062746359907,0.0391326687904635,0.0167271284434871,0.0548066298342541,0.012486308871851,0.0227511961722488,0.0118208872586338,0.0215827746846949,0.027769746353003,0.0078847969782814,0.00542937853107345,0.0143431925616753,0.0109883417435184
ROR2,0,0,0,0,0.0508214676889376,0,0,0,0,0,0.00124858757062147,0,0.000200104402296852
RORA,0.0792575014077709,0.237467886137088,0.0522106337149983,0.293848987108656,0.421029572836802,0.165653907496013,0.16408055920825,0.196222020224974,0.0808647654093836,0.0195310040919106,0.0114180790960452,0.0203333052672095,0.0743257351661736
RORB,0.0140173759150511,0.130798479087452,0,0.00987108655616943,0.0102957283680175,0.00504784688995215,0.162765589314139,0.448466083399614,0.0629911946379288,0.0141800440667296,0,0,0.0045502001044023
RORC,0.00323787305928726,0.000801562018292054,0.00561727695272645,0,0,0.00106060606060606,0,0,0,0.000330500472143534,0.00294350282485876,0.00593538376414833,0.00785627283800244
RP9,0.0163502533987612,0.0246428938444148,0.0132694705815667,0.0717495395948435,0.0683461117196057,0.0508213716108453,0.0549380579970932,0.0602147483240541,0.0555000657116573,0.00977337110481587,0.00689830508474576,0.0128637068934409,0.0236906211936663
RPA1,0.0073405196685705,0.0194019114171205,0.0022729849223444,0.0234990791896869,0.0245345016429354,0.00680223285486443,0.0282926154059104,0.0244233609817066,0.0455118938099619,0.00190431224425559,0,0.00675331080024538,0.007508265181834
RPA2,0.00484675408253559,0.0181687390812866,0,0.0356537753222836,0.0431544359255203,0.0249840510366826,0.0555609384732507,0.0537382115668674,0.0735050597976081,0.00253383695310041,0,0.00402287790033318,0.0045502001044023
RPA3,0.0994489582495375,0.1089096701264,0.0514170728942297,0.300847145488029,0.250164293537788,0.128652312599681,0.206436431586961,0.244625610726054,0.273925614403995,0.0635977337110482,0.0478022598870056,0.0676046766181123,0.0758917696189316
RPAIN,0.193327165956078,0.233871133490905,0.0865037977553565,0.496058931860037,0.48236582694414,0.347950558213716,0.547290469928715,0.560498806953755,0.628111446970693,0.119625432798237,0.0728870056497175,0.138932725501281,0.227797111536454
RPE,0.0202115678545572,0.047148288973384,0.00646752068926425,0.113001841620626,0.108871851040526,0.0678867623604466,0.150654024499965,0.134297238950119,0.16720988303325,0.0138652817123072,0.00610734463276836,0.0244590254639932,0.0318688011136245
