"","Astrocytes Bergmann glia","Astrocytes cortex hippocampus","Astrocytes thalamus hypothalamus","Cajal-Retzius cells","CCK interneurons","Cholinergic neurons habenula","Choroid plexus epithelial cells","Committed oligodendrocytes","D1 medium spiny neurons","D2 medium spiny neurons","Dopaminergic neurons","Ependymal cells","Excitatory neurons amygdala","Excitatory neurons di/mesencephalon","Excitatory neurons hippocampal CA1","Excitatory neurons hippocampal CA2","Excitatory neurons hippocampal CA3","Excitatory neurons layer 1 piriform","Excitatory neurons layer 2/3","Excitatory neurons layer 4","Excitatory neurons layer 5","Excitatory neurons layer 5/6","Excitatory neurons layer 6","Excitatory neurons telencephalon","Granule neurons","Hindbrain excitatory neurons","Hindbrain inhibitory neurons","Hypendymal","Inhibitory interneurons","Inhibitory neurons amygdala","Inhibitory neurons habenula hypothalamus","Inhibitory neurons habenula thalamus","Inhibitory neurons reticular nucleus","Interneuron selective interneurons","Interneurons","Mature oligodendrocytes","Microglia","Myelin forming oligodendrocytes","Neuroblasts","Neurogliaform cells","Newly-formed oligodendrocytes","Olfactory bulb inhibitory neurons","Olfactory ensheathing cells","Oligodendrocyte precursor cells","Peptidergic neurons","Pericytes","Perivascular macrophages","Purkinje cells","Radial glia","Serotonergic neurons","T cell","Tanycytes","Telencephalon inhibitory neurons","Vascular endothelial cells","Vascular leptomeningeal cells","Vascular smooth muscle cells"
"Lamp2",0.0318573893041978,1.12933097031458,1.41955223880597,0.00531914893617021,1.51164383561644,1.75237388724036,9.36245519713262,1.04082608695652,0.86504854368932,0.631151003167899,0.0373493975903614,1.5011862396204,1.02820512820513,1.60078304928604,0.981803143093466,1.43049403747871,1.32515337423313,1.39987460815047,0.97349902261938,0.876894929430214,1.24474358974359,1.22826357231662,1.05757725587145,0.789132290184922,0.934335596508244,0.0756738544474393,0.0658413055711874,0.0204350314825415,1.16435643564356,0.6095703125,0.948523748395379,1.04198040226921,1.80160349854227,0.867189952904239,0.0255813953488372,1.05297811607992,1.271,1.14716595744681,0.897364085667216,1.18447971781305,1.52826086956522,0.0250330250990753,0.0320441988950276,1.09659863945578,0.332,0.456754944686557,1.77864406779661,0.0454992967651196,0.0351162790697674,1.54134615384615,0.213761467889908,2.45575757575758,1.82588996763754,0.398015873015873,1.81046511627907,1.19912023460411
"Lancl1",0.0054054054054054,0.184418845074583,0.22134328358209,0,1.67945205479452,0.776112759643917,0.319444444444444,0.481260869565217,1.31553398058252,1.04192185850053,0.0180722891566265,0.351720047449585,1.29316239316239,1.50566559189314,1.87427626137304,2.12555366269165,1.90885188431201,2.06507836990596,1.53060597598436,0.96131730266597,1.99559829059829,1.43547451305429,1.42840543881335,0.920853485064011,1.37953443258972,0.0207547169811321,0.024198086662915,0,1.43250825082508,0.7580078125,0.91803594351733,1.22764311500774,1.2564139941691,1.52967032967033,0.00346930995043843,0.271246431969553,0.202176470588235,0.3584,0.442668863261944,2.24268077601411,0.431987577639751,0,0,0.413605442176871,0.372,0.157391887361716,0.243050847457627,0.0532348804500703,0.000232558139534883,1.57019230769231,0.0211009174311927,0.286060606060606,4.39223300970874,0.102533577533578,0.169873150105708,0.155865102639296
"Ldha",0.119838987924094,0.657908728400532,0.764029850746269,0.101063829787234,1.99794520547945,1.33323442136499,0.884856630824373,0.688217391304348,1.62427184466019,1.2805702217529,0.324096385542169,0.718268090154211,3.46054131054131,0.761999078765546,2.86021505376344,3.72862010221465,3.11744084136722,3.23498432601881,1.91150516615471,1.42420282279143,2.79132478632479,2.96510567757978,2.66153275648949,2.1222759601707,0.951794374393792,0.101280323450135,0.108422434815232,0.0793932455638237,1.36815181518152,1.39130859375,1.58491655969191,1.57885507993811,0.677696793002915,1.13877551020408,0.0457872664887533,0.521294005708849,0.600411764705882,0.438059574468085,0.569522240527183,1.44726631393298,0.512732919254658,0.064663143989432,0.0472375690607735,0.806802721088435,1.332,0.42289641300704,0.849830508474576,0.0672995780590717,0.043953488372093,3.86826923076923,0.644954128440367,1.7830303030303,0.966666666666667,0.524389499389499,0.628646934460888,0.66466275659824
"Ldhb",0.556871765382404,2.05578201151972,2.18641791044776,0.0691489361702128,4.47397260273973,4.98234421364985,6.26388888888889,1.8034347826087,3.45436893203884,3.61003167898627,0.846987951807229,1.93534994068802,2.38290598290598,12.0489636112391,2.55748552522746,4.4526405451448,1.89833479404032,3.93592476489028,4.65012566322256,3.03685311029796,8.57465811965812,3.72888520513883,3.62766378244747,2.68301564722617,1.55735531846104,1.02547169811321,0.784280622772463,0.219633657698912,4.53069306930693,1.6056640625,3.33780487804878,4.6149561629706,15.0290087463557,2.78555729984301,0.973351124666412,0.970009514747859,1.42982352941176,0.521293617021277,1.3668863261944,3.76119929453263,0.829503105590062,0.207331571994716,0.160497237569061,1.39727891156463,1.252,0.888199798860208,1.75152542372881,1.41751054852321,0.236976744186047,3.62788461538462,0.195412844036697,0.831515151515151,14.1875404530744,0.468833943833944,1.27980972515856,1.17052785923754
"Lep",0.00138010350776308,0.0771968690001477,0.105820895522388,0,0.0184931506849315,0.141097922848665,0.213709677419355,0.0899565217391304,0.0951456310679612,0.12428722280887,0.0397590361445783,0.158362989323843,0.0403133903133903,0.0367572547213266,0.126550868486352,0.0727427597955707,0.0815074496056091,0.117742946708464,0.070678581401843,0.0886042864610559,0.0302136752136752,0.103937007874016,0.0951545117428925,0.0400568990042674,0.173908826382153,0.0153638814016172,0.00787844682048396,0,0.0133663366336634,0.10126953125,0.111232349165597,0.0889118102114492,0.0173469387755102,0.0963893249607535,0.00156309569195578,0.121294005708849,0.131,0.116187234042553,0.157660626029654,0.101587301587302,0.0903726708074534,0.00191545574636724,0.00994475138121547,0.137414965986395,0.012,0.069896077774053,0.212542372881356,0.00330520393811533,0,0.0413461538461538,0.0302752293577982,0.267878787878788,0.0451456310679612,0.090018315018315,0.119133192389006,0.0891495601173021
"Lepr",0,0.0262442770639492,0.0502985074626866,0,0,0.0973293768545994,1.51299283154122,0.0534347826086956,0.0485436893203883,0.0229144667370644,0.00843373493975904,0.0693950177935943,0.0417378917378917,0.0395209580838324,0.0595533498759305,0.0216354344122658,0,0.0619435736677116,0.0899469421949176,0.146628332462101,0.0344871794871795,0.161956071280564,0.0600494437577256,0.0343669985775249,0.0617200129324281,0,0,0,0,0.05244140625,0.141720154043646,0.043527591542032,0.0173469387755102,0.0445839874411303,0,0.0607802093244529,0.0692352941176471,0.0477617021276596,0.0785831960461285,0.0627865961199294,0.05,0,0,0.0469387755102041,0.012,0.0487763995977204,0.0871186440677966,0,0,0.0798076923076923,0.0211009174311927,0.0254545454545455,0.0135922330097087,0.0781135531135531,0.55676532769556,0.128005865102639
"Lgr4",0.00253018976423232,0.353670063506129,0.262537313432836,0,0.470547945205479,0.448219584569733,0.292562724014337,0.15604347826087,0.245631067961165,0.14012671594509,0.0180722891566265,0.294780545670225,0.142877492877493,0.554951635191156,0.228287841191067,0.358943781942078,0.201577563540754,0.339059561128527,0.192990784697012,0.196811291165708,0.157136752136752,0.219560712805636,0.186625463535229,0.129957325746799,0.248593598448109,0.0032345013477089,0.00806602888763834,0.0066971951917573,0.155280528052805,0.2423828125,0.246662387676508,0.314801444043321,0.343877551020408,0.214128728414443,0.00842546702249333,0.15592768791627,0.0892352941176471,0.147165957446808,0.131301482701812,0.267372134038801,0.0934782608695652,0.00918097754293263,0.00580110497237569,0.140816326530612,0.092,0.0534696614146832,0.253220338983051,0.0159634317862166,0.00395348837209302,0.108653846153846,0.0119266055045872,0.552727272727273,0.31294498381877,0.0652930402930403,0.328435517970402,0.141202346041056
"Lgr5",0,0.0460345591493132,0.0768656716417911,0,0.0595890410958904,0.0899109792284866,0.0371863799283154,0.0851739130434783,0.0815533980582524,0.0524815205913411,0,0.0729537366548043,0.118660968660969,0.176784891754952,0.0281224152191894,0.214139693356048,0.0166520595968449,0.0519122257053292,0.0357721306897515,0.0525352848928385,0.211410256410256,0.114297554910899,0.0845241038318912,0.0850071123755334,0.0562237310054963,0,0,0,0.0867986798679868,0.0822265625,0.178947368421053,0.1146982980918,0.106268221574344,0.10894819466248,0,0.0817126546146527,0.0904117647058824,0.083336170212766,0.118121911037891,0.120987654320988,0.0779503105590062,0,0,0.15578231292517,0.092,0.0477707006369427,0.121016949152542,0,0,0.0509615384615384,0.00275229357798165,0.152727272727273,0.216666666666667,0.0515567765567766,0.0609936575052854,0.0451612903225806
"Lifr",0.00770557791834388,0.312760301284891,0.425223880597015,0,0.107534246575342,0.139614243323442,0.171594982078853,0.300826086956522,0.19126213592233,0.142238648363252,0,0.15005931198102,0.277492877492877,0.176784891754952,0.248966087675765,0.203918228279387,0.630148992112182,0.620564263322884,0.503518570231779,0.236800836382645,0.434487179487179,0.288769167012018,0.170309023485785,0.240056899004267,0.211412867765923,0.0311994609164421,0.0157568936409679,0.000400686891814538,0.284818481848185,0.165234375,0.24602053915276,0.142547705002579,1.48673469387755,0.176452119309262,0.0187190240182997,0.304167459562322,0.406294117647059,0.380357446808511,0.162602965403624,0.26031746031746,0.140062111801242,0,0.0209944751381215,0.47891156462585,0.012,0.203989272544418,0.446440677966102,0.00330520393811533,0.000697674418604652,0.2625,0.0119266055045872,0.364848484848485,1.23608414239482,0.271031746031746,0.307293868921776,0.504105571847507
"Lilra5",0,0.0637571998227736,0.083134328358209,0,0.0287671232876712,0.100296735905045,0.0568996415770609,0.0760434782608696,0.0776699029126213,0.122175290390707,0,0.0860023724792408,0.0396011396011396,0.0406725011515431,0.0744416873449131,0.0812606473594548,0.042068361086766,0.0700940438871474,0.0572745043283999,0.0611604809200209,0.0515811965811966,0.0537919602154994,0.0963906056860321,0.0215647226173542,0.0837051406401552,0,0,0,0,0.059765625,0.0573170731707317,0.0631253223310985,0.00568513119533529,0.069701726844584,0,0.0938915318744053,0.273352941176471,0.105123404255319,0.195551894563427,0.0310405643738977,0.0406832298136646,0,0,0.100680272108844,0.132,0.0403955749245726,0.419322033898305,0,0,0,0.00275229357798165,0.134545454545455,0.0702265372168285,0.0643772893772894,0.130761099365751,0.0590909090909091
"Lilrb4a/b",0.00713053479010926,0.148382809038547,0.214179104477612,0.00531914893617021,0.117808219178082,0.277596439169139,0.110663082437276,0.19995652173913,0.24368932038835,0.255227032734952,0,0.227164887307236,0.127207977207977,0.130032243205896,0.181968569065343,0.157921635434412,0.151621384750219,0.18294670846395,0.116755096341804,0.16466283324621,0.119529914529915,0.215416493990883,0.162398022249691,0.112887624466572,0.205269964435823,0,0,0.00841442472810532,0.066996699669967,0.20673828125,0.209756097560976,0.179680247550284,0.139795918367347,0.168602825745683,0.00918795272588639,0.244605137963844,0.299235294117647,0.227165957446809,0.314168039538715,0.15626102292769,0.17111801242236,0.00257595772787318,0.00856353591160221,0.195238095238095,0.212,0.12185719074757,0.524406779661017,0.00330520393811533,0.0132558139534884,0.1375,1.42477064220183,0.437575757575758,0.152750809061489,0.192277167277167,0.469027484143763,0.26950146627566
"Lpar1",0.00828062104657849,0.136863092600798,0.150597014925373,0,0.138356164383562,0.546884272997033,0.190412186379928,0.832130434782609,0.127184466019417,0.123231256599789,0,0.872479240806643,0.0816239316239316,0.166651312759097,0.0843672456575682,0.0267461669505963,0.0289219982471516,0.0876489028213166,0.0731918458531136,0.107422895974909,0.0772222222222222,0.248155822627435,0.180939431396786,0.1774679943101,0.122502424830262,0.0103099730458221,0.00694053648471206,0.0204350314825415,0.0826732673267327,0.10419921875,0.182156611039795,0.153893759669933,0.215597667638484,0.138775510204082,0.00537552420892108,0.93499524262607,0.175705882352941,1.29184680851064,0.38995057660626,0.0927689594356261,1.29844720496894,0.00587846763540291,0.0223756906077348,0.165986394557823,0,0.155715722427087,0.37864406779661,0,0.00534883720930233,0.166346153846154,0.0486238532110092,0.734545454545455,0.0807443365695793,0.142521367521368,0.959513742071882,0.513636363636364
"Lpar2",0,0.0994978585142519,0.131791044776119,0,0.0732876712328767,0.355489614243323,0.214605734767025,0.125173913043478,0.121359223300971,0.0936642027455121,0,0.317319098457889,0.0752136752136752,0.0742975587286965,0.114971050454921,0.0846678023850085,0.0727432077125329,0.147210031347962,0.10167550963418,0.12388917929953,0.111837606837607,0.129216742644012,0.128281829419036,0.0483072546230441,0.156450048496605,0,0,0,0.0678217821782178,0.12275390625,0.172207958921694,0.11985559566787,0.163119533527697,0.140345368916797,0,0.125480494766889,0.162176470588235,0.1344,0.266392092257002,0.135097001763668,0.109006211180124,0,0,0.195918367346939,0.092,0.0782769024472008,0.209152542372881,0,0,0.185576923076923,0.0394495412844037,0.564848484848485,0.116343042071197,0.086050061050061,0.184672304439746,0.100879765395894
"Lpar3",0,0.0204844188450746,0.0455223880597015,0,0.0664383561643835,0.0839762611275964,0.0434587813620072,0.0525652173913043,0.083495145631068,0.0841605068637804,0,0.255634638196916,0.0588319088319088,0.10147397512667,0.132340777502068,0.16984667802385,0.112182296231376,0.0512852664576803,0.0662105557106953,0.0637741766858338,0.0981623931623932,0.0745130542892665,0.0832880098887515,0.0426173541963016,0.0723892660847074,0,0,0,0.0513201320132013,0.09248046875,0.0900513478818999,0.0657039711191336,0.166034985422741,0.0744113029827316,3.81242851696523e-05,0.0562131303520457,0.0580588235294118,0.0446978723404255,0.113179571663921,0.117460317460317,0.0934782608695652,0,0,0.0639455782312925,0.012,0.0212872946697955,0.110847457627119,0.00189873417721519,0,0.0798076923076923,0,0.207272727272727,0.162459546925566,0.0375152625152625,0.0387949260042283,0.024633431085044
"Lpar6",0.0019551466359977,0.209673608034264,0.223134328358209,0.00531914893617021,0.155479452054794,0.215281899109792,0.472670250896057,0.236478260869565,0.174757281553398,0.155966209081309,0,0.211743772241993,0.114387464387464,0.178397052049747,0.198511166253102,0.273764906303237,0.551270815074496,0.239373040752351,0.17176766266406,0.187924725561945,0.159700854700855,0.191380024865313,0.133226205191595,0.137923186344239,0.1667959909473,0.0032345013477089,0.00543987994747702,0.00784201488265598,0.0991749174917492,0.13837890625,0.158729139922978,0.148736462093863,0.186443148688047,0.127786499215071,0.00385055280213496,0.278477640342531,1.37629411764706,0.300187234042553,0.324052718286656,0.212698412698413,0.11832298136646,0,0.00718232044198895,0.220408163265306,0.012,0.337412001340932,1.35830508474576,0,0.000697674418604652,0.0413461538461538,0.158715596330275,0.231515151515152,0.210194174757282,0.82506105006105,0.465856236786469,0.536363636363636
"Lpin1",0.0140310523289247,0.452769162605228,0.595970149253731,0,0.891780821917808,1.07062314540059,0.40905017921147,0.331260869565217,0.501941747572816,0.442133051742344,0.027710843373494,1.04922894424674,0.264672364672365,0.557715338553662,0.622001654259719,0.3793867120954,0.454864154250657,0.599247648902821,0.453253281206367,0.440669106116048,0.678076923076923,0.532863655200995,0.705537700865266,0.22099573257468,0.632363401228581,0.0443396226415094,0.0590883511536297,0,0.684158415841584,0.3791015625,0.733504492939666,0.531407942238267,0.71268221574344,0.622291993720565,0.00842546702249333,0.289324452901998,0.371588235294118,0.345634042553191,0.696375617792422,0.584832451499118,0.546894409937888,0.00323645970937913,0.00718232044198895,0.527210884353742,0.252,0.168789808917197,0.54135593220339,0.0152601969057665,0.00627906976744186,0.8875,0.122018348623853,0.655757575757576,0.816181229773463,0.16541514041514,0.342177589852008,0.26217008797654
"Lpl",0.00368027602070155,0.0330379559887757,0.0714925373134328,0.0159574468085106,0.00821917808219177,0.042433234421365,0.0837813620071685,0.0495217391304348,0.638834951456311,0.649102428722281,0.0132530120481928,0.0693950177935943,0.242592592592593,0.0095808383233533,0.799007444168734,0.328279386712095,1.28220858895706,0.285141065830721,0.167858140184306,0.0483533716675379,0,0.037629506837961,0.046699629171817,0.0500142247510669,0.0335919818946007,0,0,0.00269032627361191,0,0.13740234375,0.0817073170731707,0.105930892212481,0.0231778425655977,0.0461538461538462,0,0.0775261655566127,0.108647058823529,0.0530382978723404,0.0588138385502471,0.0804232804232804,0.0468944099378882,0.00059445178335535,0,0.125170068027211,0.052,0.0323499832383507,0.121016949152542,0.00189873417721519,0,0,0.0119266055045872,0.170909090909091,0.269255663430421,0.0536935286935287,0.0620507399577167,0.113343108504399
"Lrp2",0,0.0291980505095259,0.043134328358209,0.00531914893617021,0.148630136986301,0.16186943620178,0.00313620071684588,0.0656086956521739,0.0601941747572815,0.0334741288278775,0,0.274614472123369,0.0887464387464387,0.211561492399816,0.153019023986766,0.532708688245315,0.410166520595968,0.143448275862069,0.186567997765987,0.127025614218505,0.344316239316239,0.227020306672192,0.197750309023486,0.121137980085348,0.0882314904623343,0,0,0,0.158580858085809,0.07587890625,0.0781771501925546,0.116245487364621,0.161661807580175,0.124646781789639,0,0.0493625118934348,0.0621764705882353,0.0349957446808511,0.0769357495881384,0.145679012345679,0,0,0,0.0653061224489796,0.052,0.0243043915521287,0.036271186440678,0,0,0.0125,0.00275229357798165,0.225454545454545,0.193203883495146,0.028968253968254,0.0504228329809725,0.0202346041055719
"Lrp6",0.00368027602070155,0.255604785112982,0.29089552238806,0.00531914893617021,0.432876712328767,0.599554896142433,2.17428315412186,0.312565217391304,0.578640776699029,0.554065469904963,0,0.624555160142349,0.350854700854701,0.477567941040995,0.746898263027295,0.754173764906303,0.699386503067485,0.732789968652038,0.641468863445965,0.506795608991113,0.581068376068376,0.622793203481144,0.643733003708282,0.306059743954481,0.708664726802457,0.00289757412398922,0.00356405927593322,0,0.38960396039604,0.37568359375,0.436328626444159,0.450438370293966,0.486734693877551,0.424489795918367,0.00194433854365231,0.265727878211227,0.280411764705882,0.269378723404255,0.445963756177924,0.452557319223986,0.450621118012422,0,0,0.530612244897959,0.292,0.218739523969159,0.483728813559322,0,0,0.397115384615385,0.0577981651376147,0.643636363636364,0.488511326860841,0.281410256410256,0.565221987315011,0.518768328445748
"Lrrc7",0,0.336242800177226,0.450597014925373,0,2.40205479452055,2.98382789317507,0.0568996415770609,0.81604347826087,5.02233009708738,5.07360084477297,0.116867469879518,0.148873072360617,2.49045584045584,9.10792261630585,6.4722911497105,5.57359454855196,4.44697633654689,6.14282131661442,4.31474448478079,3.04234187140617,3.80799145299145,3.86150020721094,4.16585908529048,1.98258890469417,4.72224377626899,0.163274932614555,0.245920090039392,0.00097309673726388,2.8953795379538,2.1046875,1.51270860077022,5.61547189272821,1.10189504373178,2.43547880690738,0.0347312237895539,0.266489058039962,0.396882352941176,0.187676595744681,1.28121911037891,1.95167548500882,0.42888198757764,0.351981505944518,0.00580110497237569,1.25850340136054,0.372,0.347804223935635,0.253220338983051,0,0.0374418604651163,2.14711538461538,0.0669724770642202,0.213333333333333,2.05161812297735,0.197466422466422,0.107505285412262,0.148533724340176
"Lrrk2",0.0238067855089132,0.293560773888643,0.37089552238806,0.0159574468085106,0.936301369863014,0.334718100890208,1.87231182795699,0.186478260869565,2.33592233009709,2.39039070749736,0.027710843373494,0.311387900355872,0.491168091168091,0.41262091202211,0.291976840363937,0.324872231686542,0.568799298860649,0.873228840125392,1.38986316671321,1.23497124934658,1.4567094017094,1.02892664732698,1.03532756489493,0.525120910384068,0.399256385386356,0.0413072776280323,0.0288876383417745,0.00154550658271322,0.489438943894389,0.5333984375,0.28581514762516,0.433935018050541,0.784110787172012,0.845211930926217,0.00728173846740374,0.132711703139867,0.188058823529412,0.129463829787234,0.263097199341021,0.62363315696649,0.227018633540373,0.00455746367239102,0.00856353591160221,0.3,0.052,0.200636942675159,0.26,0.0258087201125176,0.00348837209302326,0.877884615384615,0.0394495412844037,0.486060606060606,0.656796116504854,0.228601953601954,0.383403805496829,0.335483870967742
"Lrrtm3",0.000805060379528464,0.115595923792645,0.16044776119403,0,0.816438356164384,0.602522255192878,0.096326164874552,0.264304347826087,1.67281553398058,1.81383315733897,0.0108433734939759,0.145314353499407,0.834472934472934,0.799769691386458,0.0661703887510339,0.205621805792164,0.169149868536372,1.36225705329154,1.67833007539793,0.561944589649765,1.4524358974359,1.18806464981351,2.11196538936959,0.654566145092461,0.688942774005819,0.0241239892183288,0.0498968298630651,0.000400686891814538,0.833498349834983,0.864453125,0.853530166880616,1.00742650850954,2.14708454810496,0.923704866562009,0,0.114253092293054,0.151,0.145123404255319,0.225205930807249,1.12098765432099,0.30776397515528,0,0,1.14625850340136,0.332,0.0719074756956084,0.104067796610169,0.0180731364275668,0.00116279069767442,0.627884615384615,0.0577981651376147,0.273939393939394,1.4957928802589,0.0625457875457875,0.0409090909090909,0.0473607038123167
"Lsr",0,0.0782306897060995,0.108208955223881,0,0.0458904109589041,0.113649851632047,0.318548387096774,0.0782173913043478,0.0398058252427184,0.0260823653643083,0,0.15005931198102,0.055982905982906,0.0632427452786734,0.0405293631100083,0,0.0525854513584575,0.0381191222570533,0.023764311644792,0.0520125457396759,0.0366239316239316,0.0600082884376295,0.0454635352286774,0.0309530583214794,0.0397348852247009,0,0,0.00383514596451059,0,0.05927734375,0.0768934531450578,0.0476534296028881,0.0100583090379009,0.0775510204081633,0,0.11977164605138,0.145705882352941,0.0906553191489362,0.175782537067545,0.0645502645502645,0.109006211180124,0,0,0.145578231292517,0.012,0.439658062353336,0.331186440677966,0,0,0,0.0211009174311927,0.322424242424242,0.0483818770226537,1.21639194139194,0.372832980972516,1.2049853372434
"Ltbp1",0.00310523289246693,0.193427854083592,0.131791044776119,0.00531914893617021,0.203424657534247,0.135163204747774,0.260304659498208,0.101695652173913,0.13495145631068,0.0947201689545935,0.00120481927710843,0.103795966785291,0.147150997150997,0.16480884385076,0.138957816377171,0.120442930153322,0.0797546012269938,0.250031347962382,0.138815973191846,0.0990590695243074,0.23448717948718,0.216659759635309,0.261038318912237,0.105490753911807,0.0879081797607501,0.00390835579514825,0.000750328268617519,0,0.10990099009901,0.1212890625,0.171566110397946,0.201856627127385,0.131049562682216,0.176452119309262,0,0.0971265461465271,0.102764705882353,0.0790808510638298,0.144481054365733,0.279717813051146,0.506521739130435,0,0,0.469387755102041,0.092,0.0893395910157559,0.158305084745763,0.0110407876230661,0,0.368269230769231,0.0211009174311927,0.261818181818182,0.380906148867314,0.0802503052503052,0.216384778012685,0.482844574780059
"Lynx1",0.0519838987924094,0.647718210013292,0.768208955223881,0.0265957446808511,2.83013698630137,0.902225519287834,0.620519713261649,1.20821739130435,1.31844660194175,1.08627243928194,0.107228915662651,0.46797153024911,1.88860398860399,6.34813450023031,2.18775847808106,10.5633730834753,5.67046450482033,0.912727272727273,2.31753700083775,2.51071615263983,6.36739316239316,3.04135930377124,3.57648949320148,2.0878520625889,1.34881991593922,0.266711590296496,0.217407615831926,0.0238694905552376,3.27161716171617,0.782421875,2.04768934531451,2.59226405363589,6.15583090379009,1.70706436420722,0.161303850552802,0.334043767840152,0.631,0.259676595744681,0.279571663920923,1.62186948853616,0.385403726708075,0,0.0140883977900552,0.778231292517007,0.612,0.720918538384177,0.514237288135593,0.122855133614627,0.0262790697674419,1.44519230769231,0.204587155963303,0.807272727272727,6.10258899676375,0.442277167277167,0.279809725158562,0.419061583577713
"Lyz1/2",0,0.052532860729582,0.0837313432835821,0.0159574468085106,0,0.210089020771513,0.19578853046595,0.074304347826087,0.087378640776699,0.0894403379091869,0,0.129893238434164,0.0403133903133903,0.0259327498848457,0.0355665839536807,0.0028960817717206,0,0.110846394984326,0.0279530857302429,0.0488761108207005,0.0148290598290598,0.0579361790302528,0.0523856613102596,0.0295305832147937,0.0407048173294536,0,0,0,0.0166666666666667,0.10615234375,0.123427471116816,0.081175863847344,0.074198250728863,0.0854003139717425,0,0.130999048525214,0.278058823529412,0.0671659574468085,0.149423393739703,0.0433862433862434,0.0282608695652174,0,0.0113259668508287,0.107482993197279,0.012,0.0531344284277573,0.771864406779661,0.010337552742616,0,0.0413461538461538,0.0944954128440367,0.231515151515152,0.116343042071197,0.0793345543345543,1.78298097251586,0.933724340175953
"Mag",0.00310523289246693,0.164333185644661,0.18044776119403,0,0.313013698630137,0.26646884272997,0.0595878136200717,7.17082608695652,0.298058252427184,0.144350580781415,0.00602409638554217,0.248517200474496,0.00541310541310541,0.50497466605251,0.0347394540942928,0.0522998296422487,0.0683610867659947,0.0487774294670847,0.0204132923764312,0.0773653946680606,0.0780769230769231,0.348860339825943,0.107762669962917,0.924267425320057,0.0866149369544132,0.019743935309973,0.0121928343650347,0.029593589009731,0.0975247524752475,0.12568359375,0.295442875481386,0.101289324394018,0.375947521865889,0.225117739403454,0,6.40140818268316,0.328058823529412,10.7282723404255,0.480560131795717,0.103350970017637,14.8667701863354,0,0.154972375690608,0.252380952380952,0.132,0.0997318136104593,0.914237288135593,0.00189873417721519,0,0.3875,0.0302752293577982,0.273939393939394,0.0855987055016181,0.130921855921856,0.104334038054968,0.130938416422287
"Maged1",0.119838987924094,0.876783340717767,1.56492537313433,0.0478723404255319,10.5356164383562,5.41483679525223,8.29614695340502,2.06821739130435,5.5631067961165,4.08204857444562,0.801204819277109,2.24139976275208,5.66210826210826,7.70879778903731,7.82464846980976,10.6587734241908,5.82471516213848,6.43184952978056,4.40298799218095,3.14871928907475,8.29217948717949,4.94479900538748,4.61728059332509,3.64802275960171,5.43352731975428,0.535916442048518,0.823860438942037,0.0788208357183744,8.18333333333333,6.19208984375,10.0168806161746,8.18999484270242,6.91530612244898,5.63799058084772,0.545977887914602,0.693701236917222,0.708647058823529,0.714314893617021,2.86276771004942,8.56190476190476,2.30776397515528,0.280647291941876,0.081767955801105,2.74965986394558,4.932,0.618337244384847,0.82271186440678,0.330309423347398,0.192790697674419,21.2913461538462,0.122018348623853,3.44363636363636,8.00631067961165,0.43525641025641,1.20581395348837,1.03856304985337
"Magi1",0,0.442874021562546,0.570597014925373,0.00531914893617021,2.05958904109589,1.49718100890208,0.547939068100358,0.604739130434783,0.628155339805825,0.566737064413939,0.0759036144578313,0.529655990510083,0.622934472934473,1.02777521879318,0.200992555831265,0.183475298126065,0.205959684487292,1.9835736677116,1.27313599553197,0.794040773653947,1.38790598290598,1.1192706174886,1.0704326328801,0.53479374110953,1.1073068218558,0.0382749326145553,0.0812230350778466,0.00097309673726388,1.38135313531353,0.80390625,1.21360718870347,1.54481691593605,1.2564139941691,2.24238618524333,0.0316812809759817,0.462112274024738,0.314529411764706,0.705804255319149,1.34876441515651,2.61481481481481,0.494099378881988,0.0329590488771466,0.000276243093922652,0.73469387755102,0.372,0.128226617499162,0.409152542372881,0,0.0072093023255814,0.877884615384615,0.0119266055045872,0.419393939393939,2.50550161812298,0.172741147741148,0.182558139534884,0.295161290322581
