,B cell,Conventional dendritic cell,Endothelial A,Endothelial B,Epithelial,Fibroblast,Lung cell,Macrophage,Malignancy,Monocyte,Myeloid,Neutrophil,NK cell,Plasma,Plasmablast,Plasmacytoid dendritic cell,T cell CD4,T cell CD8,T cell regulatory
SH3GL3,0,0.00842293906810036,0.00261096605744125,0,0,0,0.00136635027556644,0,0,0,0,0.00537267080745341,0,0,0,0,0,0,0
SH3GLB1,0.116376475140259,0.112365591397849,0.135770234986945,0.160896801846357,0.0876348016815939,0.144251528647996,0.0957478567054501,0.147896662094193,0.285932707055215,0.0479310344827586,0.162614651812778,0.0606521739130435,0.0916290378603682,0.120385795703639,0.133240418118467,0.0628930817610063,0.0885649690623513,0.11570935003239,0.0966947115384615
SH3GLB2,0.0774908106016638,0.0586021505376344,0.0496083550913838,0.0739366963402572,0.0668890513617255,0.0652147656073073,0.116644978567054,0.0527892089620485,0.141473351226994,0,0.0473133094516396,0.0202795031055901,0.077387981938173,0.0800526085050416,0.109547038327526,0.0424528301886792,0.0752379819133746,0.0664759231267545,0.0678485576923077
SH3KBP1,0.13475527181273,0.123118279569892,0.0913838120104439,0.0806956808440488,0.0731036373606288,0.0844644070355552,0.0966664115125536,0.116803840877915,0.362044670245399,0.0686206896551724,0.129035940636933,0.0401552795031056,0.147203890239667,0.0856266048725496,0.0677351916376307,0.089622641509434,0.159959543074726,0.211800906931548,0.169411057692308
SH3PXD2A,0.0564035596827239,0.0756272401433692,0.0678851174934726,0.0564622485987471,0.0604002924511058,0.235064542915377,0.0560969075321494,0.161156835848194,0.101500191717791,0.0479310344827586,0.031016021729717,0.011583850931677,0.0506425842306356,0.0790505417423436,0.057979094076655,0.0141509433962264,0.0559614469300333,0.0422910818397754,0.0864783653846154
SH3RF1,0.0059102340878313,0.0039426523297491,0.0887728459530026,0.117293109132872,0.0340796929263389,0.0258096172718351,0.0656651867728108,0.0148376771833562,0.15824865797546,0.0203448275862069,0.0108609219383537,0.0072360248447205,0.0143452587704064,0.00408342205799461,0.000836236933797908,0.00471698113207547,0.00503331746787244,0.00212697041675664,0.00294471153846153
SH3TC1,0.0432482104855871,0.0971326164874552,0.159268929503916,0.0551434223541048,0.0237525132516907,0.0252057069525175,0.0368838028169014,0.0802240512117055,0.0790692101226994,0.0686206896551724,0.0835688698185254,0.0277329192546584,0.0235498436957277,0.0243126448299618,0.0301045296167247,0.080188679245283,0.0454902427415516,0.0211293457136688,0.0317908653846154
SH3TC2,0.0095859934223254,0.0102150537634409,0.010443864229765,0.0103857566765579,0.0074849204898556,0.00572959915452555,0.011776638089406,0.01026520347508,0.0100508052147239,0.00655172413793103,0.00889265047435342,0.0103416149068323,0.00479333101771448,0.00339450115863969,0.00710801393728223,0.0157232704402516,0.00455735364112327,0.00104729000215936,0.00955528846153846
SH3YL1,0.0208067324434127,0.0191756272401434,0.0469973890339426,0.0289317507418398,0.0348108206909157,0.0350947384313429,0.0827349969381506,0.0184956561499771,0.118179639570552,0.0203448275862069,0.0200330669605952,0.00288819875776397,0.0252865578325808,0.0140414605123066,0.00850174216027874,0.00471698113207547,0.0271656354117087,0.0178903044698769,0.0185697115384615
SHANK2,0.0022344747533372,0.0021505376344086,0,0,0.00318954487296655,0,0.0165990508266993,0,0.050694976993865,0,0,0.00972049689440994,0.000625217089267105,0.00351975950397695,0.0043205574912892,0,0.00646120894811994,0,0.00474759615384615
SHARPIN,0.0674308376862062,0.0603942652329749,0.0731070496083551,0.0863006923837784,0.0699963443611771,0.0689892051030422,0.0910019902020821,0.0733653406492913,0.25755847392638,0.00655172413793103,0.0782151714364445,0.0445031055900621,0.0878082667592914,0.0538736143295547,0.055191637630662,0.0345911949685535,0.0669086149452641,0.0746814942776938,0.0666466346153846
SHBG,0.00107370864770748,0,0.00783289817232376,0,0.00364649972582709,0,0.00151944274341702,0,0,0.00655172413793103,0,0.00413043478260869,0.00340395970823202,0.0109726310515438,0.0273170731707317,0.00314465408805031,0.00455735364112327,0,0.00655048076923077
SHC1,0.0517604952602051,0.0523297491039426,0.412532637075718,0.109545004945598,0.0666148784500091,0.117075564278705,0.0458397121861604,0.0930269775948788,0.119425805214724,0.0410344827586207,0.0361335275361178,0.033944099378882,0.0657519972212574,0.0638316527838667,0.0447386759581882,0.0440251572327044,0.0702403617325083,0.0530878859857482,0.0588341346153846
SHC2,0.00455600696459663,0.0164874551971326,0.0574412532637076,0.0806132542037586,0.0317035276914641,0.0273193930701291,0.0260907838334354,0.01026520347508,0.0806988113496933,0,0,0.00350931677018634,0.00201458839874957,0.00928164338949082,0,0,0.00217753450737744,0.0023429064996761,0
SHC3,0.0022344747533372,0.00931899641577061,0.0234986945169713,0,0.011231950283312,0.0195440477089152,0.0462224433557869,0.0020347508001829,0.0278805598159509,0.00655172413793103,0,0.00226708074534161,0.000104202848211183,0.006212813928728,0,0,0.00669919086149453,0,0.00114182692307692
SHC4,0.011133681563165,0.00573476702508961,0.031331592689295,0.0206066600725354,0.0230213854871139,0.0150147203140334,0.0205029087568892,0.0125514403292181,0.0164733512269939,0.00655172413793103,0.0121599811045939,0.0140683229813665,0.0174713442167419,0.012287843677585,0.0245296167247387,0.00943396226415094,0.00955497382198953,0.00838911682142086,0.00474759615384615
SHH,0.000880247630102533,0.00125448028673835,0.0130548302872063,0.0112100230794593,0.0121458599890331,0.00255906997810825,0.0131544703000612,0,0.0197325536809816,0.013448275862069,0,0.00102484472049689,0.00114623133032303,0.00314398446796518,0,0.0157232704402516,0.00289148024750119,0,0.00655048076923077
SHISA5,0.05195395627781,0.0460573476702509,0.0861618798955613,0.0835806132542038,0.0496161579235972,0.0646108552879897,0.0622206062461727,0.0623914037494284,0.14348638803681,0.0203448275862069,0.055973703893241,0.0438819875776398,0.0798193817297673,0.0340201665935993,0.0349825783972125,0.0267295597484277,0.0673845787720133,0.102105376808465,0.0552283653846154
SHMT2,0.0620139291932676,0.0594982078853047,0.0574412532637076,0.0431091328717442,0.0397459331018095,0.0536649807503586,0.0472175443968157,0.0655921353452218,0.0760017254601227,0.0410344827586207,0.0539660669999606,0.0165527950310559,0.0553317124001389,0.0642700569925471,0.0517073170731707,0.0220125786163522,0.0588172298905283,0.0604297128050097,0.0576322115384615
SHOC2,0.0536951054362546,0.0720430107526882,0.0469973890339426,0.0478074513682822,0.0313379638091757,0.0396240658262248,0.0389505511328843,0.0532464563328761,0.0872172162576687,0.0341379310344828,0.0601464393969216,0.0246273291925466,0.0483848558527266,0.0466712594726624,0.0321951219512195,0.0345911949685535,0.0547715373631604,0.0504966529907147,0.0510216346153846
SHPRH,0.0122944476687947,0.0039426523297491,0.0339425587467363,0.00766567754698318,0.0115975141656004,0.00678644221333132,0.00358619105939988,0.00935070873342478,0.0228000383435583,0,0.00133448805259221,0,0.00913511635984717,0.0038329053673201,0,0.0172955974842767,0.0169324131366016,0.0133556467285683,0.0107572115384615
SHTN1,0.0366705358870188,0.189426523297491,0.031331592689295,0.0141773821299044,0.021467738987388,0.0242243526836265,0.060460042865891,0.0633058984910837,0.14070648006135,0.013448275862069,0.0955753257489273,0.018416149068323,0.0202500868357068,0.0118494394689046,0.00850174216027874,0.0471698113207547,0.0128867206092337,0.017458432304038,0.0113581730769231
SIAH1,0.0240955697426968,0.0415770609318996,0.0287206266318538,0.0279426310583581,0.0203710473405228,0.0316977428851816,0.0123890079608083,0.0322130772748057,0.0681412960122699,0.0203448275862069,0.025308034484116,0.0134472049689441,0.012434873219868,0.0174860650090812,0.00850174216027874,0.020440251572327,0.022405997144217,0.0122759663139711,0.0143629807692308
SIAH2,0.0676242987038112,0.0765232974910394,0.0443864229765013,0.0383283877349159,0.0346280387497715,0.0535140031705292,0.0554845376607471,0.0829675354366712,0.0991995782208589,0.0479310344827586,0.0948273825926072,0.0333229813664596,0.0518582841264328,0.0548130519195841,0.0531010452961672,0.0267295597484277,0.0540575916230366,0.0589181602245735,0.0642427884615385
SIGIRR,0.0505997291545753,0.0344086021505376,0.0652741514360313,0.0497856907352456,0.0227472125753975,0.0196195364988299,0.0495139314145744,0.0184956561499771,0.100349884969325,0.013448275862069,0.0241664370349959,0.011583850931677,0.09267106634248,0.0189891651531283,0.0168641114982578,0.0157232704402516,0.0952284626368396,0.0913085726624919,0.0504206730769231
SIGLEC1,0.0401528342039079,0.0362007168458781,0.0130548302872063,0.0084899439498846,0.0100438676658746,0.010862836868725,0.0152212186160441,0.087997256515775,0.0111052530674847,0.0272413793103448,0.133562965004133,0.00909937888198758,0.00670371656825286,0.00633807227406526,0.00222996515679443,0.050314465408805,0.00431937172774869,0.00838911682142086,0.00234375
SIGLEC10,0.109411878506481,0.161648745519713,0,0.0115397296406198,0.0144306342533358,0.0290556352381671,0.0276982547458665,0.294673068129858,0.0250047929447853,0.130689655172414,0.540050387749478,0.0451242236024845,0.0247655435915248,0.0143546063756498,0.0105923344947735,0.0644654088050314,0.0347810566396954,0.0466098034981645,0.0263822115384615
SIGLEC5,0.0091990713871155,0,0.0052219321148825,0.00511045169798879,0.00346371778468287,0.0040688457764022,6.50642988364973e-05,0.00340649291266575,0,0,0.0142857142857143,0.0445031055900621,0.00357763112191733,0.00107722176990042,0,0.00157232704402516,0,0.00061541783632045,0
SIGLEC8,0.00977945443993035,0.00573476702508961,0,0,0,0.00497471125537858,0,0.0308413351623228,0,0,0.0105853639333937,0,0,0,0,0.0188679245283019,0.00241551642075202,0,0
SIGMAR1,0.170739021087251,0.169713261648746,0.172323759791123,0.210764919221892,0.221522573569731,0.199811278025213,0.271115278628291,0.157041609510745,0.551078412576687,0.116896551724138,0.162614651812778,0.0966770186335404,0.169607502605071,0.155207615707396,0.175749128919861,0.110062893081761,0.17780818657782,0.164294968689268,0.164603365384615
SIKE1,0.0428612884503772,0.0254480286738351,0.0574412532637076,0.0310748433893834,0.0270425881922866,0.0359251151204046,0.0339750459277404,0.0454732510288066,0.12335601993865,0.00655172413793103,0.0426288233673188,0.0072360248447205,0.0423063563737409,0.031201853823511,0.0314982578397213,0.0141509433962264,0.0469181342217991,0.0479054199956813,0.0396033653846154
SIL1,0.0914200038692203,0.110573476702509,0.0913838120104439,0.0550609957138147,0.0691738256260282,0.102657205404997,0.102866656460502,0.0998856881572931,0.190648964723926,0.013448275862069,0.0913632248159666,0.0221428571428571,0.0466481417158736,0.157211749232793,0.192473867595819,0.0393081761006289,0.0523917182294146,0.0461779313323256,0.0660456730769231
SIN3A,0.0538885664538595,0.0586021505376344,0.0417754569190601,0.0545664358720738,0.0400201060135259,0.0486827206159885,0.0450742498469075,0.0587334247828075,0.19227856595092,0,0.0447151911191592,0.0252484472049689,0.0709621396318166,0.0347090874929542,0.0238327526132404,0.0125786163522013,0.0616730128510233,0.0545994385661844,0.04921875
SIPA1,0.124695298897272,0.124014336917563,0.169712793733681,0.148367952522255,0.0632334125388412,0.0766890616743414,0.0564796387017759,0.116346593507087,0.086354486196319,0.0341379310344828,0.0922292642601268,0.0730745341614907,0.149808961444946,0.046733888645331,0.0328919860627178,0.0833333333333333,0.122834364588291,0.145076657309436,0.0768629807692308
SIPA1L1,0.0461501257496614,0.0442652329749104,0.0234986945169713,0.0271183646554566,0.0296929263388777,0.047323922397524,0.0345108695652174,0.0422725194330133,0.140514762269939,0.00655172413793103,0.0409754753375586,0.011583850931677,0.0374435567905523,0.0260662616646834,0.156236933797909,0.0141509433962264,0.0304973821989529,0.0310624055279637,0.0329927884615385
SIRPA,0.101286515767073,0.153584229390681,0.18798955613577,0.0530827563468513,0.0529976238347651,0.0800860572205028,0.0419358542559706,0.238888888888889,0.0227041794478528,0.130689655172414,0.380226744872653,0.0600310559006211,0.0402222994095172,0.0541867601928979,0.0231358885017422,0.0707547169811321,0.0459662065683008,0.0472576117469229,0.04140625
SIRPB2,0.0180982781969433,0.0272401433691756,0.010443864229765,0.00939663699307616,0.00529153719612502,0.00542764399486676,0.0149150336803429,0.045016003657979,0.0113928297546012,0.0272413793103448,0.0711293941660434,0.0395341614906832,0.00479333101771448,0.00389553453998873,0,0.00471698113207547,0.00812708234174202,0.0109803498164543,0.00955528846153846
SIRT1,0.00900561036951054,0.0487455197132616,0.0182767624020888,0.0106330365974283,0.00684518369585085,0.00731486374273421,0.00611221677893448,0.0111796982167353,0.0173360812883436,0,0.0207022792583553,0,0.0127822160472386,0.0123504728502536,0,0.0220125786163522,0.0209781056639695,0.0109803498164543,0.00655048076923077
SIRT2,0.0594989359644032,0.0612903225806452,0.0992167101827676,0.0939663699307616,0.0561049168342168,0.0690646938929569,0.0577809246785058,0.0646776406035665,0.18949865797546,0.0962068965517241,0.0759319765382041,0.040776397515528,0.0777353247655436,0.0505542681781174,0.0447386759581882,0.0345911949685535,0.0619109947643979,0.086126106672425,0.0594350961538462
SIRT3,0.0215805765138325,0.0272401433691756,0.02088772845953,0.0195351137487636,0.0204624383110949,0.0247527742130294,0.0227227495407226,0.0107224508459076,0.0528038726993865,0.00655172413793103,0.0194425855213951,0.0109627329192547,0.014692601597777,0.0175486941817499,0.0161672473867596,0.0110062893081761,0.0326392194193241,0.0202656013819909,0.0203725961538462
SIRT4,0.0134552137744245,0.0191756272401434,0.00783289817232376,0.0140125288493241,0.0151617620179126,0.00988148259983393,0.0181299755052051,0.0148376771833562,0.0222248849693252,0,0.00885328504507342,0.0109627329192547,0.0145189301840917,0.0104089684975261,0.00780487804878049,0.00471698113207547,0.0181223227034745,0.0142193910602462,0.0173677884615385
SIRT5,0.00455600696459663,0.0155913978494624,0,0.0182987141444115,0.0116889051361725,0.00391786819657281,0.007566595223515,0.00386374028349337,0.0141727377300613,0,0.00723930244459316,0.00350931677018634,0.00861410211879125,0.00402079288532598,0,0.00628930817610063,0.0105069014754879,0.00363852299719283,0.0143629807692308
SIRT6,0.0184852002321532,0.0182795698924731,0.02088772845953,0.0149192218925157,0.0126942058124657,0.0172793840114743,0.0192016227801592,0.013923182441701,0.0346865414110429,0,0.0205448175412353,0.00661490683229814,0.0190343869399097,0.00809168910878687,0.00989547038327526,0.00314465408805031,0.0119347929557354,0.0230727704599439,0.0203725961538462
SIVA1,0.164161346488683,0.107885304659498,0.151436031331593,0.163204747774481,0.123734235057576,0.158594398731788,0.195870330679731,0.180818472793781,0.461450345092025,0.123793103448276,0.155843797976617,0.0662422360248447,0.160055574852379,0.136919897288157,0.145783972125436,0.105345911949686,0.17780818657782,0.162351543942993,0.147776442307692
SIX1,0.00320177984136196,0.0039426523297491,0.0052219321148825,0.00321463897131553,0.0111405593127399,0.00942854986034574,0.0345108695652174,0.0020347508001829,0.150100651840491,0.0203448275862069,0.00609770499547297,0.00288819875776397,0.00409864536297325,0.00126510928790631,0,0.00786163522012578,0.00693717277486911,0.00191103433383719,0.00414663461538461
SIX2,0.00571677307022635,0.0146953405017921,0.0130548302872063,0.00890207715133531,0.00794187534271614,0.0112402808182985,0.0188954378444581,0.00340649291266575,0.0297018788343558,0,0.0109396527969137,0.0159316770186335,0.0133032302882945,0.00827957662679276,0.00989547038327526,0.00157232704402516,0.00931699190861494,0.0042863312459512,0.00174278846153846
SKA2,0.0128748307216096,0.0129032258064516,0.0339425587467363,0.0158259149357072,0.0160756717236337,0.0135804333056541,0.020732547458665,0.00843621399176955,0.0400546395705521,0,0.0118056922410739,0.00475155279503106,0.0153872872525182,0.0114110352602242,0.0224390243902439,0.00157232704402516,0.0171703950499762,0.0194018570503131,0.00895432692307692
SKAP2,0.0809731089185529,0.0684587813620072,0.0835509138381201,0.0846521595779756,0.0582069091573753,0.0835585415565788,0.0469879056950398,0.113603109282122,0.240783167177914,0.0203448275862069,0.117265677282211,0.0432608695652174,0.0562000694685655,0.0466086302999937,0.0426480836236934,0.0628930817610063,0.0440623512613041,0.059134096307493,0.0480168269230769
SKI,0.088905010640356,0.0971326164874552,0.120104438642298,0.114490603363007,0.143383293730579,0.165765833773685,0.120166105327618,0.12549154092364,0.29887365797546,0.0686206896551724,0.0930559382750069,0.0457453416149068,0.102049322681487,0.08606500908123,0.0586759581881533,0.0534591194968553,0.108317467872442,0.100593824228029,0.0984975961538462
SKIC8,0.0248694138131167,0.0263440860215054,0.0548302872062663,0.0309924167490933,0.0246664229574118,0.0433985053219597,0.0331330373545622,0.0358710562414266,0.223720283742331,0,0.0305436365783569,0.00164596273291925,0.0277179576241751,0.0238116114486128,0.01198606271777,0.00471698113207547,0.0340671108995716,0.0314942776938026,0.0450120192307692
SKIL,0.088711549622751,0.0630824372759857,0.0887728459530026,0.0800362677217277,0.0831566441235606,0.109224730127576,0.0521165033680343,0.0966849565614998,0.0915308665644172,0.0272413793103448,0.0611699405582018,0.0401552795031056,0.0603681833970129,0.120949458257656,0.0760975609756098,0.0283018867924528,0.0673845787720133,0.0556791189807817,0.0450120192307692
SKP1,0.11444186496421,0.124910394265233,0.109660574412533,0.150428618529509,0.122728934381283,0.149837699101683,0.155530465401102,0.124119798811157,0.398950345092025,0.0617241379310345,0.152182813053576,0.0445031055900621,0.125668634942688,0.0952714974635185,0.0990940766550523,0.0487421383647799,0.122596382674917,0.145724465558195,0.160997596153846
SKP2,0.0407332172567228,0.0326164874551971,0.0574412532637076,0.0248104187273327,0.024849204898556,0.0279233033894467,0.0396394672382119,0.0248971193415638,0.0943107745398773,0.0203448275862069,0.0344408140770775,0.0109627329192547,0.0355331712400139,0.0221832529592284,0.0349825783972125,0.029874213836478,0.0376368396001904,0.0355970632692723,0.0245793269230769
SLA,0.189891661830141,0.123118279569892,0.02088772845953,0.032558522914606,0.034171083896911,0.0517777610024911,0.0741618187385181,0.140580704160951,0.0217455904907975,0.116896551724138,0.257682163523993,0.121521739130435,0.334942688433484,0.0730381411661552,0.0517073170731707,0.0723270440251572,0.39484769157544,0.355614338155906,0.437439903846154
SLAMF1,0.0631746952988973,0.0191756272401434,0.00261096605744125,0.00288493241015496,0.00647961981356242,0.0110138144485544,0.0114704531537048,0.00797896662094193,0.0086129217791411,0,0.0398338778884384,0.000403726708074533,0.0541160125043418,0.0276319909813991,0.0231358885017422,0.0283018867924528,0.144966682532128,0.0474735478298424,0.263762019230769
SLAMF6,0.103608047978332,0.0236559139784946,0,0.0114573030003297,0.0126028148418936,0.0226390880954178,0.0243302204531537,0.0244398719707362,0.0145561733128834,0.00655172413793103,0.0389678384442782,0.0072360248447205,0.159360889197638,0.0325796956222208,0.0154703832752613,0.00628930817610063,0.228022370299857,0.221518030662924,0.149579326923077
SLAMF7,0.0430547494679822,0.0648745519713262,0,0,0,0.00369140182682872,0.0042751071647275,0.0226108824874257,0.0368912960122699,0,0.141199858284455,0,0.0443904133379646,0.095522014154193,0.134634146341463,0.020440251572327,0.0112208472156116,0.0876376592528612,0.00775240384615384
SLC10A6,0.0124879086863997,0.0102150537634409,0.0287206266318538,0.0131058358061325,0.0150703710473405,0.00852268438136937,0.0103222596448255,0.00112025605852766,0.0131182898773006,0.00655172413793103,0.00267291264811243,0.00226708074534161,0.00479333101771448,0.0375274002630425,0.0301045296167247,0.0110062893081761,0.0121727748691099,0.00169509825091773,0.00715144230769231
SLC11A1,0.106123041207197,0.100716845878136,0.02088772845953,0.0467359050445104,0.0273167611040029,0.036830980599381,0.0789076852418861,0.401211705532693,0.0774396088957055,0.834137931034483,0.709006810219265,0.63083850931677,0.0386592566863494,0.0228095446859147,0.0105923344947735,0.0393081761006289,0.028117563065207,0.0295508529475275,0.0275841346153846
SLC11A2,0.0593054749467982,0.0738351254480287,0.0469973890339426,0.022090339597758,0.0292359714860172,0.04083188646486,0.0424716778934476,0.0966849565614998,0.113865989263804,0.0479310344827586,0.126674014880132,0.00661490683229814,0.023723515109413,0.0335191332122503,0.0447386759581882,0.0408805031446541,0.0457282246549262,0.029766789030447,0.0378004807692308
SLC12A2,0.00997291545753531,0.0182795698924731,0.0887728459530026,0.0487965710517639,0.0266770243099982,0.0176568279610478,0.0325972137170851,0.0175811614083219,0.106772430981595,0.013448275862069,0.00719993701531315,0.00661490683229814,0.0113928447377562,0.00903112669881631,0.009198606271777,0.00157232704402516,0.0152665397429795,0.0107644137335349,0.0161658653846154
SLC12A3,0.0091990713871155,0.0388888888888889,0.00783289817232376,0.00576986482030992,0.00693657466642296,0.00263455876802295,0.0123890079608083,0.00523548239597622,0.010434240797546,0.0203448275862069,0.00960122820139353,0.0103416149068323,0.00861410211879125,0.0117241811235674,0.0231358885017422,0.0707547169811321,0.0131247025226083,0.0101166054847765,0.0125600961538462
SLC15A4,0.0881311665699362,0.100716845878136,0.0339425587467363,0.0352786020441807,0.0489764211295924,0.0545708462293349,0.0482126454378445,0.0637631458619113,0.0794526457055215,0.0203448275862069,0.0842380821162855,0.0606521739130435,0.0740882250781521,0.0404083422057995,0.0349825783972125,0.138364779874214,0.0512018086625416,0.0781364716044051,0.0426081730769231
SLC16A1,0.000686786612497582,0.00663082437275985,0.00783289817232376,0.00140125288493241,0.00172728934381283,0.0156941194232656,0.00259109001837109,0.00249199817101052,0,0,0.00279100893595245,0,0.00392497394928795,0.00364501784931421,0.00571428571428571,0.00471698113207547,0.00146358876725369,0.00709350032390412,0.0119591346153846
SLC16A2,0.0055233120526214,0.00663082437275985,0.0234986945169713,0.0126937026046818,0.0198227015170901,0.0366800030195516,0.00871478873239437,0.0152949245541838,0.00851706288343558,0,0.00109829547691218,0,0.0098298020145884,0.0130393937496086,0.00780487804878049,0.0141509433962264,0.00788910042836744,0.00363852299719283,0.0119591346153846
SLC17A5,0.00900561036951054,0.0236559139784946,0.02088772845953,0.0152489284536762,0.0152531529884847,0.0175813391711331,0.0162163196570729,0.0349565614997714,0.114632860429448,0.0479310344827586,0.0357398732433177,0.00350931677018634,0.0218131295588746,0.0219953654412225,0.0231358885017422,0.0125786163522013,0.025261780104712,0.0204815374649104,0.0251802884615385
SLC17A7,0.000880247630102533,0.00931899641577061,0.0182767624020888,0.0029673590504451,0.00328093584353866,0.00180418207896127,0.00243799755052051,0,0.00890049846625766,0.00655172413793103,0,0.00164596273291925,0,0.00245506356861026,0.0105923344947735,0.00943396226415094,0.00431937172774869,0,0
SLC18A2,0.0105532985103502,0.0236559139784946,0.010443864229765,0,0.000630597696947538,0.00444628972597569,0.000907072872014695,0.00386374028349337,0.000848351226993858,0,0,0.00288819875776397,0.0027092740534908,0.0290724619527776,0.00362369337979094,0.00471698113207547,0.00717515468824369,0.00169509825091773,0
SLC18A3,0,0,0,0,0,0,0.000753980404164113,0,0,0,0,0,0,0,0,0.00157232704402516,0,0,0
SLC1A1,0.00610369510543625,0.00931899641577061,0.0052219321148825,0.0304978569073525,0.0234783403399744,0.0122216350871896,0.104244488671157,0.00843621399176955,0.0296060199386503,0.00655172413793103,0.0143250797149943,0.0159316770186335,0.00461965960402918,0.00283083860462203,0,0.00628930817610063,0.0145525940028558,0.00903692507017923,0.0185697115384615
SLC1A2,0,0,0,0,0,0,0,0,0,0.013448275862069,0,0.00102484472049689,0,0,0,0,0.00241551642075202,0,0
SLC1A3,0.188730895724512,0.22078853046595,0.00261096605744125,0.0172271678206396,0.0304240541034546,0.0485317430361591,0.030453919167177,0.440992226794696,0.010434240797546,0.399655172413793,0.587249537456206,0.0109627329192547,0.035012156998958,0.0315149996868541,0.009198606271777,0.20125786163522,0.0326392194193241,0.0438026344202116,0.02578125
SLC22A3,0.000299864577287676,0.0021505376344086,0,0.000494559841740849,0.00446901846097605,0,0.109985456215554,0,0.168409700920245,0,0,0,0.00323028829454672,0,0,0,0.00027367920038077,0,0
SLC23A2,0.0339620816405494,0.0326164874551971,0.02088772845953,0.0290141773821299,0.033348565161762,0.0322261644145844,0.0192016227801592,0.0312985825331504,0.0690998849693251,0.0479310344827586,0.037275124985238,0.0215217391304348,0.0298020145883988,0.0162334815557086,0.0175609756097561,0.0235849056603774,0.0388267491670633,0.0355970632692723,0.0191706730769231
SLC24A3,0,0.00304659498207885,0.00783289817232376,0,0.0101352586364467,0.0520042273722352,0.00350964482547459,0.0098079561042524,0,0,0,0,0.00357763112191733,0.00734013903676332,0.00571428571428571,0,0,0,0
SLC25A1,0.11482878699942,0.0935483870967742,0.0966057441253264,0.11020441806792,0.0983275452385304,0.147724012984072,0.13654699938763,0.132807498856882,0.290054639570552,0.0341379310344828,0.115651694681731,0.0457453416149068,0.10413337964571,0.0997181687229912,0.0684320557491289,0.0424528301886792,0.119026653974298,0.116141222198229,0.109314903846154
SLC25A10,0.00629715612304121,0,0,0.00206066600725354,0.00565710107841345,0.0040688457764022,0.0100160747091243,0.00249199817101052,0.0534748849693252,0,0.00180687320395229,0,0.00531434525877041,0.00521074716602994,0.00571428571428571,0.00786163522012578,0.00550928129462161,0.00342258691427337,0.01015625
SLC25A11,0.044022054556007,0.0362007168458781,0.0548302872062663,0.0377514012528849,0.0312465728386035,0.0479278327168415,0.0329033986527863,0.0445587562871513,0.081944976993865,0.00655172413793103,0.0520371609652403,0.0264906832298137,0.0407433136505731,0.0300745287154757,0.030801393728223,0.0188679245283019,0.0566753926701571,0.0489851004102786,0.0498197115384615
SLC25A12,0.0165505900561037,0.0317204301075269,0.0365535248041775,0.0145070886910649,0.0185432279290806,0.0298860119272288,0.00404546846295162,0.0125514403292181,0.0298935966257669,0,0.00908947762075345,0,0.0207711010767628,0.0111605185695497,0.00153310104529616,0.00628930817610063,0.02359590671109,0.0217771539624271,0.0173677884615385
SLC25A17,0.137850648094409,0.0245519713261649,0.0469973890339426,0.0227497527200791,0.0202796563699507,0.0379633124481015,0.0297650030618494,0.035413808870599,0.117892062883436,0.0203448275862069,0.0220800692831555,0.00909937888198758,0.0280653004515457,0.332573432704954,0.275400696864112,0.020440251572327,0.0490599714421704,0.0343014467717556,0.04140625
SLC25A20,0.0142290578448443,0.0263440860215054,0.0130548302872063,0.0146719419716452,0.0157101078413453,0.00859817317128406,0.0157570422535211,0.0148376771833562,0.041875958588957,0.00655172413793103,0.0147974648663544,0.0072360248447205,0.0186870441125391,0.0124131020229223,0.0161672473867596,0.00471698113207547,0.00598524512137077,0.0235046426257828,0.0137620192307692
SLC25A24,0.0293190172180306,0.0648745519713262,0.0626631853785901,0.043026706231454,0.0354505574849205,0.0323771419944138,0.0619144213104715,0.0468449931412894,0.0977616947852761,0,0.0661299846474826,0.00661490683229814,0.0233761722820424,0.0156071898290224,0.00710801393728223,0.0283018867924528,0.0231199428843408,0.0347333189375945,0.01796875
SLC25A27,0,0.000358422939068098,0.010443864229765,0,0.0192743556936575,0.0225635993055031,0.0113939069197795,0,0.0251006518404908,0,0,0,0,0.00207928853259848,0,0,0,0,0.00354567307692307
SLC25A37,0.0455697426968466,0.0594982078853047,0.0704960835509138,0.0548137157929443,0.0412081886309633,0.0662716086661131,0.062297152480098,0.108573388203018,0.247780866564417,0.323793103448276,0.120257449907491,0.28860248447205,0.0289336575199722,0.026128890837352,0.00641114982578397,0.0283018867924528,0.0319252736792004,0.0351651911034334,0.0384014423076923
SLC25A4,0.015389823950474,0.0263440860215054,0.0365535248041775,0.0396472139795582,0.0482452933650155,0.0194685589190005,0.114960961420698,0.0171239140374943,0.224966449386503,0.00655172413793103,0.00901074676219344,0.0227639751552795,0.025981243487322,0.0269430700820442,0.00710801393728223,0.00786163522012578,0.0152665397429795,0.0129237745627294,0.0233774038461538
SLC26A2,0.0163571290384987,0.0102150537634409,0.02088772845953,0.0559676887570063,0.0133339426064705,0.0215067562466974,0.0106284445805266,0.0194101508916324,0.0233751917177914,0,0.00857772704011337,0.00785714285714286,0.0159083014935742,0.0112231477422183,0.000139372822299651,0.00157232704402516,0.0209781056639695,0.0161628158065213,0.0155649038461538
