,B cell,Conventional dendritic cell,Endothelial,Fibroblast,Macrophage,Malignancy,Monocyte,Neutrophil,NK cell,Pericyte,Plasma,Plasmablast,Plasmacytoid dendritic cell,T cell CD4,T cell CD8,T cell regulatory
GIPC1,0.0920963172804533,0.0802972399150743,0.204661611906768,0.127937052041134,0.128489599035273,0.369467205782374,0.0933468651330627,0.113195747342089,0.102653973748738,0.145095298602287,0.086044613710555,0.0524539877300614,0.0925011027790031,0.0750371365919219,0.0751838235294118,0.0832764088802147
GIT1,0.111926345609065,0.0947346072186837,0.389441168211177,0.111005505349538,0.128891568686564,0.366282606362042,0.116350924672981,0.100062539086929,0.136838309534112,0.103163913595934,0.101822633297062,0.0810838445807771,0.0982355535950595,0.106656291999717,0.119454656862745,0.125237862893389
GJA1,0.00654390934844193,0.00853503184713376,0.281606290367874,0.106954399085904,0.012420862224902,0.0921208000858768,0.00899864682002706,0.0250156347717323,0.0217366219529785,0.0472554002541296,0.0147714907508161,0.00541922290388548,0.00868989854433171,0.00479592558534342,0.00563725490196079,0.00813613076360088
GJB1,0.00796033994334278,0.0140552016985138,0.0117382757652345,0.00962397423911915,0.00709476434529193,0.0124700325616345,0.0130581867388363,0.0212632895559725,0.00990913024664647,0.00430749682337992,8.16104461371023e-05,0.00610088616223586,0.0100132333480371,0.0110914621206762,0.0123774509803922,0.0188704562088314
GJC1,0.0141926345609065,0.0178768577494692,0.128840213423196,0.028736885841903,0.0248819214149332,0.182756646509464,0.0148624267027515,0.0293933708567855,0.0207269580268282,0.320698856416773,0.0251088139281828,0.0156441717791411,0.0188354653727393,0.00995968027162764,0.0116115196078431,0.0147231031959014
GK,0.0226912181303116,0.0229723991507431,0.0327997753440045,0.0162719434922614,0.035132147522862,0.0619207786166673,0.0247857465042851,0.0306441525953721,0.0247656137314294,0.0132020330368488,0.0223884657236126,0.0224608043626449,0.0166299073665637,0.0234703260946453,0.0224877450980392,0.0252134666991949
GLA,0.0521529745042493,0.0722292993630573,0.0805391743892165,0.0586527474810429,0.133413727263592,0.122607077682757,0.0928958051420839,0.0456535334584115,0.0518823020337516,0.0454764930114358,0.0561207834602829,0.0579072937968644,0.0616232906925452,0.0415788356794228,0.0394914215686274,0.0354598682605514
GLB1,0.119008498583569,0.138046709129512,0.127436113451278,0.124613067414563,0.250085418550899,0.178427022578452,0.170929183581416,0.0875547217010632,0.100634645896437,0.071143583227446,0.0816920565832427,0.0599522835719155,0.122937803264226,0.0968946735516729,0.0823835784313726,0.105720907538424
GLDN,0.026657223796034,0.0509978768577495,0.0224094355518113,0.026347771891555,0.0466887749974877,0.15033814005081,0.0311005863779883,0.0519074421513446,0.0213039088417712,0.0736848792884371,0.0213003264417845,0.0279141104294479,0.0263343625937362,0.0204993987408927,0.0157475490196078,0.0203342278604538
GLG1,0.102294617563739,0.109171974522293,0.231058691378826,0.208439804715903,0.149593005728068,0.227484166457938,0.108682904826342,0.0969355847404628,0.110154334342997,0.157801778907243,0.18234494015234,0.138684389911384,0.121173356859285,0.109910164815732,0.102910539215686,0.108404488899732
GLI1,0.00201133144475921,4.24628450106136e-05,0.00275203594495928,0.00941622519995845,0,5.3673023938168e-05,0.00493910690121786,0.00625390869293308,0.0106303187653253,0,0,0.00167007498295842,0.00295544772827525,0.0113036712173729,0.00824142156862745,0.012771407660405
GLI3,0.0119263456090652,0.0221231422505308,0.0398202752035945,0.0969824452061909,0.0251833986534017,0.0244927899237843,0.0175687866486243,0.0531582238899312,0.0213039088417712,0.0703811944091487,0.0321817192600653,0.0176891615541922,0.0153065725628584,0.00812053476692367,0.0116115196078431,0.0164308367894608
GLIPR1,0.117875354107649,0.137197452229299,0.0305532153889357,0.0941778331775216,0.192905235654708,0.0381973020359967,0.176792963464141,0.0362726704190119,0.105250252415982,0.0790216010165184,0.0806039173014146,0.0821063394683027,0.125584472871637,0.113800664921836,0.111642156862745,0.0925469626738229
GLIS3,0.011643059490085,0.01447983014862,0.0701488345970233,0.057198504206918,0.0138277560044217,0.0453537052277525,0.00403698691926026,0.0306441525953721,0.0168325400259628,0.0373443456162643,0.0223884657236126,0.0384798909338787,0.0100132333480371,0.0131428167220768,0.0123774509803922,0.0174066845572091
GLMN,0.0221246458923513,0.0132059447983015,0.0257792754844145,0.0140905785810741,0.016641543563461,0.212741975882921,0.0108028867839423,0.0225140712945591,0.0182749170633204,0.0119313850063532,0.0191240478781284,0.00814587593728698,0.0113365681517424,0.0202164532786305,0.0201899509803922,0.0174066845572091
GLO1,0.0756657223796034,0.0769002123142251,0.160011232799775,0.10259166926353,0.133815696914883,0.565266397108813,0.0965042850699143,0.0888055034396498,0.082460695225732,0.100876747141042,0.0914853101196953,0.0688139059304703,0.0660344067048963,0.0606776543821178,0.0670649509803922,0.0671749207123689
GLP1R,0.00711048158640227,0.0174522292993631,0.0204436955911261,0.011078217513244,0.00689377951964627,0.037982609940244,0.0184709066305819,0.024390243902439,0.0162555892110198,0.0126937738246506,0.0169477693144723,0.0153033401499659,0.0153065725628584,0.0123647167008559,0.015594362745098,0.0196023420346426
GLP2R,0.0286402266288952,0.0399575371549894,0.0204436955911261,0.0348654824971435,0.0622650989850266,0.0334740759294379,0.0401217861975643,0.0475297060662914,0.0305351218808597,0.020571791613723,0.0316376496191512,0.0333674164962508,0.0364799294221438,0.0219141260522034,0.0255514705882353,0.0247255428153208
GLRA2,0.0178753541076487,0.00428874734607219,0.00780679584386408,0.00619611509296769,0.0044819616118983,0.0137581851361506,0.00539016689219666,0.0137585991244528,0.0103418433578537,0,0.0218443960826986,0.0367757327880027,0.000308778120864578,0.0108792530239796,0.00900735294117647,0.00520858746035618
GLRX,0.230056657223796,0.211507430997877,0.198764392024712,0.173018593539005,0.349673399658326,0.122571295666798,0.302187640956247,0.099437148217636,0.171455358430694,0.143570520965693,0.277013057671382,0.282515337423313,0.208072342302603,0.181990521327014,0.163112745098039,0.220626982190778
GLS,0.299178470254957,0.339745222929936,0.40685200786296,0.410267996260517,0.355702944427696,0.646133753175654,0.269711321605774,0.198874296435272,0.284393480455791,0.294777636594663,0.299863982589771,0.254907975460123,0.265857962064402,0.252231732333593,0.267892156862745,0.260880702610393
GLTP,0.0663172804532578,0.0730785562632696,0.203819151923617,0.0932429625012984,0.0982413827756004,0.189018499302251,0.0856788452864231,0.100687929956223,0.0948651377470071,0.0983354510800508,0.0691784548422198,0.0742672119972733,0.0545655050727834,0.0698026455400722,0.085906862745098,0.0732739692607953
GLUD1,0.0651841359773371,0.0586411889596603,0.113675933726481,0.0690401994390776,0.0990453220781831,0.216105485383046,0.0784618854307623,0.0675422138836773,0.0562094331458243,0.0759720457433291,0.0528563656147987,0.0435923653715065,0.0576532862814292,0.0578481997594964,0.0592524509803922,0.0476579653574042
GLUL,0.651586402266289,0.467983014861996,0.509912945801741,0.425641425158409,2.41760627072656,2.32939134790854,1.11950834460983,0.489055659787367,0.360839463435742,0.387789072426938,0.369504896626768,0.217416496250852,0.636832818703132,0.274018532927778,0.202787990196078,0.188911929738961
GLYR1,0.173682719546742,0.189851380042463,0.316427969671441,0.191923756102628,0.238528791076274,0.534171825240634,0.195286423094272,0.178236397748593,0.16683975191115,0.170508259212198,0.177448313384113,0.179925017041581,0.164402293780326,0.148178538586687,0.141360294117647,0.166467431080751
GM2A,0.245354107648725,0.263312101910828,0.133614153327717,0.142375610262803,0.738981006933976,0.170054030844098,0.396459179070816,0.0956848030018762,0.115202653973749,0.0876620076238882,0.15405331882481,0.136298568507157,0.243361270401412,0.113305510362878,0.084375,0.114259575506221
GMIP,0.117308781869688,0.180934182590234,0.0631283347374333,0.103734288978913,0.215415536127022,0.085608473181379,0.186716283265674,0.0562851782363978,0.13828068657147,0.0325158831003812,0.0626496191512514,0.0606339468302659,0.129113365681517,0.152917875079578,0.146875,0.156221029519395
GMNN,0.0513031161473088,0.044203821656051,0.0594776748104465,0.0453568089747585,0.0611596824439755,0.297938955880774,0.0428281461434371,0.0556597873671044,0.0420741381797202,0.0416645489199492,0.0474156692056583,0.0371165644171779,0.0360388178209087,0.0353540355096555,0.0373468137254902,0.0444864601122225
GMPR,0.0493201133144476,0.0645859872611465,0.107497893850042,0.0661317128908279,0.105577328911667,0.379092568075285,0.0599684258006315,0.0625390869293308,0.0500072118851868,0.0609783989834816,0.0523122959738847,0.0381390593047035,0.0664755183061314,0.0354955082407866,0.0385723039215686,0.0347279824347402
GNA11,0.0629178470254957,0.0556687898089172,0.288345970233081,0.149023579515945,0.0987438448397146,0.548126811464558,0.0622237257555255,0.15697310819262,0.0690465887783066,0.182452350698856,0.102366702937976,0.0776755282890252,0.0638288486987208,0.0408714720237674,0.0457720588235294,0.0579043669187607
GNA12,0.088413597733711,0.115966029723992,0.177141252457175,0.130118416952322,0.124570394935182,0.155490750348875,0.100563824988724,0.0687929956222639,0.0831818837444108,0.122986022871665,0.0664581066376496,0.0633605998636673,0.105734450816056,0.0636485817358704,0.0641544117647059,0.0779092461575994
GNA13,0.167450424929178,0.162250530785563,0.156641392867172,0.150166199231329,0.246970153753392,0.215497191111747,0.173635543527289,0.0950594121325829,0.15933939131689,0.112058449809403,0.143171926006529,0.13186775732788,0.135730039700044,0.15178609323053,0.16234681372549,0.146218589899976
GNA14,0.0343059490084986,0.0365605095541401,0.12294299354114,0.0496156642775527,0.0404582454024721,0.0541560811536122,0.0374154262516915,0.0494058786741714,0.0468339824030001,0.0416645489199492,0.0327257889009793,0.0360940695296523,0.0505955006616674,0.0330197354459928,0.0303002450980392,0.0388753354476702
GNA15,0.00626062322946176,0.0535456475583864,0.00724515585509688,0.0104549703957619,0.0625665762234951,0.0254231223387126,0.0554578258908435,0.0125078173858662,0.0187076301745276,0,0,0,0.0435377150419056,0.024885053405956,0.00808823529411765,0.0305806294218102
GNAI1,0.016742209631728,0.0106581740976645,0.0827857343442853,0.0208424223537966,0.0129233242890162,0.112409203134505,0,0.0250156347717323,0.015534400692341,0.0381067344345616,0.0343579978237214,0.0248466257668712,0.0157476841640935,0.0055032892409988,0.00900735294117647,0.00545254940229324
GNAI2,0.805410764872521,1.06585987261146,2.42145464757091,0.746717565181261,1.5757813285097,0.641517873116972,1.28594948128101,0.337085678549093,0.849084090581278,0.843697585768742,0.512051142546246,0.391581458759373,0.826951918835465,0.670142180094787,0.60765931372549,0.635850207367651
GNAI3,0.167167138810198,0.167770700636943,0.325133389497332,0.233785187493508,0.294302080192945,0.854063047912119,0.192580063148399,0.248280175109443,0.188042694360306,0.21574332909784,0.184521218715996,0.125732788002727,0.180723423026026,0.150725047747047,0.157904411764706,0.148658209319346
GNAL,0.0263739376770538,0.0306157112526539,0.0476832350463353,0.0275942661265192,0.0214651793789569,0.0368375854295631,0.0288452864230943,0.0337711069418386,0.0283715563248233,0.0241296060991105,0.027285092491839,0.0197341513292434,0.0263343625937362,0.0293414444365848,0.0266237745098039,0.0300927055379361
GNAO1,0.0218413597733711,0.0675583864118896,0.0187587756248245,0.0278020151656799,0.0155361270224098,0.0233835474290622,0.0144113667117727,0.0256410256410256,0.0325544497331603,0.0480177890724269,0.0115070729053319,0.0115541922290389,0.0166299073665637,0.0274315625663153,0.0396446078431373,0.0217979995120761
GNAQ,0.0824645892351275,0.10619957537155,0.222353271552935,0.0990599355977979,0.179439252336449,0.195745518302501,0.144316644113667,0.0925578486554096,0.082460695225732,0.106213468869123,0.0816920565832427,0.0650647580095433,0.0797088663431848,0.0664780363584919,0.0572610294117647,0.0769333983898512
GNAS,0.472832861189802,0.414904458598726,1.19483291210334,0.471657837332502,0.707024419656316,1.72857551794468,0.478552097428958,0.344590368980613,0.436996971008222,0.619809402795426,0.68506528835691,0.51291751874574,0.441420379355977,0.316672561363797,0.3578125,0.335045132959258
GNB1,0.347903682719547,0.405987261146497,0.87329401853412,0.412760984730446,0.555481861119485,0.733942820338498,0.429386558412269,0.223264540337711,0.377715274772826,0.484866581956798,0.340669205658324,0.242297205180641,0.354962505513895,0.306698733819056,0.269883578431373,0.283081239326665
GNB2,0.30342776203966,0.367770700636943,0.664363942712721,0.350020774903916,0.524228720731585,0.954968332915876,0.389242219215156,0.293308317698562,0.330261070243762,0.392109275730623,0.311289445048966,0.229004771642808,0.269827966475518,0.268147414585839,0.242156862745098,0.266979751158819
GNB3,0.0402549575070821,0.0403821656050955,0.0401010951979781,0.0475381738859458,0.0405587378152949,0.107328156868358,0.0351601262967975,0.0575359599749844,0.0360161546228184,0.0348030495552732,0.0452393906420022,0.0405248807089298,0.0422143802382003,0.0357784537030487,0.0284620098039216,0.0344840204928031
GNB4,0.157535410764873,0.203864118895966,0.373996068520079,0.181016931546692,0.435594412621847,0.188839589222457,0.255728461885431,0.075046904315197,0.10395211308236,0.201766200762389,0.0931175190424374,0.0619972733469666,0.182046757829731,0.0698026455400722,0.0646139705882353,0.0666869968284948
GNB5,0.0960623229461756,0.0705307855626327,0.0903678741926425,0.0797392749558533,0.0756305898904633,0.0786667620853759,0.0604194857916103,0.0437773608505316,0.0914034328573489,0.0701270648030496,0.0561207834602829,0.066428084526244,0.0863255403617115,0.0816156185895169,0.082077205882353,0.08034886557697
GNG10,0.0714164305949009,0.084968152866242,0.169559112608818,0.0653007167341851,0.169992965531102,0.099706587469138,0.108231844835363,0.0318949343339587,0.0553440069234098,0.0724142312579416,0.027285092491839,0.033708248125426,0.0902955447728275,0.0483695267737144,0.0424019607843137,0.0525372041961454
GNG11,0.0195750708215297,0.0357112526539278,0.626453243470935,0.0636387244208996,0.038749874384484,0.0306472966686943,0.0347090663058187,0.034396497811132,0.0654406461849127,0.155006353240152,0.0316376496191512,0.0153033401499659,0.0276576973974416,0.0178114168494023,0.0171262254901961,0.021310075628202
GNG12,0.0269405099150142,0.0208492569002123,0.0825049143499017,0.0496156642775527,0.0355341171741533,0.175170859126203,0.0175687866486243,0.0544090056285178,0.0325544497331603,0.0724142312579416,0.0397986942328618,0.017348329925017,0.0183943537715042,0.019226144160713,0.0137561274509804,0.0264332764088802
GNG4,0.015042492917847,0.0225477707006369,0.0204436955911261,0.0169990651293238,0.0116169229223194,0.0383404300998318,0.0121560667568787,0.0143839899937461,0.0197172941006779,0.0106607369758577,0.0153155603917301,0.0207566462167689,0.0131010145566828,0.0204993987408927,0.0157475490196078,0.0230178092217614
GNG5,0.177082152974504,0.201316348195329,0.290873350182533,0.176758076243897,0.256014470907447,0.607882778115719,0.211524582769508,0.219512195121951,0.180109620654839,0.145603557814485,0.145348204570185,0.124710293115201,0.166166740185267,0.16494305722572,0.14672181372549,0.176225908758234
GNGT1,0,0.00938428874734607,0,0,0,0,0,0.00250156347717323,0,0,0,0.00132924335378323,0.00207322452580503,0,0,0
GNGT2,0.051586402266289,0.0526963906581741,0.0785734344285313,0.0428638205048302,0.068596120992865,0.0356567789029234,0.0563599458728011,0.0375234521575985,0.0622674167027261,0.0396315120711563,0.0376224156692057,0.028254942058623,0.0444199382443758,0.0455400721510929,0.0508272058823529,0.0452183459380337
GNLY,0.112492917847026,0.0671337579617834,0.0853131142937377,0.108408642360029,0.0752286202391719,0.0827816939206355,0.145669824086604,0.0787992495309568,0.922212606375307,0.034294790343075,0.0485038084874864,0.0964212678936605,0.0739744155271284,0.0954799462403622,0.339736519607843,0.055220785557453
GNPAT,0.0719830028328612,0.0730785562632696,0.104408873911823,0.077246286485925,0.0862827856496834,0.234139621426271,0.0676364456472711,0.0762976860537836,0.0680369248521564,0.0686022871664549,0.109983677910773,0.0892638036809816,0.072651080723423,0.0569286270071444,0.062469362745098,0.0627836057575018
GNPDA2,0.0263739376770538,0.0293418259023355,0.0575119348497613,0.0383972161628753,0.0218671490302482,0.0742655741224461,0.0184709066305819,0.0350218886804253,0.038035482475119,0.0327700127064803,0.0218443960826986,0.0262099522835719,0.02148213498015,0.0346466718540001,0.0352022058823529,0.0222859233959502
GNPTAB,0.0422379603399433,0.0450530785562633,0.0370120752597585,0.0548093902565701,0.100954677921817,0.0830321680323469,0.0689896256202075,0.0381488430268918,0.0334198759555748,0.0236213468869123,0.0397986942328618,0.0258691206543967,0.04133215703573,0.0360613991653109,0.0313725490196078,0.0344840204928031
GNPTG,0.144504249291785,0.121910828025478,0.2383600112328,0.148608081437623,0.250185910963722,0.339231402297205,0.170027063599459,0.105065666041276,0.117654694937257,0.121715374841169,0.129570184983678,0.125391956373551,0.170577856197618,0.102907264624744,0.0975490196078431,0.10767260307392
GNS,0.178781869688385,0.211082802547771,0.413591687728166,0.229837955749455,0.573570495427595,0.40270869860808,0.381574199368516,0.175109443402126,0.144338670128372,0.14712833545108,0.139363438520131,0.0855146557600545,0.232333480370534,0.112810355803919,0.0935661764705882,0.0981580873383752
GOLGA2,0.0538526912181303,0.0573673036093418,0.133614153327717,0.110693881790797,0.0777409305597427,0.0970229362722296,0.0676364456472711,0.0756722951844903,0.0550555315159383,0.0863913595933926,0.0931175190424374,0.0892638036809816,0.0532421702690781,0.0450449175921341,0.044546568627451,0.0439985362283484
GOLGA7,0.121841359773371,0.0960084925690021,0.178264532434709,0.1175496000831,0.163762435936087,0.213851218377643,0.112291384754172,0.0794246404002502,0.111885186787826,0.0950317662007624,0.112159956474429,0.0879004771642808,0.115880017644464,0.0921553370587819,0.0950980392156863,0.0879116857770188
GOLM1,0.0388385269121813,0.0590658174097664,0.471721426565571,0.315015061805339,0.111807858506683,0.28369771352918,0.0541046459179071,0.0888055034396498,0.0901052935237271,0.184739517153748,0.108895538628944,0.0534764826175869,0.0938244375827084,0.0328782627148617,0.0371936274509804,0.0579043669187607
GORASP2,0.130906515580737,0.0934607218683652,0.229935411401292,0.192131505141789,0.153612702240981,0.239399577772212,0.0978574650428507,0.118198874296435,0.124866580124044,0.158310038119441,0.186153427638738,0.162883435582822,0.135288928098809,0.109132064794511,0.112254901960784,0.105964869480361
GOT1,0.0640509915014164,0.0594904458598726,0.0909295141814097,0.0593798691181053,0.0582454024721134,0.174240526711275,0.0617726657645467,0.0712945590994371,0.0673157363334776,0.0614866581956798,0.0767954298150163,0.07733469665985,0.0739744155271284,0.0569993633727099,0.0615502450980392,0.0686386923639912
GOT2,0.0969121813031161,0.0985562632696391,0.207750631844987,0.118484470759323,0.142558536830469,0.456274376498372,0.0978574650428507,0.130081300813008,0.121549112938122,0.11002541296061,0.107807399347116,0.0746080436264485,0.0964711071901191,0.097955719035156,0.0928002450980392,0.121334471822396
GP1BB,0.0615014164305949,0.073927813163482,0.12996349340073,0.0969824452061909,0.0748266505878806,0.225015207356782,0.0649300857013983,0.0981863664790494,0.0667387855185345,0.235311308767471,0.057752992383025,0.0565439672801636,0.0616232906925452,0.0543113814812195,0.0560355392156863,0.0691266162478653
GP6,0.0068271954674221,0.011932059447983,0.0179163156416737,0.0152331982964579,0.011817907747965,0.0273553512004866,0.0171177266576455,0.0237648530331457,0.0234674743978076,0.00837357052096569,0.013683351468988,0.01359918200409,0.0157476841640935,0.0118695621418971,0.012530637254902,0.0181385703830202
GPAM,0.0198583569405099,0.0170276008492569,0.0263409154731817,0.0282175132440012,0.0215656717917797,0.064067699574194,0.00629228687415426,0.0356472795497186,0.0188518678782634,0.0200635324015248,0.0251088139281828,0.0238241308793456,0.0285399205999118,0.0244606352125628,0.0227941176470588,0.0276530861185655
GPAT3,0.0130594900849858,0.0365605095541401,0.0288682954226341,0.0102472213566012,0.0203597628379057,0.00656599992843596,0.0216283265674335,0.0156347717323327,0.0191403432857349,0.00659466327827192,0.00606637649619151,0.0101908657123381,0.0241288045875606,0.0112329348518073,0.0145220588235294,0.0154549890217126
GPBAR1,0.0388385269121813,0.0505732484076433,0.0488065150238697,0.0404747065544822,0.0372424881921415,0.040415787025441,0.0595173658096527,0.042526579111945,0.049286023366508,0.0307369758576874,0.0332698585418934,0.044614860259032,0.0576532862814292,0.0453278630543963,0.0463848039215686,0.0566845572090754
GPC4,0.0402549575070821,0.0301910828025478,0.0594776748104465,0.0534590215020256,0.0365390413023817,0.0836046802876874,0.0320027063599459,0.0525328330206379,0.0293812202509736,0.0414104193138501,0.0392546245919478,0.0395023858214042,0.0311865902073225,0.0259460988894391,0.0223345588235294,0.0313125152476214
GPC5,0.0102266288951841,0.0667091295116773,0.0145464757090705,0.00816973096499428,0,0.0120764303860879,0.00854758682904826,0.0312695434646654,0.0172652531371701,0.00456162642947903,0.0115070729053319,0.011895023858214,0.00780767534186149,0.0209238169342859,0.0119178921568627,0.0161868748475238
GPCPD1,0.139121813031161,0.156305732484076,0.161696152766077,0.120354212111769,0.249180986835494,0.272175904390453,0.252571041948579,0.105691056910569,0.114914178566277,0.12705209656925,0.13120239390642,0.155725971370143,0.102205558006176,0.119105892339252,0.111948529411765,0.126457672603074
GPD2,0.0592351274787535,0.0667091295116773,0.0847514743049705,0.0542900176586683,0.10105517033464,0.0941245929795685,0.0676364456472711,0.050656660412758,0.0596711380354825,0.0434434561626429,0.0604733405875952,0.0579072937968644,0.0572121746801941,0.0534625450944331,0.0586397058823529,0.0542449377897048
GPER1,0.0632011331444759,0.0692569002123142,0.0920527941589441,0.0648852186558637,0.0559340769771882,0.0760904569363438,0.0405728461885431,0.0781738586616635,0.0644309822587624,0.0736848792884371,0.0670021762785637,0.0715405589638718,0.0585355094838994,0.0453278630543963,0.0436274509803922,0.055220785557453
GPHN,0.011643059490085,0.0110828025477707,0.0269025554619489,0.0426560714656695,0.00598934780424078,0.0800264786918095,0.00313486693730266,0.0150093808630394,0.0120726958026828,0.011423125794155,0.0153155603917301,0.0163258350374915,0.00736656374062638,0.0146282803989531,0.00579044117647059,0.0200902659185167
GPI,0.125524079320113,0.148662420382166,0.241168211176636,0.184029292614522,0.234207617324892,1.02399184170036,0.150180423996392,0.131957473420888,0.156887350353382,0.194904701397713,0.15405331882481,0.109713701431493,0.122937803264226,0.122076819693004,0.13155637254902,0.142071236887046
GPNMB,0.176515580736544,0.0752016985138004,0.0305532153889357,0.166682247844604,0.832840920510501,0.0659641464200093,0.22956698240866,0.0612883051907442,0.0497187364777153,0.0716518424396442,0.107263329706202,0.0296182685753238,0.181605646228496,0.0590507179741105,0.0286151960784314,0.029848743595999
GPR151,0.0289235127478754,0.0233970276008493,0.0476832350463353,0.0369429728887504,0.0334237765048739,0.0827101298887179,0.0360622462787551,0.0537836147592245,0.036881580845233,0.032007623888183,0.0523122959738847,0.0429107021131561,0.0276576973974416,0.0291292353398882,0.0299938725490196,0.0310685533056843
GPR158,0.0192917847025496,0.0136305732484076,0.0367312552653749,0.0211540459125377,0.0236760124610592,0.0712956667978674,0.0130581867388363,0.026266416510319,0.0218808596567143,0.0238754764930114,0.0196681175190424,0.0180299931833674,0.0285399205999118,0.0236117988257763,0.0201899509803922,0.0217979995120761
GPR160,0.0263739376770538,0.0208492569002123,0.0361696152766077,0.0201153007167342,0.0308109737714802,0.0158335420617598,0.0180198466396031,0.0312695434646654,0.0251983268426367,0.0167598475222363,0.0316376496191512,0.0343899113837764,0.0325099250110278,0.0236117988257763,0.0206495098039216,0.0193583800927055
GPR17,0.0192917847025496,0.0157537154989384,0.0232518955349621,0.00713098576919082,0.00277359059391016,0.00706694815185887,0.0166666666666667,0.026266416510319,0.0163998269147555,0.00888182973316391,0.00987486398258977,0.0156441717791411,0.0153065725628584,0.0159015349791328,0.0131433823529412,0.0166747987313979
GPR182,0.0345892351274788,0.0509978768577495,0.0611625947767481,0.0432793185831516,0.0352326399356849,0.0743013561384048,0.0441813261163735,0.0600375234521576,0.0440934660320208,0.0292121982210928,0.0376224156692057,0.0412065439672802,0.037362152624614,0.0394567447124567,0.0417892156862745,0.0471700414735301
GPR183,0.0513031161473088,0.0819957537154989,0.0167930356641393,0.0354887296146255,0.0600542659029243,0.0219164847747522,0.0712449255751015,0.026266416510319,0.0632770806288764,0.013710292249047,0.043063112078346,0.0347307430129516,0.0713277459197177,0.111607837589305,0.0849877450980392,0.0622956818736277
GPR37,0,0,0,0,0,0,0,0.00500312695434647,0.00413962209721621,0,0.00171381936887921,0,0,0.0007639527481078,0.000428921568627453,0.00496462551841913
GPR37L1,0.00427762039660057,0.00471337579617834,0.00780679584386408,0.00432637374052145,0.00297457541955582,0.0264608008015172,0.00584122688317546,0.0275171982489056,0.00947641713543921,0.00735705209656925,0.00824265505984766,0.00405589638718473,0.0113365681517424,0.0074131711112683,0.00854779411764706,0.0110636740668456
GPR75,0.0498866855524079,0.0446284501061571,0.0780117944397641,0.0496156642775527,0.0625665762234951,0.168157583998282,0.0513982859720343,0.0906816760475297,0.0488533102553007,0.0314993646759848,0.0479597388465724,0.0292774369461486,0.0589766210851345,0.0464596449034449,0.0469975490196078,0.0547328616735789
GPS1,0.110793201133144,0.095583864118896,0.194832912103342,0.133026903500571,0.146578233343383,0.266271871757255,0.101014884979702,0.0944340212632896,0.116068080196163,0.131880559085133,0.119232861806311,0.121642808452624,0.111468901632113,0.0937115371012237,0.105974264705882,0.110356184435228
GPS2,0.0827478753541076,0.0811464968152866,0.131086773378265,0.08472525189571,0.0918098683549392,0.144720363545282,0.0748534055029319,0.0612883051907442,0.099048031155344,0.0769885641677255,0.0936615886833515,0.0793796864349012,0.0805910895456551,0.0962580462615831,0.0834558823529412,0.0981580873383752
GPSM3,0.18643059490085,0.156305732484076,0.116484133670317,0.132403656383089,0.217224399557833,0.0738719719468995,0.206111862877763,0.0881801125703565,0.197706620510601,0.0663151207115629,0.0822361262241567,0.0793796864349012,0.184252315835906,0.241692013864328,0.200030637254902,0.206965113442303
GPT,0.0184419263456091,0.0187261146496815,0.0125807357483853,0.00650773865170873,0.00347703748366998,0.0343686263284073,0.0207262065854759,0.0293933708567855,0.0176979662483773,0.00761118170266836,0.0180359085963003,0.0197341513292434,0.0205999117776798,0.0188017259673198,0.0175857843137255,0.0293608197121249
GPX1,1.24110481586402,1.34738853503185,1.12631283347374,0.938366053807001,2.84037785147221,1.49191326439332,2.14296346414073,0.577861163227017,0.741482763594404,0.711041931385006,0.911942328618063,0.656066802999318,1.43480370533745,0.647011388554856,0.454319852941176,0.591693095877043
GPX3,0.0637677053824363,0.0450530785562633,0.138107273237855,0.0581333748831412,0.175520048236358,0.0385551221955845,0.0757555254848895,0.120075046904315,0.0554882446271455,0.251829733163914,0.0969260065288357,0.0657464212678937,0.0898544331715924,0.0274315625663153,0.021875,0.0308245913637473
GPX4,0.246770538243626,0.32276008492569,0.295085650098287,0.281151968422146,0.499306602351523,1.04134611944037,0.325191700496166,0.252657911194497,0.225111784220395,0.236327827191868,0.231855277475517,0.149250170415815,0.242479047198941,0.189134894249133,0.151776960784314,0.176957794584045
GPX7,0.0640509915014164,0.0480254777070064,0.105812973883741,0.0980211904019944,0.0559340769771882,0.404426235374101,0.0500451059990979,0.075046904315197,0.0665945478147988,0.071143583227446,0.0593852013057671,0.0585889570552147,0.0854433171592413,0.0603239725542902,0.0620098039215686,0.0783971700414735
GRAMD1B,0.00994334277620396,0.0263694267515924,0.00162875596742488,0.0115975901111457,0.0305094965330118,0.00223637599742369,0.0198240866035183,0.00562851782363977,0.0204384826193567,0.00303684879288437,0.00987486398258977,0.00780504430811179,0.0355977062196736,0.0243191624814317,0.0221813725490196,0.0291168577701879
GRAP2,0.051586402266289,0.0624628450106157,0.0305532153889357,0.0574062532460787,0.0336247613305195,0.0597380756431817,0.0401217861975643,0.042526579111945,0.136117121015433,0.0142185514612452,0.0240206746463547,0.0343899113837764,0.0638288486987208,0.12278418334866,0.156219362745098,0.11352768968041
GRB10,0.00937677053824362,0.0242462845010616,0.342825049143499,0.0276981406460995,0.0066927946940006,0.162003077253372,0.0144113667117727,0.0444027517198249,0.0348622529929324,0.0617407878017789,0.00769858541893362,0.0020109066121336,0.00692545213939126,0.0198627714508029,0.0246323529411765,0.0215540375701391
