,Ascending vasa recta endothelium,B cell,Connecting tubule,Dendritic cell,Descending vasa recta endothelium,Distinct proximal tubule A,Distinct proximal tubule B,Epithelial progenitor,Fibroblast,Glomerular endothelium,Macrophage,Mast cell,Mesangial cell,MNP-a/classical monocyte derived,MNP-b/non-classical monocyte derived,Myofibroblast,Neutrophil,NK cell,NKT cell,Pelvic epithelium,Peritubular capillary endothelium A,Peritubular capillary endothelium B,Plasmacytoid dendritic cell,Podocyte,Principal cell,Proliferating proximal tubule,Proximal tubule,Smooth muscle,T cell CD4,T cell CD8,Thick ascending limb of Loop of Henle,Transitional urothelium,Type A intercalated cell,Type B intercalated cell
KRT14,0.150317643661565,0.115782395443278,0.240809265944645,0.131551281052878,0.142633361558002,0.312375401250211,0.249033816425121,0.241476954418131,0.163882978723404,0.105430865006553,0.106756045202317,0.1390625,0.116308890577508,0.20641352164853,0.198254302339978,0.110567342632751,0.171369539551358,0.188774193548387,0.149211204121056,0.96,0.11217936802974,0.145268339155287,0.240942028985507,0.151396374326311,0.223263558515699,0,0.123215948218534,0.0836018518518519,0.147820747321662,0.126776452282158,0.116611760830176,0.225,0.235230352303523,0.251026016855991
KRT15,0.264958128790066,0.108715257634091,0.206212394705174,0.122517716688731,0.176502963590178,0.319471194458523,0.222463768115942,0.22008658008658,0.18427304964539,0.18603374836173,0.125509336141602,0.084375,0.159431990881459,0.177471636952998,0.254958524204531,0.109864025319423,0.0804604486422668,0.184387096774194,0.163055376690277,0,0.160134758364312,0.256732295966974,0.230797101449275,0.153111219990201,0.208198541071995,0,0.0631293502194506,0.0848981481481482,0.131620067938333,0.125479771784232,0.0899275242958326,0.475,0.227839369302784,0.158684499816783
KRT16,0.0441957840023101,0.0561863825747587,0.0870788206979543,0.0596721439140254,0.0393310753598645,0.125603987159993,0.0751207729468599,0.100198624904507,0.0745212765957447,0.0415383355176933,0.0415043136619547,0.115625,0.0450702887537994,0.0934244037971753,0.0517890305806611,0.0477376626421287,0.121782762691854,0.0788387096774193,0.0584191886670959,0.56,0.0409897769516729,0.0515878056525881,0.125724637681159,0.0916217540421362,0.0811766571519188,0.2,0.0632771283748836,0.0252685185185185,0.0495192056441077,0.0510503112033195,0.0472656893427771,1.475,0.0940625769894062,0.129003297911323
KRT17,0.0362546924631822,0.0185301408153578,0.486597472924188,0.0317148197180905,0.0317104149026249,0.247077208988005,0.0364734299516908,0.231341991341991,0.0434929078014184,0.0181110747051114,0.028948114544939,0.0609375,0.0308225683890577,0.0533688353785599,0.0480747802401882,0.0283964365256125,0.0497638724911452,0.0641290322580645,0.0291210560206053,0.36,0.0219377323420074,0.0357097491267069,0.0894927536231884,0.0414012738853503,0.849333967649857,0.2,0.0248695857778303,0.0198981481481482,0.0298170891037366,0.0245980290456432,0.0344177236040191,0.225,0.175609756097561,0.119109563942836
KRT18,0.13414669361825,0.0865117873529877,0.73088146811071,0.105930223502842,0.133319220999153,1.32648251393817,0.698309178743961,0.648046855105679,0.130904255319149,0.092160878112713,0.0803070193203451,0.1546875,0.112699468085106,0.180713128038898,0.154549956667079,0.0970870941273004,0.173730814639906,0.161677419354839,0.1276400515132,0.56,0.0927555762081784,0.14495077802477,0.267028985507246,0.158010779029887,1.09671741198858,0,0.122018945159527,0.0591574074074074,0.101727201463287,0.107066908713693,0.176898369296656,0.475,0.546144370534614,0.560296812019055
KRT19,0.0325007219174126,0.0299746848794895,1.74291516245487,0.0359979752355735,0.0207027942421677,0.74158641662443,0.0582125603864734,0.725103132161956,0.0353368794326241,0.0172919397116645,0.0310138118190287,0.0296875,0.0302526595744681,0.0654086594119009,0.0689983904915191,0.0355468292111124,0.0840023612750885,0.0486451612903226,0.0545556986477785,1.96,0.023610594795539,0.0407907272149889,0.0626811594202899,0.0607545320921117,2.90214081826832,0,0.0381252863201762,0.019712962962963,0.033997909589757,0.0339341286307054,0.0787267336517872,0.975,0.479379157427938,0.282905826310004
KRT20,0.00362402541149293,0.00518696271293708,0.0100631768953069,0.00492562884510552,0.00630821337849281,0.0178999831052543,0,0.0135166793990323,0.0140602836879433,0.0109026867627785,0.0031471505528778,0,0.00802621580547112,0.0116925214169947,0.00771325987371549,0.00893799085687493,0.0190672963400236,0.00967741935483871,0.00658403090792015,0.16,0.0087407063197026,0.00839949190219117,0.0134057971014493,0,0.0129876308277831,0,0.00734309654346895,0.00656481481481481,0.00750195975960282,0.00540715767634855,0.0161340800527096,0,0.0127617639812762,0.0238365701722243
KRT23,0.0156078544614496,0.011832181846949,0.0266095066185319,0.0183980998364613,0.00800169348010161,0.0677394830207805,0.0171497584541063,0.032462439521263,0.0103368794326241,0.0120494757536042,0.0171209850540727,0.0140625,0.0154350303951368,0.0283630470016207,0.0418843630060666,0.0087035517524323,0.00962219598583235,0.0181935483870968,0.00948164842240824,0.16,0.0132016728624535,0.0211019371228962,0.0242753623188406,0.0107790298873101,0.0193307960672375,0,0.0126631101390592,0.00360185185185185,0.0111601776848707,0.00800051867219917,0.0102042497117444,0,0.0194136486819414,0.00954562110663247
KRT24,0.0262922321686399,0.0149438320763673,0.026910348977136,0.0159839576356982,0.0181625740897544,0.035470518668694,0.0316425120772947,0.0283880825057296,0.0200886524822695,0.020076998689384,0.0129895905058933,0.0140625,0.0137253039513678,0.0237323454503357,0.027646403367587,0.0145645293634978,0.0367768595041322,0.0336774193548387,0.0149549259497746,0,0.0162685873605948,0.0360273102572245,0.0423913043478261,0.0237628613424792,0.0201236917221694,0,0.0118651080997207,0.0128611111111111,0.012675725111053,0.0152619294605809,0.0103689672212156,0,0.0240946045824095,0.0381275192378161
KRT4,0.012575801328328,0.0120431411845367,0.0326263537906137,0.0136476909897983,0.0147756138865368,0.0323449907078898,0.000241545893719809,0.0294066717596129,0.0174290780141844,0.0107388597640891,0.0129895905058933,0,0.00878609422492401,0.020259319286872,0.0259130865420329,0.00999296682686672,0.0285123966942149,0.0300645161290323,0.00883773341918867,0.16,0.0121793680297398,0.0115751032073674,0.0126811594202899,0.0218030377266046,0.0336029178560101,0,0.0110227726137522,0.0128611111111111,0.0179017507185785,0.0134465767634855,0.0136633174106408,0,0.0361665434836167,0.0110113594723342
KRT5,0.0106988160554433,0.00940614946469068,0.0178850782190132,0.013803442099525,0.00884843353090601,0.0187447203919581,0.00507246376811595,0.0157575757575757,0.0200886524822695,0.0079538007863696,0.0175665276033861,0.0140625,0.0108757598784195,0.0204908543644362,0.0299987619165532,0.00671081936467003,0.0332349468713105,0.0156129032258065,0.0027205408886027,0,0.00567379182156134,0.0141155922515084,0.0590579710144928,0.012983831455169,0.0210751665080875,0,0.00784554227194137,0.00415740740740741,0.00980141102691403,0.00877852697095436,0.0088865096359743,0.475,0.00857354028085735,0.0209050934408208
KRT6A,0.043185099624603,0.0308185222298402,0.0627105896510229,0.029222801962464,0.0444115156646909,0.0951934448386552,0.0582125603864734,0.0793684746625923,0.0530673758865248,0.0385894495412844,0.0274899752926404,0,0.034431990881459,0.0603148877054874,0.0463414634146341,0.0336713163755714,0.0580283353010626,0.059741935483871,0.0426432710882163,0.16,0.0330901486988848,0.0331692600825659,0.0916666666666667,0.054140127388535,0.0829210275927688,0,0.0337214972882708,0.028787037037037,0.0330572249804024,0.0367868257261411,0.0411711414923406,0,0.0699186991869919,0.0711066324661048
KRT6B,0.00564539416690731,0.00835135277675228,0.0184867629362214,0.0073397710458687,0.00715495342929721,0.0196739314073323,0.0219806763285024,0.0191189202953909,0.0108687943262411,0.00500491480996068,0.00549637490380332,0.00625,0.00935600303951368,0.00984024079648067,0.00994181007799926,0.00659359981244871,0.0308736717827627,0.0171612903225806,0.00819381841596909,0,0.00455855018587361,0.0023658304223563,0.0351449275362319,0.00587947084762371,0.0139391056137012,0,0.00432842217263444,0.00656481481481481,0.00771100078390384,0.00748184647302904,0.00147422170976775,0.475,0.00906627248090663,0.0102784902894833
KRT6C,0.0277360669939359,0.0238041242550498,0.0560920577617329,0.0272759130908808,0.0257832345469941,0.0733147491130259,0.0557971014492754,0.0554825566590272,0.0351595744680851,0.0282683486238532,0.0233180768763417,0.0140625,0.024173632218845,0.0362352396388053,0.0275225950229046,0.0286308756300551,0.0285123966942149,0.0504516129032258,0.0165647134578236,0.16,0.0219377323420074,0.0312638932994601,0.0626811594202899,0.0389514943655071,0.0621471614335553,0.2,0.0264508120409641,0.0263796296296296,0.0239116801672328,0.0214859958506224,0.0276643057156976,0,0.0529194382852919,0.0524184683034078
KRT7,0.0323563384348831,0.0149438320763673,0.448089651022864,0.0168405887391948,0.0190093141405588,0.427597567156614,0.00265700483091787,0.863834988540871,0.032322695035461,0.00942824377457405,0.0231155575357447,0.0140625,0.0167648176291793,0.0290576522343135,0.045722421691222,0.0160883835423749,0.0438606847697757,0.0259354838709677,0.0168866709594334,0,0.0183131970260223,0.0284058431248015,0.0394927536231884,0.0191082802547771,0.492848081192515,0,0.0225642465530745,0.0143425925925926,0.0189992160961589,0.0183739626556017,0.257445231428101,0,0.360137965016014,1.69734334921217
KRT8,0.157103667340456,0.104337851379147,0.891832129963899,0.155069698621603,0.116384419983065,2.72587430309174,1.43260869565217,0.957799847211612,0.156258865248227,0.125909239842726,0.113884725991332,0.2796875,0.127897036474164,0.258740449178051,0.216825554042342,0.127681397257062,0.204427390791027,0.211741935483871,0.145991629104958,1.36,0.100562267657993,0.156382978723404,0.327898550724638,0.187898089171975,1.24340310815097,0,0.219774194978498,0.0698981481481482,0.107841651424092,0.142336618257261,0.300436501400099,1.225,0.90509977827051,0.778325393917186
KRT80,0.00723361247473289,0.000493117451611198,0.0103640192539109,0,0.00207451312447079,0.0565889508362899,0.00990338164251208,0.018558696205755,0.00856382978723404,0.0127047837483617,0,0.0609375,0.00479673252279635,0.00984024079648067,0,0.00131871996248974,0,0.00425806451612903,0.00368641339343206,0,0.00548791821561338,0.00300095268339155,0.0148550724637681,0.00220480156785889,0.0226609578179512,0,0.00220041673439832,0.00600925925925926,0.00274627645675464,0.00255446058091286,0.000815351671882722,0,0.00290711998029071,0.00111762550384756
KRT86,0.0101212821253249,0.0154712304203365,0.0398465703971119,0.017852970952418,0.01731583403895,0.0402855212029059,0.0243961352657005,0.0392360580595875,0.0199113475177305,0.00828145478374837,0.0131921098464903,0.0765625,0.0123955167173252,0.0197962491317435,0.0215797944781478,0.0191360919001289,0.0178866587957497,0.0365161290322581,0.0139890534449453,0,0.0127369888475836,0.0185614480787552,0.033695652173913,0.0193532582067614,0.0434348239771646,0,0.016993010093248,0.0221203703703704,0.0185288737914816,0.0201893153526971,0.0291467633009389,0,0.0354274451835427,0.0377610846463906
LAG3,0.0485272884781981,0.0418411476187965,0.0263086642599278,0.0571801261583989,0.0223962743437765,0.0371599932421017,0.00748792270531401,0.0318003565062389,0.0392375886524823,0.0164728047182176,0.0617967515897768,0.0375,0.0388012917933131,0.0735123871266497,0.127188312492262,0.0113996014535224,0.0603896103896104,0.192903225806452,0.241291049581455,0.16,0.0276068773234201,0.0433312162591299,0.114130434782609,0.0230279274865262,0.0356644465588329,0,0.0161063411606496,0.0176759259259259,0.1145832244578,0.152969398340249,0.0108631197496294,0,0.0344419807834442,0.00661414437522902
LAIR1,0.0524256425064973,0.105920046411054,0.0389440433212996,0.152499805311113,0.0376375952582557,0.0847187024835276,0.101690821256039,0.0468754774637128,0.0784219858156028,0.0333469855832241,0.267029851350804,0.2328125,0.0481098024316109,0.273327159064598,0.671202179026866,0.0456277107021451,0.0981700118063754,0.100774193548387,0.102527366387637,0,0.0259340148698885,0.0490473166084471,0.238768115942029,0.0379715825575698,0.0488265144307009,0,0.0316230474811213,0.0206388888888889,0.078105565717272,0.0627204356846473,0.0223933454126174,0.225,0.0566149297856615,0.0373946500549652
LAMP2,0.226840889402252,0.0914693317862982,0.467042719614922,0.134043298808504,0.147713801862828,0.995092076364251,0.517149758454106,0.47615991851286,0.238705673758865,0.160640563564875,0.168281420875694,0.1546875,0.173109802431611,0.238133827274832,0.360071808839916,0.176210291876685,0.0875442739079103,0.133032258064516,0.122810688989053,0.16,0.141082713754647,0.255462051444903,0.233695652173913,0.240078392944635,0.426086267047257,0,0.116211263651007,0.102490740740741,0.0887143977005487,0.0966934647302905,0.239820457914676,0.475,0.419265829021927,0.379278123854892
LAMP3,0.0274473000288767,0.0125705395285059,0.00194043321299639,0.0358422241258469,0.0190093141405588,0,0.00748792270531401,0.00333078686019862,0.000230496453900705,0,0.00865567661711694,0,0.00897606382978723,0.0186385737439222,0.0229416862696546,0.00295979369358809,0.0214285714285714,0.0179354838709677,0.0146329684481648,0,0.0025139405204461,0.0036360749444268,0.0634057971014493,0.00171484566389025,0.00886457342213764,0,0.00264375120069751,0.00230555555555555,0.0140344917690097,0.00903786307053942,0.00526272442760665,0,0.00438531658043853,0
LCN2,0.0141640196361536,0.00756025526079848,0.0163808664259928,0.00539288217428549,0.000381033022861979,0.120113194796418,0.0316425120772947,0.0942398777692895,0,0.00369429882044561,0.00484831301389283,0,0.00650645896656535,0.0165547580458439,0.00833230159712765,0.0053041847380143,0.0261511216056671,0.0161290322580645,0.00497424339987122,0,0.0095771375464684,0.00427119720546205,0.0278985507246377,0.00710436060754532,0.0892641928322233,0,0.00641209416424065,0,0.00818134308858113,0.0118905601659751,0.00130950420029649,0,0.0137472283813747,0.00368266764382558
LDLR,0.184103378573491,0.0381493592110121,0.199894705174489,0.0426952729538198,0.0715071972904318,0.214385875992566,0.111352657004831,0.151280875986758,0.145443262411348,0.104447903014417,0.0557616752399854,0.1234375,0.0885733282674772,0.120745542949757,0.106636127274978,0.0684855233853007,0.0332349468713105,0.120903225806452,0.099307791371539,0,0.101119888475836,0.233867894569705,0.168478260869565,0.0808427241548261,0.145718363463368,0,0.0423517415655618,0.0904537037037037,0.0656153645152861,0.0505316390041494,0.0839976939548674,0.475,0.14579945799458,0.0758702821546354
LEFTY1,0.0124314178457984,0.0129924582036812,0.0148766546329723,0.00671676660696207,0.0257832345469941,0.0244044602128738,0.0292270531400966,0.0156047873694933,0.0168971631205674,0.0118856487549148,0.00869618048523634,0.0453125,0.0061265197568389,0.0246584857605927,0.00771325987371549,0.0167917008557027,0.014344746162928,0.0205161290322581,0.0120573084352865,0.36,0.0102276951672862,0.0115751032073674,0.0271739130434783,0.0115139637432631,0.0166349508404694,0,0.0113626623712483,0.00156481481481482,0.0179017507185785,0.00877852697095436,0.00806292208861802,0,0.0167036215816704,0.0176071821179919
LEFTY2,0.0193618250072192,0.0118849216813459,0.0314229843561973,0.0137255665446616,0.0105419136325148,0.036568677141409,0.0219806763285024,0.0301706137000255,0.0273581560283688,0.0156536697247706,0.0112074203086395,0.0453125,0.013915273556231,0.0327622134753415,0.0147703355206141,0.0261692650334076,0.0332349468713105,0.0287741935483871,0.00754990341274952,0.16,0.0129228624535316,0.0230073039060019,0.0373188405797101,0.0293973542381186,0.0377259752616556,0,0.0140670026156734,0.0171203703703704,0.0172746276456755,0.015780601659751,0.0110278372591006,0.225,0.027790096082779,0.0366617808721143
LEP,0.00131388969101935,0.00244449132429724,0.0311221419975933,0.00484775329024219,0,0.00717181956411557,0.00507246376811595,0.0113267125031831,0,0,0.00286362347604196,0.0140625,0.000237462006079027,0.0059041444778884,0.00387520118856011,0,0.00135773317591499,0.0104516129032258,0.00336445589182228,0,0,0,0.011231884057971,0,0.0321757056771329,0,0.00610176003783121,0,0.00394826234648549,0.00644450207468879,0.00872179212650305,0,0.0152254249815225,0.0124770978380359
LGALS1,0.733771296563673,0.13134064659037,0.0982099879663056,0.252180515536173,0.383954276037257,0.278079067410036,0.0751207729468599,0.119500891265597,0.597570921985816,0.517947247706422,0.169537040787395,0.2328125,0.821476063829787,0.408312109284557,0.603355206140894,0.380641190950651,0.0922668240850059,0.337161290322581,0.333048937540245,0,0.342105018587361,1.15416005080978,0.346739130434783,0.514208721215091,0.192816365366318,0.2,0.0450708596255302,0.521194444444444,0.16182649594983,0.127295124481328,0.0421594465491682,0.225,0.102439024390244,0.0656101135947234
LGALS3,0.208937337568582,0.0600891303201308,0.620773164861612,0.108032863484152,0.175656223539373,0.207796925156276,0.0727053140096618,0.310690094219506,0.168847517730496,0.0544806684141547,0.0973996516667342,0.19375,0.135115881458967,0.149455892567724,0.282443976724031,0.112325635916071,0.0568476977567887,0.0824516129032258,0.0835318737926594,0.36,0.108368959107807,0.237996189266434,0.179347826086957,0.047280744732974,0.488249286393911,0,0.029435930780712,0.0874907407407407,0.0517141363992683,0.048975622406639,0.112987975621809,0.725,1.11278640059128,0.391004030780506
LGALS3BP,0.0719174126479931,0.0356705869943568,0.455309867629362,0.0606066505723853,0.0723539373412362,0.397524919749958,0.195893719806763,0.325255920550038,0.351826241134752,0.179808322411533,0.0821701972538377,0.0609375,0.186787613981763,0.103380412132438,0.139197721926458,0.195903176649865,0.00726092089728453,0.0450322580645161,0.0436091435930457,0.16,0.0343912639405204,0.12621467132423,0.0894927536231884,0.223419892209701,0.456850618458611,0,0.0365292822414991,0.144157407407407,0.0397987980141103,0.0258947095435685,0.154167352989623,0.225,0.316777531411678,0.21584829607915
LGALS9,0.347689864279526,0.109664574653236,0.0612063778580024,0.199770267113153,0.198518204911092,0.121042405811793,0.121014492753623,0.0999439775910364,0.125585106382979,0.0775802752293578,0.18351087528859,0.0453125,0.0908529635258359,0.291618430192174,0.744620527423548,0.0490270777165631,0.0840023612750885,0.141806451612903,0.171104314230522,0.36,0.132532527881041,0.245617656398857,0.267028985507246,0.0553650171484566,0.093070091975896,0,0.028859595974523,0.0171203703703704,0.117980141102691,0.100583506224066,0.0283231757535826,0,0.0770633160877063,0.070373763283254
LIF,0.0387092116661854,0.0235931649174622,0.0530836341756919,0.028755548633284,0.0249364944961897,0.252230106436898,0.0727053140096618,0.121690858161446,0.0543085106382979,0.0141792267365662,0.0229130381951476,0.4359375,0.0325322948328267,0.0512850196804816,0.0427510214188436,0.0356640487633337,0.0615702479338843,0.0561290322580645,0.0622826786864134,0,0.0234247211895911,0.0357097491267069,0.0807971014492753,0.0318471337579618,0.0772121788772597,0,0.0304112666065702,0.0132314814814815,0.056574340214267,0.0373054979253112,0.0423241640586394,0.225,0.0519339738851934,0.070373763283254
LIFR,0.289214553855039,0.015102051579558,0.158679302045728,0.0167627131843314,0.190897544453853,0.222495353944923,0.123429951690821,0.181736694677871,0.239060283687943,0.173255242463958,0.0190246668556847,0.021875,0.0872435410334347,0.0431812919657328,0.0416367463167018,0.188401125307701,0.0285123966942149,0.0390967741935484,0.0268673535093368,0,0.259205390334573,0.1328834550651,0.0547101449275362,0.075453209211171,0.180447193149382,0,0.0268054796140035,0.0328611111111111,0.0188424353279331,0.011371887966805,0.100963597430407,0.225,0.204188223700419,0.112880175888604
LINC02446,0.0297574357493503,0.0253335794525605,0.0157791817087846,0.0282104197492407,0.00969517358171042,0.0287970941037337,0.041304347826087,0.01825311942959,0.0246985815602837,0.0131962647444299,0.0337680748511483,0.0375,0.0313924772036474,0.0311414679323918,0.0438652965209855,0.0109307232446372,0.0202479338842975,0.0912258064516129,0.104781068898905,0,0.0119005576208178,0.0290409653858368,0.0402173913043478,0.0171484566389025,0.0186964795432921,0.2,0.0119389971774372,0.00378703703703704,0.0542226286908806,0.0868386929460581,0.0105336847306869,0.225,0.0216309435821631,0.0143092707951631
LMNA,0.453089806526133,0.028972628025948,0.225165463297232,0.0828790592632973,0.279805249788315,0.51038182125359,0.145169082125604,0.313898650369239,0.258918439716312,0.312344364351245,0.0527643889991494,0.0609375,0.292980623100304,0.097823570270896,0.165073665965086,0.151359746805767,0.00608028335301063,0.10258064516129,0.0935125563425628,0.36,0.202513940520446,0.711162273737695,0.108333333333333,0.196227339539441,0.260212496035522,0,0.0418492958370894,0.330268518518519,0.0431434544029266,0.0178552904564315,0.112823258112337,0,0.16969696969697,0.149157200439722
LPAR5,0.0382760612185966,0.129705711724065,0.0371389891696751,0.0522739662020092,0.0283234546994073,0.0152812975164724,0.0268115942028985,0.0229895594601477,0.0495212765957447,0.014506880733945,0.0656851229292397,0.1078125,0.0289228723404255,0.0575364667747164,0.0971028847344311,0.0242937521978666,0.0509445100354191,0.105935483870968,0.0957662588538313,0,0.0192425650557621,0.0214194982534138,0.159782608695652,0.0186183243508084,0.0375673961306692,0.4,0.0120128862551538,0.0123055555555556,0.0699529657695323,0.0622017634854772,0.0121808598253994,0.225,0.0280364621828036,0.0296995236350312
LTB,0.111767253826162,0.481533146985918,0.0967057761732852,0.149462658671443,0.0638865368331922,0.239221152221659,0.191062801932367,0.112981920040744,0.161400709219858,0.0479275884665793,0.167066304832111,0.084375,0.117828647416413,0.178397777263255,0.229577813544633,0.0567635681631696,0.065112160566706,0.125548387096774,0.154684481648422,0.36,0.0551161710037175,0.070323912353128,0.480797101449275,0.104360607545321,0.123358705994291,0,0.0343421655410897,0.0328611111111111,0.576877449699504,0.126776452282158,0.0396886839070993,0.725,0.0992362650899236,0.0791681934774643
LTBR,0.245033208200982,0.0372527820262644,0.228474729241877,0.0867728370064637,0.158721422523285,0.653226896435209,0.292512077294686,0.23169849758085,0.244202127659574,0.155234272608126,0.0863015918020171,0.1234375,0.153542933130699,0.181639268349155,0.246291940076761,0.169177118743406,0.0934474616292798,0.0698064516129032,0.0519800386349002,0,0.15307156133829,0.251651317878692,0.140217391304348,0.158010779029887,0.257516650808754,0.4,0.0816607309107568,0.101009259259259,0.0448157825973347,0.0391208506224066,0.0767501235381321,0.475,0.235969450603597,0.241132282887505
LTF,0.0499711233034941,0.0280233110068034,0.137319494584838,0.0704189704851647,0.0139288738357324,1.20999324210171,1.56787439613527,0.487058823529412,0.0110460992907801,0.0141792267365662,0.055316132690672,0.0921875,0.00840615501519756,0.13510071775874,0.0899220007428501,0.0063591607080061,0.0261511216056671,0.0561290322580645,0.0410334835801674,0.56,0.0254693308550186,0.0233248650365195,0.206884057971015,0.00710436060754532,0.593387250237869,0,0.0527848793391361,0,0.0226574340214267,0.0375648340248963,0.0253582605831,0,0.166494210396649,0.206687431293514
LUM,0.247343343921455,0.18629555403196,0.0220968712394705,0.145958258702593,0.0969093988145639,0.117494509207636,0.041304347826087,0.0323605805958747,1.53090425531915,0.0708633682830931,0.174843047511037,0.178125,0.241498860182371,0.289071544338967,0.196644793859106,1.08161411323409,0.0320543093270366,0.0878709677419355,0.100917578879588,0,0.140803903345725,0.153524928548746,0.324275362318841,0.306222439980402,0.018220742150333,0.2,0.0488096469579867,0.0208240740740741,0.112701855239091,0.120552385892116,0.0248641080546862,0,0.0309928553830993,0.0480212532063027
LY6D,0.0135864857060352,0.0124123200253151,0.0296179302045728,0.0145043220932949,0.0198560541913632,0.0133384017570536,0.0123188405797101,0.0219200407435702,0.0197340425531915,0.0100835517693316,0.00950625784762445,0.0140625,0.00631648936170213,0.0197962491317435,0.0157608022780735,0.0129234556323995,0.0119834710743802,0.0220645161290323,0.0152768834513844,0.36,0.00818308550185874,0.0141155922515084,0.0264492753623188,0.00710436060754532,0.0364573422137647,0.2,0.0060722044067446,0.0104537037037037,0.0161771622680951,0.0152619294605809,0.0151457749958821,0,0.044050258684405,0.0315316965921583
LY75,0.00983251516026567,0.0257554981277359,0.00434717208182912,0.0239272642317576,0.0054614733276884,0.00835445176550094,0.0171497584541063,0,0.00980496453900709,0.0089367627785059,0.0117744744623112,0,0.00992591185410334,0.0184070386663579,0.0324749288102018,0.00295979369358809,0.00489964580873672,0.0264516129032258,0.0336284610431423,0,0.0050232342007435,0.0112575420768498,0.0228260869565217,0.00636942675159236,0.0412147161433555,0,0.00138763687951647,0,0.0243820224719101,0.015780601659751,0,0,0.00832717418083272,1.83217295712731e-05
LYN,0.138189431129079,0.148059174094193,0.0527827918170878,0.104372712405576,0.0588060965283658,0.031500253421186,0.0485507246376812,0.0456022408963585,0.0761170212765958,0.0392447575360419,0.106594029729839,0.1859375,0.0655870060790273,0.177703172030563,0.70958276587842,0.0426972218966123,0.197343565525384,0.114451612903226,0.0693657437218287,0,0.0609711895910781,0.116052715147666,0.227173913043478,0.0176384125428711,0.165382175705677,0.2,0.00580620372696508,0.00286111111111111,0.0327959237000261,0.032378112033195,0.0134985999011695,0,0.0361665434836167,0.00917918651520704
LYZ,0.270155934161132,0.331435578292284,0.0530836341756919,1.27710069309244,0.0774343776460626,0.172064537928704,0.278019323671498,0.100809778456837,0.491542553191489,0.0651294233289646,1.04705334359431,0.1390625,0.215473024316109,2.64609863394304,2.96660888943915,0.152414722775759,0.402774498229044,0.228516129032258,0.292160334835802,0,0.0799302973977695,0.131930771673547,0.806884057971015,0.074718275355218,0.0852997145575642,0.2,0.0532429916209786,0.0395277777777778,0.249153383851581,0.240625,0.0288173282819964,0.225,0.0778024143877802,0.0370282154635398
MAF,0.333540282991626,0.170790042719266,0.126188327316486,0.342516159177634,0.19428450465707,1.06275553302923,0.857729468599034,0.29571683218742,0.36636524822695,0.267128112712975,0.607140831949451,0.4359375,0.342372720364742,0.589835610094929,0.918571251702365,0.209266205603095,0.206788665879575,0.330451612903226,0.329185447520927,0,0.262086431226766,0.405986027310257,0.551086956521739,0.300097991180794,0.0973517285125278,0.2,0.227133547119065,0.0515648148148148,0.30136137967076,0.265780601659751,0.0724674682918794,1.225,0.30519832471052,0.572022718944668
MALAT1,11.4155501010684,10.9055614155372,22.2675842358604,7.17274744957558,9.61088060965284,22.3968491299206,16.8214975845411,19.7063610898905,13.1108687943262,8.82725262123198,7.8378913686257,10.490625,10.3511113221884,11.1462144014818,14.1552928067352,8.92958035400305,5.82190082644628,10.1394838709677,10.8282195750161,9.96,8.15084107806691,12.0039536360749,16.1213768115942,12.1798138167565,20.6741040279099,3.2,5.56575241247839,10.4030462962963,9.88918474000523,8.56661047717842,9.81880250370614,12.225,20.039615668884,18.0190729204837
MAML2,0.084911926075657,0.0725884710722008,0.19778880866426,0.0552332372868157,0.0604995766299746,0.310348031762122,0.207971014492754,0.204604023427553,0.131613475177305,0.0754505242463958,0.0643484952812994,0.0296875,0.120108282674772,0.100370456124103,0.131273987866782,0.0956804595006447,0.0450413223140496,0.0765161290322581,0.0893271088216355,0,0.0637592936802974,0.113512226103525,0.127898550724638,0.0982361587457129,0.190279099270536,0,0.0405931815159083,0.043787037037037,0.078523647765874,0.0720565352697096,0.100634162411464,0.225,0.112293668391229,0.153920850128252
MAP1LC3B,0.127938203869477,0.0723247719002162,0.173721419975933,0.0588155128105288,0.100296359017782,0.204502449738131,0.101690821256039,0.161212121212121,0.10927304964539,0.105922346002621,0.064713030094374,0.115625,0.0961721124620061,0.078374623755499,0.135483471585985,0.0737604032352596,0.0533057851239669,0.0814193548387097,0.0819220862846104,0,0.0759340148698885,0.167180057161004,0.132246376811594,0.0989710926016658,0.182350142721218,0,0.0299088208780978,0.0545277777777778,0.0682806375751241,0.0671291493775934,0.0803739087464997,0,0.16279871889628,0.103719311102968
MAPK13,0.00997689864279527,0.0344048309688308,0.0548886883273165,0.0199556109337279,0.0232430143945809,0.0821000168947457,0.0461352657004831,0.0452457346574994,0.00608156028368794,0.00647935779816514,0.021252379602252,0.0609375,0.0112556990881459,0.0225746700625145,0.0359415624613099,0.016908920407924,0.0119834710743802,0.0525161290322581,0.047794591113973,0,0.0125511152416357,0.0131629088599555,0.0699275362318841,0.00489955903968643,0.0854582936885506,0.2,0.0151457831503347,0.00249074074074074,0.0376561275150248,0.0391208506224066,0.00954537967385933,0.975,0.0913525498891353,0.0443569072920484
