,B cell,Conventional dendritic cell,Endothelial,Fibroblast,Keratinocyte,Macrophage,Malignancy A,Malignancy B,Mast cell,Monocyte,Neutrophil,NK cell,Plasma,Plasmablast,Plasmacytoid dendritic cell,T cell CD4,T cell CD8,T cell regulatory
ABCC9,0.0236559139784946,0,0.0709375,0.132897773162571,0.00781196581196581,0.0154904240008856,0.0145201005025126,0.00826572587556419,0.00866141732283464,0.0241935483870968,0.00648535564853556,0,0.0104838709677419,0.00511811023622047,0.00675675675675676,0.000847457627118645,0.0082807570977918,0.00852534562211982
ABCD1,0.0129032258064516,0,0.0232102272727273,0.0124985577477789,0.0228547008547009,0.0223541459094432,0.113967336683417,0.129987716391476,0.0283464566929134,0.0241935483870968,0.0182008368200837,0.0304347826086957,0,0,0.0247747747747748,0.000847457627118645,0.0114353312302839,0.00391705069124424
ABCE1,0.0182795698924731,0,0.0473579545454545,0.0270941502249913,0.0471282051282051,0.0252324809033544,0.219042713567839,0.290560189681769,0.00866141732283464,0,0.00732217573221757,0.00775047258979206,0.000115207373271888,0,0,0.000847457627118645,0.0082807570977918,0.0384792626728111
ABCG1,0.0182795698924731,0,0.146221590909091,0.0242673358716972,0.069008547008547,0.0313766190634341,0.0515552763819095,0.0214063303433697,0.00866141732283464,0.0241935483870968,0.0198744769874477,0.0228733459357278,0.00241935483870968,0,0,0.0347457627118644,0.0272082018927445,0.00622119815668203
ABHD12,0.0129032258064516,0.0231707317073171,0.0251988636363636,0.0175752855659398,0.0471282051282051,0.0629275988043839,0.0732638190954774,0.111876535451066,0.00866141732283464,0,0.00146443514644351,0.00775047258979206,0.0104838709677419,0.00511811023622047,0.0157657657657658,0,0.00985804416403786,0.00852534562211982
ABHD2,0.0290322580645161,0,0.0740625,0.0847265489788854,0.0498632478632479,0.0854561053913429,0.228690954773869,0.221057818659658,0.0913385826771654,0,0.000627615062761506,0.0379962192816635,0.0197004608294931,0.0208661417322835,0.00675675675675676,0.0516949152542373,0.0398264984227129,0.0592165898617512
ABHD3,0.0451612903225806,0,0.0286079545454545,0.0236904349832699,0.00576068376068376,0.0372993468393668,0.0523592964824121,0.0733402845226533,0.0125984251968504,0,0.00564853556485356,0.000189035916824197,0.0197004608294931,0,0.0247747747747748,0.0177966101694915,0.0508675078864353,0.0269585253456221
ABHD5,0.0182795698924731,0,0.0226420454545455,0.0270364601361486,0.205418803418803,0.0267823535923835,0.142309045226131,0.104477803805062,0.0047244094488189,0,0.0290794979079498,0.011531190926276,0.00357142857142857,0.012992125984252,0.0157657657657658,0,0.014589905362776,0.0315668202764977
ABHD6,0.0236559139784946,0,0.0283238636363636,0.0161330333448713,0.0481538461538462,0.0322069080039854,0.0478366834170854,0.0490872993201166,0.000787401574803148,0.0241935483870968,0.00732217573221757,0.0247637051039698,0.00126728110599078,0,0.0157657657657658,0.0347457627118644,0.00985804416403786,0.00161290322580645
ABI1,0.0666666666666667,0.0719512195121951,0.0996306818181818,0.0929185415945541,0.299777777777778,0.102283294586516,0.362158291457286,0.254737759241273,0.0125984251968504,0.0241935483870968,0.0240585774058577,0.0379962192816635,0.0461981566820276,0,0,0.0686440677966102,0.0619085173501577,0.082258064516129
ABI2,0.00752688172043011,0,0.0820170454545455,0.0702463366793585,0.0724273504273504,0.0288857522417801,0.114821608040201,0.154212135062561,0.000787401574803148,0,0,0.0209829867674858,0.0116359447004608,0,0,0.000847457627118645,0.0445583596214511,0.05
ABI3BP,0.0129032258064516,0,0.0146875,0.0324593284873659,0.0112307692307692,0.0122246208347171,0.00934422110552763,0.0161500885562475,0.0047244094488189,0,0.00313807531380753,0.00207939508506616,0.0185483870967742,0.00511811023622047,0,0.000847457627118645,0.00354889589905363,0
ABL1,0.0021505376344086,0,0.0626988636363636,0.0722654897888543,0.0915726495726496,0.0235719030222517,0.0581884422110553,0.0629992001371193,0.00866141732283464,0,0,0.0153119092627599,0.0173963133640553,0.012992125984252,0.0247747747747748,0,0.014589905362776,0.00622119815668203
ABL2,0.0129032258064516,0,0.104460227272727,0.0368437752394139,0.00610256410256411,0.0168742389018045,0.108891959798995,0.113076329772039,0.00866141732283464,0.0241935483870968,0,0.013421550094518,0.0150921658986175,0.00511811023622047,0,0.000847457627118645,0.00670347003154574,0.0131336405529954
ABLIM1,0.0344086021505376,0,0.112698863636364,0.0214405215184031,0.582512820512821,0.0339781910771615,0.755072864321608,0.537546420613609,0.0047244094488189,0.0241935483870968,0.00899581589958159,0.0455576559546314,0.0173963133640553,0,0.0157657657657658,0.0686440677966102,0.0555993690851735,0.00391705069124424
ABR,0.0129032258064516,0.0719512195121951,0.0448011363636364,0.0314785969770393,0.118581196581197,0.0401223292372412,0.0283391959798995,0.0323758784208421,0.0204724409448819,0.0564516129032258,0.00564853556485356,0,0.00357142857142857,0,0,0.000847457627118645,0.0224763406940063,0.00852534562211982
ABRAXAS1,0.0129032258064516,0,0.0249147727272727,0.025421137648552,0.026957264957265,0.0138851987158198,0.0340175879396985,0.0324330114837456,0.0047244094488189,0,0.000627615062761506,0.013421550094518,0.00702764976958525,0,0.0337837837837838,0.000847457627118645,0.0224763406940063,0.00622119815668203
ABRAXAS2,0.00752688172043011,0,0.0254829545454545,0.0167099342332987,0.156188034188034,0.0146601350603343,0.0583391959798995,0.0711406616008684,0.0125984251968504,0,0.00648535564853556,0.000189035916824197,0.00357142857142857,0,0.0247747747747748,0.000847457627118645,0.01301261829653,0.00161290322580645
ACAA1,0.0290322580645161,0.0475609756097561,0.0604261363636364,0.0499394254067151,0.15242735042735,0.0619312520757224,0.217685929648241,0.197461863680512,0.0204724409448819,0.0564516129032258,0.0182008368200837,0.0398865784499055,0.0335253456221198,0.012992125984252,0.0157657657657658,0.000847457627118645,0.0335173501577287,0.0753456221198157
ACACA,0.0451612903225806,0,0.0385511363636364,0.0349400023076036,0.0850769230769231,0.0195865161076054,0.220097989949749,0.247853225161401,0.00866141732283464,0,0.0140167364016736,0.013421550094518,0.00587557603686636,0,0.0157657657657658,0.0177966101694915,0.0082807570977918,0.0223502304147465
ACACB,0.0182795698924731,0,0.0337215909090909,0.015556132456444,0.00302564102564103,0.0132763201594155,0.0278366834170854,0.0428597954636348,0.00866141732283464,0.0564516129032258,0.0198744769874477,0.00586011342155009,0.00817972350230415,0.00511811023622047,0.0337837837837838,0.000847457627118645,0.0287854889589905,0.00391705069124424
ACAD9,0.00752688172043011,0,0.0305965909090909,0.0184406368985808,0.15174358974359,0.019918631683826,0.195072864321608,0.195719305261955,0,0,0.00564853556485356,0.00207939508506616,0.0104838709677419,0,0,0.0177966101694915,0.00512618296529968,0
ACADM,0.0182795698924731,0.0475609756097561,0.0391193181818182,0.0299209645782855,0.026957264957265,0.0308784456991033,0.11120351758794,0.167609838313432,0.0244094488188976,0,0.00481171548117155,0.00586011342155009,0.0220046082949309,0.012992125984252,0,0,0.0240536277602524,0.0384792626728111
ACADS,0,0.0231707317073171,0.00161931818181818,0.00707568939656167,0.00576068376068376,0.00336820546883649,0.00974623115577888,0.0107510141118665,0,0,0,0.00775047258979206,0,0,0,0,0.00512618296529968,0
ACADVL,0.0666666666666667,0.0719512195121951,0.168664772727273,0.125340371524172,0.452598290598291,0.0900503708623935,0.481505025125628,0.315613037764955,0.0952755905511811,0.0241935483870968,0.00899581589958159,0.0304347826086957,0.0761520737327189,0.0444881889763779,0.0518018018018018,0.0516949152542373,0.0571766561514196,0.0615207373271889
ACAP2,0.0774193548387097,0.0231707317073171,0.0646875,0.0465934002538364,0.0967008547008547,0.0663041071626259,0.222912060301508,0.200318516825687,0.0244094488188976,0.0564516129032258,0.0148535564853556,0.0190926275992439,0.0323732718894009,0.00511811023622047,0.0157657657657658,0.000847457627118645,0.0666403785488959,0.0546082949308756
ACAP3,0,0,0.0234943181818182,0.0217866620514596,0.107299145299145,0.0111729215100188,0.0638165829145729,0.0701979660629606,0.0125984251968504,0,0.0106694560669456,0.00207939508506616,0.00933179723502304,0,0.0157657657657658,0.0516949152542373,0.00670347003154574,0.0108294930875576
ACAT1,0.00752688172043011,0.0231707317073171,0.0462215909090909,0.0206328602746048,0.0163589743589744,0.0200846894719362,0.0531633165829146,0.0748257441581443,0.0047244094488189,0,0,0.0209829867674858,0.0127880184331797,0.0208661417322835,0.0247747747747748,0.000847457627118645,0.01301261829653,0.00852534562211982
ACBD5,0.0344086021505376,0,0.0484943181818182,0.0264595592477212,0.0296923076923077,0.0323176131960589,0.114319095477387,0.114161857967206,0.0125984251968504,0.0241935483870968,0.00397489539748954,0.00964083175803403,0.0127880184331797,0.012992125984252,0.00675675675675676,0.0177966101694915,0.0240536277602524,0.0292626728110599
ACBD6,0.0236559139784946,0,0.0700852272727273,0.0531123802930656,0.0806324786324786,0.0438863057677405,0.290701005025126,0.433307147346169,0.0322834645669291,0,0.00815899581589958,0.0228733459357278,0.0450460829493088,0,0.00675675675675676,0,0.0303627760252366,0.017741935483871
ACD,0,0,0.0311647727272727,0.0204597900080766,0.0214871794871795,0.0174831174582088,0.047535175879397,0.0736830829000743,0.0165354330708661,0.0241935483870968,0.00732217573221757,0.00775047258979206,0.0266129032258065,0.00511811023622047,0.0157657657657658,0.102542372881356,0.0335173501577287,0.0246543778801843
ACE,0.0290322580645161,0,0.387982954545455,0.0592275297103957,0.00712820512820513,0.0764889848333887,0.0181884422110553,0.0229489230417643,0.0125984251968504,0,0,0.00207939508506616,0.0162442396313364,0.028740157480315,0.0337837837837838,0.0516949152542373,0.00512618296529968,0.017741935483871
ACE2,0.0129032258064516,0,0,0,0,0,0.0199472361809045,0.0462306461749414,0,0,0.000627615062761506,0.011531190926276,0.00241935483870968,0,0.00675675675675676,0,0.00512618296529968,0
ACER2,0,0,0.0305965909090909,0.00511422637590862,0.0132820512820513,0.0049180781578656,0.0336658291457286,0.0292621264926013,0,0.0241935483870968,0.0165271966527197,0.00964083175803403,0.00933179723502304,0.00511811023622047,0,0.0347457627118644,0.000394321766561513,0.0154377880184332
ACER3,0,0.0475609756097561,0.0189488636363636,0.0159599630783431,0.0105470085470085,0.0220773829292594,0.0364798994974874,0.0353467976918243,0.0125984251968504,0.0241935483870968,0,0,0.00357142857142857,0,0.00675675675675676,0,0.0082807570977918,0.017741935483871
ACHE,0.0344086021505376,0.0231707317073171,0.0107102272727273,0.00846025152878735,0.00370940170940171,0.0105640429536145,0.0330628140703517,0.0307475861280923,0.0125984251968504,0,0.0140167364016736,0.0285444234404537,0.00126728110599078,0,0.0337837837837838,0.0177966101694915,0.01301261829653,0.00161290322580645
ACIN1,0.0612903225806452,0,0.200767045454545,0.140916695511711,0.229008547008547,0.0954749252739954,0.364118090452261,0.386315203108039,0.0480314960629921,0.0887096774193548,0.0106694560669456,0.0228733459357278,0.0358294930875576,0.0366141732283465,0.00675675675675676,0.136440677966102,0.0713722397476341,0.0707373271889401
ACKR3,0.0344086021505376,0,0.312982954545455,0.0745730933425637,0.0512307692307692,0.0134423779475257,0.0243693467336683,0.00783722790378792,0,0.0241935483870968,0,0.013421550094518,0.00817972350230415,0.00511811023622047,0,0.000847457627118645,0.00512618296529968,0.0154377880184332
ACKR4,0.0021505376344086,0,0.00133522727272727,0.0239788854274836,0.00302564102564103,0,0,0,0,0,0.0131799163179916,0.000189035916824197,0.00357142857142857,0,0,0.0177966101694915,0,0
ACLY,0.0182795698924731,0,0.0734943181818182,0.0432473751009576,0.053965811965812,0.0246236023469501,0.122108040201005,0.0894232417299891,0.0125984251968504,0,0,0.0228733459357278,0.0104838709677419,0,0,0.0347457627118644,0.0303627760252366,0.00391705069124424
ACO2,0.0236559139784946,0.0231707317073171,0.0416761363636364,0.0256518980039229,0.0751623931623932,0.0284982840695229,0.112962311557789,0.156068959606925,0.000787401574803148,0.0564516129032258,0,0.00586011342155009,0.00933179723502304,0,0,0.000847457627118645,0.0082807570977918,0.017741935483871
ACOT11,0.0021505376344086,0,0,0.00471039575400946,0.0190940170940171,0.0081838813240341,0.0143693467336683,0.0140647317602697,0.00866141732283464,0,0.0106694560669456,0.0323251417769376,0,0,0.0157657657657658,0.0177966101694915,0.000394321766561513,0.00852534562211982
ACOT12,0,0,0,0,0,0,0,0,0.0204724409448819,0,0,0,0,0,0,0.000847457627118645,0,0.0154377880184332
ACOT13,0.0236559139784946,0,0.0391193181818182,0.0323439483096804,0.0737948717948718,0.0452147680726226,0.275223618090452,0.280704736330915,0.0283464566929134,0.0241935483870968,0.0182008368200837,0.0172022684310019,0.0185483870967742,0,0.0157657657657658,0,0.0082807570977918,0.0361751152073733
ACOT7,0.0182795698924731,0,0.114403409090909,0.0501124956732433,0.177042735042735,0.0555103509354589,0.217384422110553,0.135501056961664,0.0637795275590551,0,0.00481171548117155,0.0172022684310019,0.031221198156682,0.0838582677165354,0.0157657657657658,0,0.0508675078864353,0.0292626728110599
ACOT8,0.0129032258064516,0,0.0124147727272727,0.00880639206184378,0.0190940170940171,0.00596977748256393,0.0737160804020101,0.0849382962920642,0.000787401574803148,0,0,0.0153119092627599,0.00817972350230415,0.00511811023622047,0,0.0347457627118644,0.0114353312302839,0.00622119815668203
ACOT9,0.0129032258064516,0.0231707317073171,0.0678125,0.0436512057228568,0.0143076923076923,0.0358048267463744,0.0810527638190955,0.133929897731817,0.0401574803149606,0,0,0.0209829867674858,0.0104838709677419,0,0,0.0686440677966102,0.0114353312302839,0.0430875576036866
ACOX1,0.00752688172043011,0.0475609756097561,0.0152556818181818,0.0170560747663551,0.0437094017094017,0.0145494298682608,0.0550226130653266,0.0530009141290065,0.0047244094488189,0,0.00899581589958159,0.000189035916824197,0.0116359447004608,0.00511811023622047,0,0,0.00670347003154574,0.00391705069124424
ACOX2,0.0182795698924731,0.0231707317073171,0.0178125,0.0116908965039806,0.00541880341880342,0.0107854533377615,0.027535175879397,0.0265197394732332,0.0165354330708661,0,0.00481171548117155,0,0.00357142857142857,0,0.0518018018018018,0,0.0161671924290221,0
ACOX3,0.0021505376344086,0,0.0263352272727273,0.0163637937002423,0.0167008547008547,0.00945699103287944,0.072359296482412,0.0561432325886991,0,0,0.00564853556485356,0.0190926275992439,0.000115207373271888,0.012992125984252,0.00675675675675676,0.000847457627118645,0.0082807570977918,0.0292626728110599
ACP3,0,0,0.00786931818181818,0.0069603092188762,0.103196581196581,0.0103426325694675,0.0813542713567839,0.0608281437467863,0,0,0.00481171548117155,0,0.00702764976958525,0.0208661417322835,0.00675675675675676,0.000847457627118645,0,0
ACP5,0.0612903225806452,0,0.0169602272727273,0.0397282796815507,0.187982905982906,0.177839588176685,0.192409547738693,0.0842812660686739,0.0322834645669291,0.0564516129032258,0.0182008368200837,0.0323251417769376,0.0346774193548387,0.00511811023622047,0.00675675675675676,0.0347457627118644,0.0335173501577287,0.093778801843318
ACSBG1,0.00752688172043011,0.0475609756097561,0.00190340909090909,0,0.0153333333333333,0.0253985386914646,0,0.00692309889733188,0,0.0241935483870968,0.00146443514644351,0.0172022684310019,0,0,0,0,0,0.00391705069124424
ACSF3,0.0021505376344086,0,0.0510511363636364,0.0313055267105111,0.0331111111111111,0.0310998560832503,0.17944472361809,0.190777295320802,0.0401574803149606,0.0241935483870968,0.00313807531380753,0.0228733459357278,0.0116359447004608,0,0.0518018018018018,0.0686440677966102,0.0287854889589905,0.0246543778801843
ACSL1,0.0397849462365591,0,0.0180965909090909,0.0377091265720549,0.0973846153846154,0.0813046606885863,0.0650226130653266,0.0454307832942924,0.0165354330708661,0,0.0198744769874477,0.00775047258979206,0.0127880184331797,0.00511811023622047,0,0,0.0224763406940063,0.0315668202764977
ACSL3,0.0182795698924731,0,0.0541761363636364,0.0302094150224991,0.029008547008547,0.0323176131960589,0.314570351758794,0.333952750956979,0.00866141732283464,0,0.00397489539748954,0.0247637051039698,0.00126728110599078,0,0.0518018018018018,0,0.0208990536277603,0.00391705069124424
ACSL4,0.0559139784946237,0.0231707317073171,0.0834375,0.0682848736587054,0.0358461538461538,0.0614330787113916,0.0238165829145729,0.0335471062103639,0.193700787401575,0,0.0123430962343096,0.0190926275992439,0.0369815668202765,0.00511811023622047,0,0.0177966101694915,0.0650630914826499,0.0338709677419355
ACSL5,0.0236559139784946,0,0.0672443181818182,0.0168253144109842,0,0.0206382154323038,0.0129623115577889,0.0400317088499114,0.0047244094488189,0.153225806451613,0.00564853556485356,0.00775047258979206,0.00357142857142857,0,0,0,0.0240536277602524,0.0108294930875576
ACSM2A,0.0021505376344086,0,0,0,0,0,0,0,0,0.0241935483870968,0,0,0.00587557603686636,0,0.0157657657657658,0,0,0.00852534562211982
ACSM3,0.0236559139784946,0,0.0121306818181818,0.0137677397023191,0.0457606837606838,0.0209703310085243,0.0459773869346734,0.041231503170885,0.0283464566929134,0,0.0131799163179916,0.00396975425330813,0.0162442396313364,0,0.00675675675675676,0.0177966101694915,0.014589905362776,0
ACSS1,0.0344086021505376,0,0.0314488636363636,0.0189021576093227,0.0262735042735043,0.0149922506365549,0.0173341708542714,0.0399460092555562,0.0047244094488189,0,0.00564853556485356,0.0304347826086957,0.0173963133640553,0,0.00675675675675676,0.000847457627118645,0.0193217665615142,0.00852534562211982
ACSS2,0.0129032258064516,0.0231707317073171,0.0263352272727273,0.00972943348332756,0.0136239316239316,0.0139405513118565,0.0908015075376884,0.097250471347769,0,0.0241935483870968,0.0248953974895397,0.013421550094518,0.00702764976958525,0.00511811023622047,0,0.000847457627118645,0.00670347003154574,0.00852534562211982
ACSS3,0.00752688172043011,0,0.0132670454545455,0.0342477212414907,0.0105470085470085,0.0138851987158198,0.0138668341708543,0.0158358567102782,0.00866141732283464,0.0241935483870968,0.00815899581589958,0.0266540642722117,0.00472350230414746,0.012992125984252,0.0247747747747748,0.0347457627118644,0.00670347003154574,0.00391705069124424
ACTA2,0.0559139784946237,0.0231707317073171,0.293096590909091,0.402425868235837,0.0895213675213675,0.131620170485996,0.364620603015075,0.225428497971776,0.0559055118110236,0.0241935483870968,0.0098326359832636,0.064461247637051,0.101497695852535,0.028740157480315,0.00675675675675676,0,0.109227129337539,0.0753456221198157
ACTG2,0.0129032258064516,0,0.0138352272727273,0.0116908965039806,0.00678632478632479,0.0111175689139821,0.0228115577889447,0.0132077358167171,0,0,0.00815899581589958,0.00586011342155009,0,0,0.0698198198198198,0.000847457627118645,0.00354889589905363,0.0131336405529954
ACTL6A,0,0,0.0084375,0.00765259028498904,0.00952136752136752,0.0081838813240341,0.112057788944724,0.124760041135805,0.000787401574803148,0.0241935483870968,0,0.00396975425330813,0,0,0.00675675675675676,0.000847457627118645,0.00197160883280757,0.0108294930875576
ACTN1,0.0290322580645161,0,0.116676136363636,0.182972770278066,0.137726495726496,0.0604920845787667,0.112459798994975,0.0898231731703137,0.0204724409448819,0.0241935483870968,0.00564853556485356,0.0172022684310019,0.0404377880184332,0.0444881889763779,0.00675675675675676,0.000847457627118645,0.0303627760252366,0.0615207373271889
ACTN4,0.0182795698924731,0,0.267244318181818,0.0892263759086189,0.253282051282051,0.0494769179674527,0.345726130653266,0.354892018511112,0.0362204724409449,0.0241935483870968,0.00313807531380753,0.0247637051039698,0.020852534562212,0.00511811023622047,0,0.000847457627118645,0.0540220820189274,0.0569124423963134
ACTR10,0.0236559139784946,0,0.0749147727272727,0.0645350178839275,0.0696923076923077,0.0478163400863501,0.256530150753769,0.278276581157516,0.0322834645669291,0.0241935483870968,0.0140167364016736,0.0247637051039698,0.0231566820276498,0,0.0337837837837838,0.119491525423729,0.042981072555205,0.0338709677419355
ACTR1A,0.0505376344086022,0,0.131164772727273,0.0861111111111111,0.150034188034188,0.0452701206686594,0.0984899497487437,0.0915371650574187,0.0322834645669291,0.0241935483870968,0.00732217573221757,0.0417769376181474,0.0300691244239631,0.0208661417322835,0,0.0516949152542373,0.0477129337539432,0.0200460829493088
ACTR1B,0.0344086021505376,0.0475609756097561,0.183153409090909,0.0794190608053536,0.106273504273504,0.0545140042067973,0.189092964824121,0.21145946409187,0.0165354330708661,0,0,0.0379962192816635,0.0381336405529954,0,0.0608108108108108,0.0347457627118644,0.0619085173501577,0.0776497695852535
ACTR2,0.201075268817204,0.145121951219512,0.266676136363636,0.205068074304834,0.248153846153846,0.236624045167718,0.843213567839196,0.750966977089642,0.0637795275590551,0.120967741935484,0.0215481171548117,0.128733459357278,0.111866359447005,0.0681102362204724,0.0427927927927928,0.0855932203389831,0.205441640378549,0.167511520737327
ACTR3,0.0344086021505376,0.0719512195121951,0.154176136363636,0.141032075689397,0.237555555555556,0.140089117679619,0.630298994974874,0.457045934982574,0.0637795275590551,0.0241935483870968,0.00648535564853556,0.0531190926275992,0.0438940092165899,0.012992125984252,0.0157657657657658,0.0855932203389831,0.123422712933754,0.11221198156682
ACTR3B,0.0182795698924731,0,0.0217897727272727,0.0139985000576901,0.0125982905982906,0.00779641315177682,0.028891959798995,0.0195495057990059,0,0,0.00815899581589958,0.00964083175803403,0.00472350230414746,0.00511811023622047,0,0.0347457627118644,0.00670347003154574,0.00622119815668203
ACVR1,0.0182795698924731,0.0719512195121951,0.0581534090909091,0.0685733241029191,0.0741367521367521,0.0311552086792871,0.220198492462312,0.118046906244644,0.0244094488188976,0,0.00313807531380753,0.0209829867674858,0.0369815668202765,0.0366141732283465,0.0427927927927928,0.0177966101694915,0.014589905362776,0.0476958525345622
ACVR1B,0.0236559139784946,0,0.0368465909090909,0.0302094150224991,0.0659316239316239,0.023959371194509,0.11155527638191,0.109048448837342,0.0913385826771654,0,0.0131799163179916,0,0.0162442396313364,0.00511811023622047,0,0.000847457627118645,0.0193217665615142,0.00391705069124424
ACVR1C,0.0129032258064516,0,0,0.00124899042344525,0,0.00591442488652718,0.238540201005025,0.234398388847626,0,0,0,0.00207939508506616,0.00817972350230415,0.012992125984252,0,0.0177966101694915,0.00354889589905363,0.00161290322580645
ACVR2A,0.0021505376344086,0,0.0234943181818182,0.0370168455059421,0.042,0.0144387246761873,0.171957286432161,0.184435525338513,0.0047244094488189,0,0,0.000189035916824197,0.00472350230414746,0.0208661417322835,0,0.0347457627118644,0.00985804416403786,0
ACVR2B,0.0129032258064516,0,0.0249147727272727,0.0120947271258798,0,0.00940163843684269,0.0358768844221106,0.0335185396789122,0.0047244094488189,0.0241935483870968,0.00732217573221757,0,0,0.00511811023622047,0.0337837837837838,0.000847457627118645,0.00354889589905363,0
ACVRL1,0.0182795698924731,0,0.251335227272727,0.0773999076958578,0.096017094017094,0.017427764862172,0.0285402010050251,0.0321187796377764,0,0.0241935483870968,0.0140167364016736,0.0153119092627599,0.0369815668202765,0.00511811023622047,0,0,0.0177444794952681,0
ACY1,0.00752688172043011,0,0.0402556818181818,0.0300940348448137,0.12234188034188,0.0385171039521754,0.351153266331658,0.472528995029424,0.0125984251968504,0,0.00481171548117155,0.00775047258979206,0.0127880184331797,0.00511811023622047,0.0337837837837838,0.000847457627118645,0.0177444794952681,0.0476958525345622
ADA,0.0021505376344086,0,0.0712215909090909,0.0300940348448137,0.0303760683760684,0.0127781467950847,0.0813542713567839,0.115247386162372,0.0047244094488189,0.0241935483870968,0,0.00775047258979206,0.020852534562212,0.00511811023622047,0.0157657657657658,0.0177966101694915,0.0335173501577287,0.0269585253456221
ADA2,0.11505376344086,0.120731707317073,0.0234943181818182,0.0358053536402446,0.0167008547008547,0.151048931694896,0.0731633165829146,0.125617037079358,0.0362204724409449,0.0887096774193548,0.0106694560669456,0.0398865784499055,0.0876728110599078,0.00511811023622047,0.0698198198198198,0.0516949152542373,0.0571766561514196,0.0200460829493088
ADAM10,0.0397849462365591,0.0231707317073171,0.187982954545455,0.0809766932041075,0.0755042735042735,0.053905125650393,0.217836683417085,0.192034222704679,0.00866141732283464,0.0564516129032258,0.00732217573221757,0.0285444234404537,0.0150921658986175,0.00511811023622047,0.00675675675675676,0.0855932203389831,0.0508675078864353,0.0523041474654378
ADAM12,0.0290322580645161,0.0475609756097561,0.0428125,0.313698511595708,0,0.0495322705634894,0.00225879396984924,0.00566617151345484,0.0716535433070866,0,0,0.011531190926276,0.0726958525345622,0.0208661417322835,0,0.0347457627118644,0.0319400630914827,0.0338709677419355
ADAM15,0,0.0719512195121951,0.424914772727273,0.0712847582785277,0.289179487179487,0.0606027897708403,0.473062814070352,0.510551048391704,0.0125984251968504,0.0241935483870968,0.0115062761506276,0.0190926275992439,0.0173963133640553,0,0,0,0.0303627760252366,0.0453917050691244
ADAM17,0.00752688172043011,0,0.0743465909090909,0.0516701280719972,0.0751623931623932,0.026893058784457,0.198791457286432,0.148641661429469,0.000787401574803148,0.0241935483870968,0,0.00586011342155009,0.0162442396313364,0.00511811023622047,0,0.000847457627118645,0.014589905362776,0.0131336405529954
ADAM19,0.0935483870967742,0.0475609756097561,0.0581534090909091,0.111494750201915,0.00747008547008547,0.0552335879552751,0.0109522613065327,0.0117222761812261,0,0.0241935483870968,0.00230125523012552,0.0228733459357278,0.0461981566820276,0.012992125984252,0,0.0516949152542373,0.0555993690851735,0.0453917050691244
ADAM22,0,0,0.00247159090909091,0,0.00507692307692308,0.000489870474925273,0.00210804020100502,0.00943695366508598,0,0,0.00313807531380753,0.00775047258979206,0,0,0,0.000847457627118645,0.000394321766561513,0.0131336405529954
ADAM28,0.0612903225806452,0.0719512195121951,0.00900568181818182,0.0119216568593516,0.00883760683760684,0.0540711834385033,0.0464798994974874,0.0367179912015083,0,0.0241935483870968,0.0198744769874477,0.00396975425330813,0.0266129032258065,0.00511811023622047,0,0.0347457627118644,0.0224763406940063,0.00852534562211982
ADAM8,0.0720430107526882,0.0963414634146341,0.0297443181818182,0.0590544594438675,0.14182905982906,0.135384147016495,0.477133165829146,0.338637662115066,0.0677165354330709,0.120967741935484,0.05,0.0833648393194707,0.0392857142857143,0.00511811023622047,0,0.0177966101694915,0.104495268138801,0.0845622119815668
ADAM9,0.0989247311827957,0.0231707317073171,0.172642045454545,0.203395061728395,0.126444444444444,0.171252629248312,0.407736180904523,0.241397189053305,0.0165354330708661,0.0241935483870968,0.0240585774058577,0.0209829867674858,0.0381336405529954,0,0.0247747747747748,0.0177966101694915,0.0303627760252366,0.0292626728110599
ADAMTS17,0.0182795698924731,0,0.00730113636363636,0.0137677397023191,0.0115726495726496,0.00895881766854865,0.0755753768844221,0.0455164828886477,0,0.0241935483870968,0,0.00586011342155009,0.00241935483870968,0.012992125984252,0.0518018018018018,0,0.014589905362776,0
ADAMTS5,0.0129032258064516,0.0231707317073171,0.157017045454545,0.0623427945079035,0.0556752136752137,0.0193097531274217,0.0279371859296482,0.0176926812546421,0,0,0.00397489539748954,0.0323251417769376,0.0139400921658986,0.00511811023622047,0.0337837837837838,0.0347457627118644,0.0224763406940063,0.00622119815668203
ADAMTS9,0,0,0.451619318181818,0.0625158647744317,0,0.00619118786671095,0.00120351758793969,0,0,0,0,0.000189035916824197,0.00241935483870968,0,0,0.000847457627118645,0.00670347003154574,0.00622119815668203
ADAR,0.0397849462365591,0,0.1084375,0.0810343832929503,0.0638803418803419,0.0711751356138603,0.421907035175879,0.622103353710792,0.0125984251968504,0,0.00899581589958159,0.0247637051039698,0.0323732718894009,0,0.00675675675675676,0.0516949152542373,0.0287854889589905,0.05
ADCY1,0.0021505376344086,0,0.0169602272727273,0.0115755163262951,0,0.00165227499169711,0.0139170854271357,0.0200351368336857,0.000787401574803148,0.0241935483870968,0,0.00396975425330813,0,0,0.00675675675675676,0.000847457627118645,0,0
ADCY2,0,0,0.00502840909090909,0.00863332179531556,0.0283247863247863,0.00447525738957157,0.0110025125628141,0.0116080100554191,0.00866141732283464,0.0564516129032258,0.000627615062761506,0.00964083175803403,0.00587557603686636,0,0.0247747747747748,0.0347457627118644,0.00197160883280757,0.00622119815668203
