,B cell,Central venous LSEC,Cholangiocyte,Erythroid,Hepatocyte A,Hepatocyte B,Hepatocyte C,Hepatocyte D,Hepatocyte E,Inflammatory macrophage,NK like cells,Non-inflammatory macrophage,Periportal LSEC,Portal endothelial cells,Stellate cell,T cell CD3 alpha beta,T cell gamma delta
ISG15,0.0920985947938263,0.127672101449275,0.101798034706251,0.0968390804597701,0.126998387468325,0.121392309861803,0.147582085287745,0.136716143909374,0.0270257156720039,0.104794287657259,0.113045058139535,0.133486814566764,0.154348183462108,0.082122905027933,0.10914937507584,0.120279566744731,0.121691292046526
ITGA1,0.0434922828841281,0.107971014492754,0.0507840267614468,0.0824712643678161,0.180211932734393,0.121016263984206,0.421945760613348,0.384505339512392,0.107892608765971,0.0420605236314179,0.0421875,0.0379447467559648,0.112592470820319,0.0430167597765363,0.439388423734984,0.0489973653395784,0.0462433197107828
ITGA2,0.0264455194655609,0.0241847826086956,0.0463934768973448,0.010632183908046,0,0.00636927705180032,0,0,0,0.0252295137708262,0.0316497093023256,0.0155504395144412,0.0251356238698011,0.00577281191806331,0.0209319257371678,0.0241144613583138,0.0251807607670544
ITGA3,0.0158488827459111,0.00946557971014493,0.0520384695797616,0.00488505747126437,0,0,0,0,0,0.00686841210472628,0.00839389534883721,0,0.0389445997040934,0.00763500931098696,0.0307608299963597,0.00977019906323185,0.00286073561773027
ITGA5,0.0356599861782999,0.0751358695652174,0.106188584570353,0.0345785440613027,0.0422828841280811,0.0569474475886058,0.141970840575569,0.0878769561421184,0.00972020054989487,0.047330839850391,0.0429142441860465,0.0355378819589787,0.0905638665132336,0.0709497206703911,0.0394369615337944,0.0493632903981265,0.0720213769254951
ITGA6,0.0331260078322967,0.0271286231884058,0.0357307129416684,0.010632183908046,0.119626814098134,0.0379101250352543,0.0732707921617181,0.0470750218281953,0.00777939511563966,0.0225093505610337,0.0203851744186046,0.013143574717455,0.0382870294262699,0,0.018323019051086,0.0274809718969555,0.031468091795033
ITGA8,0.0091683943791753,0.0144474637681159,0.00457871628684926,0.0173371647509579,0,0,0,0,0,0.0111186671200272,0.00585029069767442,0,0.0257931941476245,0,0.0064919305909477,0.0126975995316159,0.00600440113171959
ITGA9,0.0333563695001152,0.191983695652174,0.0294584988500941,0.0958812260536399,0,0.0464181630158879,0,0.0136946739203439,0.00454471939188096,0.0420605236314179,0.0189316860465116,0.141858518208455,0.0844813414433668,0.0504655493482309,0.488532945030943,0.0371413934426229,0.0245520276642565
ITGAE,0.016309606081548,0.0121829710144928,0.0227681371524148,9.57854406130228e-05,0,0.00712136880699445,0,0,0.000824842309558465,0.0235294117647059,0.0240188953488372,0.00686479698618669,0,0.0225325884543762,0.0058852081058124,0.0219189110070258,0.027066960075448
ITGAL,0.0287491361437457,0.0162590579710145,0.0213046205310475,0.0594827586206896,0,0.0248895365234559,0.020563188012413,0.0123737882553115,0,0.038150289017341,0.13702761627907,0.050188363331938,0.00688804866020056,0.0132216014897579,0.0134085669214901,0.0913714871194379,0.298365293932726
ITGAM,0.048329877908316,0.0348278985507246,0.0591469788835459,0.0633141762452107,0.00133609767334716,0.0270047945849394,0.00767399223791043,0.00489623211767076,0,0.120095205712343,0.090515988372093,0.0416073670992047,0.0185599210915667,0.0299813780260708,0.0206285644946002,0.055876756440281,0.213171958503615
ITGAV,0.0630730246486985,0.0703804347826087,0.30083629521221,0.0374521072796935,0.0481571066574522,0.0624941242831625,0.0785169488162417,0.0749031723643853,0.0103671356946466,0.0553213192791567,0.0501816860465116,0.0828380075345333,0.125908268946244,0.0169459962756052,0.183715568498969,0.0593164519906323,0.0581892486639422
ITGAX,0.0432619212163096,0.0379981884057971,0.0336399749111436,0.049904214559387,0.00035706058511864,0.0249365422581555,0.00264212639983492,0,0,0.179768786127168,0.0672601744186047,0.04485140226036,0.0147788919940819,0.0169459962756052,0.0200825142579784,0.0539739461358314,0.142753850990255
ITGB1,0.0504031329186823,0.0932518115942029,0.236023416265942,0.0671455938697318,0.161955770559779,0.0947870640218107,0.296196734842893,0.303830568428594,0.0726346433770015,0.0617817069024141,0.0472747093023256,0.0556299706990373,0.243284563537728,0.0802607076350093,0.347166605994418,0.0517783957845433,0.122005658597925
ITGB2,0.0826537664132688,0.0622282608695652,0.06709178339954,0.147605363984674,0.012393457728634,0.0674767321613237,0.036111177250252,0.0363624152058567,0.00567685589519651,0.213600816048963,0.230414244186046,0.187798241942235,0.0506164721354595,0.04487895716946,0.0496298992840675,0.157018442622951,0.598585350518705
ITGB4,0.0107809260539046,0.0115036231884058,0.030712941668409,0.0010536398467433,0,0.00279684121462818,0,0,0,0.00907854471268276,0.012390988372093,0.00403934700711595,0.0274371198421831,0.0225325884543762,0.0113457104720301,0.0146735948477752,0.0107198994027036
ITGB5,0.0750518313752591,0.148052536231884,0.23330545682626,0.053735632183908,0.0778737618060355,0.0997226661652722,0.149463082454344,0.112346922784158,0.0100436681222707,0.0832029921795308,0.0665334302325581,0.112557555462537,0.128374157488082,0.0430167597765363,0.157505157141124,0.0734411592505855,0.0657340458975165
ITGB6,0,0,0.00102446163495714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITGB8,0.0310527528219304,0.0192028985507246,0.149885009408321,0.00775862068965517,0.00398525685325962,0.0179326877879101,0.00780097938839814,0.00382161327154275,0.00276564774381368,0.0373002380142809,0.0254723837209302,0.0222478024277941,0.0229985204668749,0.0206703910614525,0.0271811673340614,0.0364827283372365,0.0308393586922351
ITK,0.0271366044690164,0.028713768115942,0.0248588751829396,0.0508620689655172,0.0054826076940797,0.0278038920748331,0.00702318309166092,0.00560145073544228,0.00228044638524988,0.0253995239714383,0.0429142441860465,0.0204688154039347,0.0177379582442874,0.00763500931098696,0.0177162965659507,0.0661958430913349,0.102200565859793
ITM2A,0.0117023727251785,0.0216938405797101,0.0079238971356889,0.00201149425287356,0,0.000728588887844314,0,0,0,0.0107786467188031,0.0131177325581395,0.00498116366680619,0.0343416077593293,0.0728119180633147,0.00764470331270477,0.0354581381733021,0.0192077962904747
ITM2B,0.537848422022575,1.1804347826087,1.23518712105373,0.683045977011494,1.5163671964985,0.774207953370311,2.44077160567315,2.58127252781696,0.752078279152515,0.771914314858892,0.477870639534884,1.4455420678108,1.4038961038961,0.633333333333333,1.86979735468996,0.478520199063232,0.587582521219742
JAG1,0.0796590647316286,0.0529438405797101,0.321325527911353,0.0345785440613027,0.0165975581663211,0.0433157845257121,0.0218886163956285,0.0212281997895538,0,0.0597415844950697,0.0501816860465116,0.0285265801590624,0.617606444188723,0.0783985102420857,0.235772357723577,0.0544862412177986,0.0443571204023892
JAK1,0.105920294862935,0.168885869565217,0.125632448254234,0.13227969348659,0.225132457958996,0.143861051048228,0.268529409430383,0.237349721270737,0.0587255377648391,0.121285277116627,0.136300872093023,0.156299706990373,0.137908926516521,0.108193668528864,0.157141123650042,0.117791276346604,0.217887456774599
JAK2,0,0,0,0,0,0,0,0,0,0.0046582794967698,0,0.00487651737128506,0,0,0.000182016745540588,0,0
JCHAIN,0.535544805344391,0.00131340579710145,0.0060422329082166,0.010632183908046,0,0.00796747203158785,0,0,0,0.00737844270656239,0.00476017441860465,0,0.00162748643761302,0.00577281191806331,0,0.00171984777517564,0
JUN,0.644275512554711,0.463269927536232,3.84505540455781,0.385153256704981,0.334554250172771,0.509283632603178,0.98007809709755,0.60983947880986,0.0774866569626395,0.480346820809249,0.315079941860465,0.231331100879029,1.59557783988164,0.545810055865922,1.79080208712535,0.612961065573771,0.303709525306507
JUNB,0.594747753973739,0.252672101449275,0.684695797616559,0.388026819923372,0.0358903478461184,0.359147315972549,0.456383088486234,0.249775001679092,0.0224971696587417,0.71173070384223,0.514207848837209,0.864650481372959,2.62418214696696,0.167783985102421,1.07869190632205,0.598250878220141,0.37349889971707
KDR,0.0176917760884589,0.254030797101449,0.0225590633493623,0.0451149425287356,0.0115296014743147,0.0372050390147598,0.0210631999174584,0.0227169946492937,0.00486818696425683,0.0303298197891873,0.0232921511627907,0.0284219338635412,0.0782344238040441,0.0541899441340782,0.0231161266836549,0.0309938524590164,0.0280100597296448
KIT,0.0345081778392076,0.0364130434782609,0.0637466025507004,0.0211685823754789,0.00738309145358212,0.0267697659114412,0.00805495368937355,0.00552309311124544,0,0.0344100646038762,0.0378270348837209,0.0220385098367518,0.03351964491205,0.00391061452513966,0.0267564615944667,0.0391905737704918,0.0377554228230116
KITLG,0.0342778161713891,0.0407155797101449,0.0549655028224963,0.0326628352490421,0.00634646394839899,0.0285559838300273,0.0155868790526759,0.0148028746054134,0,0.0415504930295818,0.0410973837209302,0.026747593135203,0.0672201216505014,0.0169459962756052,0.0905836670307002,0.045777224824356,0.0292675259352405
KLF2,0.125040313291868,0.375860507246377,0.100125444281831,0.104501915708812,0,0.0431747673216132,0,0.00498578368818144,0,0.0969738184291057,0.039280523255814,0.110673922143156,0.855482492191353,0.337243947858473,0.0976216478582696,0.130598653395785,0.351807607670544
KLK3,0.071596406357982,0.060643115942029,0.0604014217018607,0.0575670498084291,0.0133149043999079,0.0649384224875435,0.0347143185948872,0.0255266751740659,0.00357431667475335,0.065691941516491,0.0828851744186047,0.0529091670154876,0.0448627322045044,0.0728119180633147,0.0410144399951462,0.0797350702576112,0.0720213769254951
KLRB1,0.00755586270444598,0.0153532608695652,0.00813297093874138,0.0278735632183908,0.0036397143515319,0.0239494218294632,0.0167694468915927,0.0186535921373721,0.00066310852337053,0.0211492689561374,0.141388081395349,0.0174340728338217,0.0169159953970081,0.0169459962756052,0.0180196578085184,0.0480459601873536,0.0742219427852877
KLRF1,0.00962911771481225,0.013088768115942,0.0175412920761029,0.00584291187739464,0,0.011022844787064,0.000459534750827405,0,0,0.0187691261475689,0.118859011627907,0.0114692339891168,0.0108334703271412,0.00763500931098696,0.010071593253246,0.0191378805620609,0.121691292046526
KLRK1,0.0112416493895416,0.00855978260869565,0.0196320301066276,0.0364942528735632,0,0.00486509354141205,0,0,0,0.0153689221353281,0.106140988372093,0.0128296358308916,0.0106690777576854,0,0.0107996602354083,0.0506806206088993,0.156900345803207
KRAS,0.0287491361437457,0.0305253623188406,0.0532929123980765,0.0202107279693487,0.041534208707671,0.0342906834633825,0.0623340238259641,0.0440414623771464,0.014410480349345,0.0315198911934716,0.0309229651162791,0.0280033486814567,0.0396021699819168,0.0150837988826816,0.0276058730736561,0.0343603629976581,0.040584721785602
KRT1,0.0229900944482838,0.0289402173913043,0.0367760819569308,0.0211685823754789,0.00243031559548491,0.0242784619723606,0.0131979332841258,0.0052432444533996,0.0014717774543102,0.0330499829989799,0.0356468023255814,0.0220385098367518,0.0254644090087128,0.0150837988826816,0.021295959228249,0.0431425644028103,0.0427852876453945
KRT10,0.0193043077631882,0.0164855072463768,0.0279949822287267,0.00488505747126437,0.00438838977194195,0.0166165272163204,0.0109835948474964,0.0023999820896859,0,0.0199591975518531,0.0185683139534884,0.0133528673084973,0.0185599210915667,0.00204841713221601,0.0161994903531125,0.0230166861826698,0.0188934297390758
KRT13,0.0165399677493665,0.00946557971014493,0.00834204474179385,0.0115900383141762,0,0.00937764407257685,0,0,0,0.0197891873512411,0.0109375,0.0181665969024697,0,0.0467411545623836,0.00606722485135299,0.0146735948477752,0.0154353976736875
KRT14,0.0322045611610228,0.0257699275362319,0.0236044323646247,0.0297892720306513,0,0.0179326877879101,0.0094359389509274,0.00503055947343677,0,0.0362801768106086,0.0298328488372093,0.0191084135621599,0.0149432845635377,0.0374301675977654,0.0137726004125713,0.0363363583138173,0.031468091795033
KRT15,0.0478691545726791,0.0543025362318841,0.0641647501568054,0.0451149425287356,0.00456116102280581,0.0342436777286829,0.0304840591442653,0.0148028746054134,0,0.0560013600816049,0.0581758720930233,0.0439095856006697,0.0368074963011672,0.0188081936685289,0.0412571289892003,0.0640734777517564,0.0720213769254951
KRT16,0.135867311679337,0.135371376811594,0.0700188166422747,0.196455938697318,0.130972126238194,0.364693992667105,0.14618522663238,0.162417444645935,0.0855733462720362,0.153757225433526,0.154469476744186,0.392591042277103,0.0509452572743712,0.0988826815642458,0.0788132508190754,0.149407201405152,0.117918893429739
KRT17,0.192305920294863,0.181114130434783,0.185845703533347,0.16867816091954,0.082480995162405,0.225180972078594,0.160415724183909,0.125387870239774,0.0110140708393983,0.177728663719823,0.227143895348837,0.181624110506488,0.122784810126582,0.225512104283054,0.137665331877199,0.237156030444965,0.206255894372839
KRT18,0.249205252246026,0.271014492753623,1.11726949613213,0.259674329501916,0.658039622206865,0.427352637021717,0.79907378747113,0.680618801352229,0.162073427138929,0.283985039102346,0.271111918604651,0.232063624947677,0.227996054578333,0.281378026070764,0.495267564615945,0.307340456674473,0.280760767054385
KRT19,0.0527067495968671,0.0561141304347826,0.274492996027598,0.0556513409961686,0.0011633264224833,0.0482513866691736,0.0195155440208894,0.009855150334699,0,0.0687521251275077,0.0785247093023256,0.0519673503557974,0.047657405885254,0.0653631284916201,0.0456255308821745,0.0765881147540984,0.0651053127947187
KRT20,0.0114720110573601,0.0139945652173913,0.0146142588333682,0.0211685823754789,0.00738309145358212,0.00782645482748896,0.0312936022286245,0.0310005149215304,0.00600032346757238,0.0208092485549133,0.0171148255813953,0.00738802846379238,0.00853197435475916,0.000186219739292365,0.0187477247906807,0.0186255854800937,0.0129204652624961
KRT23,0.0278276894724718,0.0255434782608696,0.0424210746393477,0.0297892720306513,0,0.0225392497884742,0.00890418025826012,0.00114626010253655,0,0.0366201972118327,0.0352834302325581,0.0220385098367518,0.013463751438435,0.0411545623836127,0.0214173037252761,0.0394833138173302,0.0327255580006287
KRT4,0.0243722644551947,0.0275815217391304,0.0325946058958812,0.0211685823754789,0,0.0140782175425402,0.00157860901450035,0,0,0.0308398503910235,0.0258357558139535,0.0163876098786103,0.0128061811606115,0.0243947858472998,0.0157747846135178,0.0282860070257611,0.0330399245520277
KRT5,0.0206864777700991,0.0176177536231884,0.0382395985782981,0.0240421455938697,0,0.00937764407257685,0.00141193837948523,0,0,0.0235294117647059,0.0243822674418605,0.0137714524905818,0.00886075949367088,0.0132216014897579,0.0199611697609513,0.0259440866510539,0.0399559886828041
KRT6A,0.0817323197419949,0.0925724637681159,0.110370060631403,0.0863026819923372,0.0136604469016356,0.0677587665695215,0.0367857964872179,0.0257729419929702,0,0.097993879632778,0.107957848837209,0.0711176224361658,0.053575538385665,0.110055865921788,0.0686809853173159,0.110985070257611,0.122005658597925
KRT7,0.0515549412577747,0.055661231884058,1.18270959648756,0.0518199233716475,0.0110112877217231,0.0663015887938328,0.0231346778097891,0.0208587995611973,0.00308911531618955,0.0604216252975179,0.056359011627907,0.037316868982838,0.048808153871445,0.0597765363128492,0.0462322533673098,0.0628293325526932,0.0537881169443571
KRT8,0.275927205712969,0.291394927536232,1.60085720259252,0.252969348659004,0.966839437917531,0.5320814139325,1.22129018944896,1.02004164148029,0.267523855733463,0.310676640598436,0.286373546511628,0.251423189619087,0.214680256452408,0.249720670391061,0.314646280791166,0.31707406323185,0.318170386670858
KRT80,0.00525224602626123,0.0133152173913043,0.039075893790508,0,0,0,0,0,0,0.0167290037402244,0.00694040697674418,0.00121389702804521,0.0067236560907447,0.00204841713221601,0.00212352869797355,0.00830649882903981,0.0082049669915121
KRT86,0.0600783229670583,0.0753623188405797,0.0957348944177294,0.0671455938697318,0.0199953927666436,0.0909325937764407,0.0898267419065533,0.0445563839075828,0,0.0680720843250595,0.076344476744186,0.053955629970699,0.0542331086634884,0.0262569832402235,0.0508433442543381,0.0780518149882904,0.067934611757309
LAG3,0.0430315595484911,0.0488677536231884,0.0501568053522893,0.039367816091954,0.00778622437226446,0.0421876468929209,0.0467304777097867,0.0253475720330445,0.0047064531780689,0.0400204012240734,0.056359011627907,0.0726873168689828,0.0414104882459313,0.0504655493482309,0.0371314160902803,0.0776858899297424,0.0852247720842502
LAIR1,0.0801197880672656,0.0635869565217391,0.0424210746393477,0.104501915708812,0.012681409813407,0.0726003572435837,0.02866655555291,0.0289967985313542,0.014410480349345,0.0877932675960558,0.0872456395348837,0.0804311427375471,0.0363143185927996,0.0374301675977654,0.034461837155685,0.0851507611241218,0.10597296447658
LAMA4,0.0257544344621055,0.0298460144927536,0.0330127535019862,0.0326628352490421,0.0147546648237733,0.0210350662780859,0.0122534663523735,0.0115790180670294,0,0.0269296157769466,0.0192950581395349,0.016910841356216,0.0412460956764754,0.0113594040968343,0.0616430044897464,0.0233094262295082,0.0210939955988683
LAMP2,0.0563925362819627,0.153034420289855,0.456387204683253,0.0834291187739464,0.790727942870306,0.213852590015982,0.76546981277332,0.796565697270916,0.20121300339641,0.11567494049643,0.060719476744186,0.175449979070741,0.0782344238040441,0.0932960893854748,0.190632204829511,0.0632684426229508,0.111002829298963
LAMP3,0.0317438378253859,0.019429347826087,0.0215136943340999,0.0163793103448276,0.000587422252937113,0.0167575444204193,0.00411041532734906,0.00259027917702107,0,0.0279496769806188,0.0316497093023256,0.0218292172457095,0.0177379582442874,0.0169459962756052,0.0135905836670307,0.031067037470726,0.017950330084879
LCN2,0,0.00267210144927536,0.0129416684089484,0,0,0,0,0,0,0.164467868072084,0.0051235465116279,0,0,0,0,0.000987997658079626,0.00380383527192707
LDB2,0.0370421561852108,0.304981884057971,0.0344762701233535,0.0431992337164751,0.000414651002073253,0.0368289931371627,0.00326912545536798,0.0115454362280879,0,0.0449506970418225,0.0854287790697674,0.0203641691084136,0.173582114088443,0.0951582867783985,0.0759009828904259,0.0462895199063232,0.0427852876453945
LDHA,0.0533978346003225,0.0737771739130435,0.106815805979511,0.0546934865900383,0.440923750287952,0.141557770047946,0.628379247124932,0.63574227058007,0.208005822416303,0.0855831349880993,0.0647165697674419,0.0634784428631226,0.0586717080387966,0.0337057728119181,0.0789952675646159,0.0700746487119438,0.0927695693178246
LDLR,0.0697535130154342,0.0950634057971014,0.314217018607568,0.0652298850574713,0.42917530522921,0.310402369089029,0.765414255894982,0.433646763830121,0.0579168688338994,0.0777626657599456,0.090515988372093,0.0545835077438259,0.0941805030412625,0.0486033519553073,0.227581604174251,0.0958357728337237,0.1295504558315
LEFTY1,0.0370421561852108,0.0359601449275362,0.179155341835668,0.0202107279693487,0.003927666436305,0.0377221020964558,0.0305634261133202,0.01166856963754,0,0.042400544032642,0.0414607558139535,0.0281079949769778,0.0315469340785796,0.0337057728119181,0.028394612304332,0.0495828454332553,0.0490726186733732
LEP,0.0269062428011979,0.0198822463768116,0.0256951703951495,0.0336206896551724,0.00934116563003917,0.0165225157469211,0.00683270236592935,0.0105715628987843,0,0.0339000340020401,0.0349200581395349,0.0224570950188363,0.0215189873417722,0.0337057728119181,0.015228734376896,0.0331162177985948,0.0402703552342031
LGALS1,0.128265376641327,0.0846467391304348,0.152393895044951,0.107375478927203,0.0840935268371343,0.114200432452759,0.18966245228061,0.214032731099022,0.0844412097687207,0.156137368242095,0.103234011627907,0.0923608204269569,0.413924050632911,0.128677839851024,0.430712292197549,0.121230971896956,0.148726815466834
LGALS3,0.0340474545035706,0.0228260869565217,0.141103909680117,0.035536398467433,0.00035706058511864,0.0217401522985804,0.00574537488987834,0.0100678353146618,0,0.0553213192791567,0.0240188953488372,0.0565717873587275,0.0797139569291468,0.00204841713221601,0.0490231767989322,0.040068793911007,0.0349261238604213
LGALS3BP,0.183091453582124,0.397826086956522,0.463913861593142,0.230938697318008,0.220985947938263,0.203746357055561,0.33435637356445,0.367792777665838,0.0629306162057254,0.181298877932676,0.150109011627907,0.305629970699037,0.274519151734342,0.216201117318436,0.734558912753307,0.171216334894614,0.13835271927067
LGALS9,0.141165630039161,0.131295289855072,0.170165168304411,0.172509578544061,0.0379636028564847,0.12947729623014,0.0798741239870791,0.060944321311035,0.014248746563157,0.176708602516151,0.178452034883721,0.310652992884052,0.10618116061154,0.117504655493482,0.0955587914088096,0.173924180327869,0.168217541653568
LGR5,0.00525224602626123,0.00493659420289855,0.0169140706669454,0.0010536398467433,0.0121630960608155,0.00383096737802012,0.000507154932260293,0,0,0.0131587895273716,0.00585029069767442,0.00477187107576392,0.00951832977149433,0,0.00661327508797476,0.0116730093676815,0.013234831813895
LIF,0.0356599861782999,0.024411231884058,0.0476479197156596,0.0278735632183908,0,0.0140312118078406,0,0,0,0.0347500850051003,0.101780523255814,0.0182712431979908,0.0137925365773467,0.0374301675977654,0.013287222424463,0.0312134074941452,0.0251807607670544
LIFR,0.034738539507026,0.175226449275362,0.0238135061676772,0.0470306513409962,0.0104353835521769,0.0342436777286829,0.00449931347571768,0.0245975776300177,0.00955846676370694,0.0298197891873512,0.0305595930232558,0.0238174968606111,0.0663981588032221,0.173370577281192,0.298022084698459,0.032530737704918,0.026752593524049
LINC01781,0.0398064961990325,0.0355072463768116,0.029876646456199,0.0326628352490421,0.0170006910850035,0.0408244805866316,0.021237807249379,0.0205901448496653,0.0116610059841501,0.0344100646038762,0.0363735465116279,0.0280033486814567,0.0169159953970081,0.0281191806331471,0.0212352869797355,0.0334821428571429,0.0349261238604213
LINC01857,0.0425708362128542,0.0484148550724638,0.0503658791553418,0.0364942528735632,0.00352453351762267,0.0371580332800602,0.0178250275800218,0.0120379698658965,0.00357431667475335,0.0488609316558994,0.0327398255813953,0.038049393051486,0.0374650665789906,0.0281191806331471,0.0308215022448732,0.0462895199063232,0.045300220056586
LINC02446,0.0188435844275513,0.0230525362318841,0.0340581225172486,0.010632183908046,0,0.0144072576854376,0.00159448240831131,0,0,0.0289697381842911,0.0331031976744186,0.0136668061950607,0.0164228176886405,0.0150837988826816,0.0148040286373013,0.0348726580796253,0.0264382269726501
LMNA,0.0193043077631882,0.0280344202898551,0.0712732594605896,0.0135057471264368,0.0551255471089611,0.0328335056876939,0.0694849877378033,0.0612465578615085,0.00664725861232411,0.0158789527371642,0.0102107558139535,0.0184805357890331,0.0923721847772481,0.0243947858472998,0.0630384662055576,0.0130635245901639,0.0116629990569003
LPAR5,0.128726099976964,0.0780797101449275,0.0710641856575371,0.0997126436781609,0.0167127390002304,0.0516828053022469,0.0289284665507909,0.0227058007029798,0.00486818696425683,0.0944236654199252,0.0977834302325581,0.099267475931352,0.054726286371856,0.0914338919925512,0.0508433442543381,0.106154859484778,0.104401131719585
LTB,0.175259156876296,0.0574728260869565,0.0612377169140707,0.0728927203065134,0.0509214466712739,0.0998636833693711,0.0803900092859354,0.0895896299281349,0.0215267669416141,0.0711322679360762,0.029469476744186,0.0828380075345333,0.0586717080387966,0.0337057728119181,0.0448974639000121,0.140405444964871,0.0556743162527507
LTBR,0.0499424095830454,0.100045289855072,0.132113736148861,0.064272030651341,0.233252706749597,0.127080003760459,0.334070652475853,0.238704188774711,0.0254083778101245,0.0697721863311799,0.0614462209302326,0.0780242779405609,0.0821798454709847,0.0597765363128492,0.129292561582332,0.0560231264637002,0.0440427538509903
LTF,0.0250633494586501,0.0278079710144928,0.0323855320928288,0.00775862068965517,0,0.0102707530318699,0.00465011071692183,0,0,0.621625297517851,0.0240188953488372,0.01544579321892,0.0109978628965971,0.00391061452513966,0.0119524329571654,0.0182596604215457,0.0214083621502672
LUM,0.217876065422714,0.0490942028985507,0.234350825841522,0.110249042145594,0.0168855102510942,0.0744335808968694,0.0128169718326627,0.0463138334788546,0.00923499919133107,0.130805848350901,0.0621729651162791,0.0407701967350356,0.357373006740095,0.0337057728119181,0.822594345346439,0.10944818501171,0.0399559886828041
LY6D,0.0533978346003225,0.0438858695652174,0.0426301484424002,0.053735632183908,0.0060585118636259,0.0333035630346902,0.0158011698691239,0.0101797747778002,0,0.0539612376742604,0.0545421511627907,0.0371075763917957,0.0351635706066086,0.0616387337057728,0.0260890668608179,0.0647321428571429,0.0644765796919208
LY75,0.016770329417185,0.0216938405797101,0.0376123771691407,0.0221264367816092,0,0.00745040894989189,0,0,0.00567685589519651,0.0388303298197892,0.0261991279069767,0.0266429468396819,0.0152720697024494,0.0113594040968343,0.0217206649678437,0.0320184426229508,0.0462433197107828
LYN,0.0328956461644782,0.0368659420289855,0.0110600041814761,0.0566091954022988,0.0230476848652384,0.0348077465450785,0.0146900323023564,0.0272617368527101,0.00632379103994824,0.0390003400204012,0.0360101744186046,0.0385726245290917,0.0141213217162584,0,0.0149860453828419,0.0354581381733021,0.0339830242062245
LYVE1,0.0305920294862935,0.452626811594203,0.00625130671126908,0.0968390804597701,0,0.0447729623014008,0,0.0232878859112992,0.0247614426653728,0.0345800748044883,0.0396438953488372,0.470657178735873,0,0.00204841713221601,0.022327387452979,0.0361168032786885,0.0408990883370009
LYZ,0.148767565077171,0.0407155797101449,0.3422329082166,0.20507662835249,0.0284611840589726,0.114811507003854,0.0567624625983158,0.0799404482056104,0.053873524179201,3.7861951717103,0.0723473837209302,0.306362494767685,0.180650994575045,0.0243947858472998,0.12668365489625,0.0918105971896955,0.0685633448601069
MAF,0.101082699838747,1.69809782608696,0.232260087810997,0.27404214559387,0.356093066113799,0.331131898091567,0.522217989317206,0.41095663465198,0.0871906841339156,0.124515470928256,0.138844476744186,0.734365843449142,0.141196777905639,0.208752327746741,0.146766169154229,0.232691744730679,0.186136435083307
MALAT1,4.10638101819857,4.06154891304348,6.61737403303366,3.63802681992337,3.77995853489979,8.91057158973395,19.8993618895688,8.34129670674099,0.496538896975578,3.62417545052703,3.55236191860465,4.53627040602763,4.98929804372842,2.21806331471136,6.68068195607329,4.33888319672131,5.97173844702924
MAML2,0.0363510711817554,0.0323369565217391,0.0882082375078403,0.0307471264367816,0,0.012433016828053,0,0,0,0.0330499829989799,0.0374636627906977,0.0287358727501046,0.0478217984547099,0.0299813780260708,0.0424099017109574,0.045411299765808,0.0402703552342031
MAP1LC3B,0.130108269983875,0.132427536231884,0.155320928287686,0.107375478927203,0.268094909007141,0.146493372191407,0.235377826456185,0.194835113170797,0.0553291282548924,0.140326419585175,0.126853197674419,0.121347844286312,0.139059674502712,0.124953445065177,0.124984831937872,0.14794350117096,0.16758880855077
MAP2K1,0.0451048145588574,0.059963768115942,0.103052477524566,0.0556513409961686,0.0633609767334715,0.0585456425683933,0.134835750057541,0.12432444533996,0.0393174834222869,0.065861951717103,0.0545421511627907,0.0515487651737128,0.0410817031070196,0.0374301675977654,0.0473243538405533,0.0674399882903981,0.0729644765796919
MAPK13,0.0577747062888735,0.0461503623188406,0.123332636420656,0.0384099616858238,0.0014512785072564,0.0421876468929209,0.0266982547203505,0.00874694964962948,0,0.0653519211152669,0.074890988372093,0.0541649225617413,0.0377938517179024,0.0374301675977654,0.0485377988108239,0.0724897540983607,0.0915121031122289
MAPK14,0.0745911080396222,0.10276268115942,0.106815805979511,0.0843869731800766,0.144160331720802,0.119559086208517,0.309093867314301,0.196939575077798,0.016836487142164,0.100714042842571,0.0792514534883721,0.0960234407701967,0.0767548906789413,0.0430167597765363,0.087246693362456,0.0802473653395784,0.109745363093367
MARCKSL1,0.146463948398986,0.550679347826087,0.466840894835877,0.199329501915709,0.0497696383321815,0.144331108395224,0.0943982793241109,0.121671480063582,0.0325246644023937,0.154777286637198,0.125399709302326,0.207157806613646,0.218132500410981,0.205027932960894,0.363790802087125,0.151749121779859,0.147783715812638
MARCO,0.110757889887123,0.0595108695652174,0.00520593769600669,0.426340996168582,0,0.145130205885118,0,0.120529697539571,0.124227721170953,0.121455287317239,0.131213662790698,2.3688363331938,0.00228505671543646,0,0.0697730857905594,0.0855166861826698,0.106601697579378
MB,0,0,0.00248797825632448,0,0,0,0,0,0,0.00244814688881333,0,0,0,0,0,0,0
MECOM,0.00939875604699378,0.0302989130434783,0.00813297093874138,0.0115900383141762,0,0.00975368995017392,0,0,0,0.0119687181230874,0.0113008720930233,0.00456257848472164,0.0844813414433668,0,0.00782672005824536,0.0182596604215457,0.0185790631876768
