,Acinar,B cell,Dendritic cell,Endothelial,Fibroblast,Macrophage,Mast cell,Mesenchymal cell,Monocyte,Neutrophil,NK cell,Pancreatic A cell,Pancreatic D cell,Pancreatic ductal cell,Plasmablast,Plasmacytoid dendritic cell,T cell CD4,T cell CD8,T cell regulatory,Type B pancreatic cell
HIF1A,0.197427759560048,0.525755879059351,0.368421052631579,0.308591908876669,0.315746474028208,0.705498903071818,0.119687139502729,0.430627851680483,0.561454529551965,0.218641523595084,0.16659417137886,0.191243358942017,0.36030534351145,0.459044526070009,0.0838111539010127,0.0795739348370927,0.249861495844875,0.207277452891488,0.281432748538012,0.479393421386504
HILPDA,0.180548150443481,0.132138857782755,0.0426634768740032,0.0915210133542812,0.142543859649123,0.0965087062120112,0.100256080898656,0.126110147162779,0.0915750114796755,0.0528661225255653,0.0426272292301,0.121163475136643,0.106870229007634,0.124362315462349,0.0876051918413921,0.103383458646617,0.0709141274238227,0.105768536567757,0.100877192982456,0.16500621001883
HLA-A,0.60910570560114,2.67469204927212,1.30023923444976,1.629767282011,0.762315101479188,1.83564953668942,0.515614389619315,0.564205385258017,2.41604530645267,1.54484473215123,2.27403218790779,3.49552803577571,1.83358778625954,1.33997217694623,0.513350449293967,0.662907268170426,2.80775623268698,2.95624864630713,2.82309941520468,2.92724929553012
HLA-B,0.527390431406123,2.43001119820829,1.22448165869218,1.62482325216025,0.643469785575049,1.62388576845797,0.471933369877359,0.391311612364244,2.08368136794,1.64555774462895,2.21618094823836,1.09828765814318,0.711450381679389,1.32476614771409,0.543973755527029,0.639097744360902,2.4393351800554,2.9343007725074,2.11476608187134,0.464422601797567
HLA-C,1.07725538239395,2.47256438969765,1.55781499202552,2.03480459544383,1.00844799908267,2.03195144152723,1.10880574668445,0.681665702718334,2.74674742527278,2.92363261093911,2.65419747716398,2.51477277070672,2.02900763358779,2.30978446973292,1.08977321352161,0.948621553884712,2.53407202216066,3.32387553245253,2.80921052631579,2.12745228969404
HLA-DPA1,0.0419423418185536,1.1959686450168,2.30781499202552,0.315961311861744,0.174515537209036,0.86976127654755,0.0761615682296056,0.083375104427736,0.150985065488816,0.0412796697626419,0.141800782949108,0.068875893437297,0.0488549618320611,0.0809794309700065,0.116060476394238,0.924812030075188,0.439335180055402,0.183957836979279,0.0730994152046784,0.0550087474458793
HLA-DPB1,0.0162496466044477,0.993840985442329,1.52751196172249,0.161670267085624,0.0904196766425869,0.514297819147374,0.0643474845983293,0.0440588651114967,0.0658168062449435,0,0.0798173118747282,0.0238504758628598,0.00610687022900763,0.0919310957393817,0.0770360861503352,0.460526315789474,0.218282548476454,0.105768536567757,0.0869883040935673,0
HLA-DQA1,0.0705363146873588,1.43001119820829,1.33054226475279,0.199916535742341,0.107848870542369,0.423917648588675,0.0943490390830177,0.0567572778099094,0.069555900553211,0.0439534665540858,0.121139625924315,0.126973206436571,0.109923664122137,0.0921305190735737,0.0949222650121238,0.651002506265664,0.239335180055402,0.13594686304238,0.0869883040935673,0.1586626423964
HLA-DQB1,0.177118815977153,1.31298992161254,1.30781499202552,0.253554595443833,0.176258456599014,0.611452517481637,0.2082927667373,0.124400745453377,0.236984234578969,0.0439534665540858,0.174858634188778,0.268585406872301,0.322137404580153,0.29520163842013,0.204949365283127,0.520050125313283,0.270914127423823,0.205905710779005,0.170321637426901,0.316617476194928
HLA-DRA,0.0415296077588892,2.29171332586786,2.74720893141946,0.409991162608013,0.173099415204678,1.29049930157345,0.0718090111022933,0.0648158858685174,0.319244309360855,0.0234543578196829,0.183123096998695,0.059435080074915,0.0534351145038168,0.0778800599844397,0.100342319212666,1.25814536340852,0.323545706371191,0.138690347267345,0.114766081871345,0.0472695949465137
HLA-DRB1,0.0830579377033522,2.73852183650616,4.16387559808612,0.886483699921445,0.281160417383328,1.89351197392541,0.125594181318367,0.114632735685367,0.553560886012289,0.0956468711886669,0.26163549369291,0.102281848411879,0.0748091603053435,0.166897650784377,0.202239338182855,2.03195488721805,0.670914127423823,0.295068948090391,0.350877192982456,0.0295076056037073
HLA-DRB5,0.886420506365912,0.951287793952967,1.48205741626794,0.737416535742341,0.61792512326568,0.80552281316985,1.18466459947475,0.232093053145685,0.266481534121969,0.133080026268881,0.331883427577208,0.424358827351603,0.158778625954198,0.851559503593337,1.50522036799315,1.31766917293233,0.397229916897507,0.461049743700816,0.239766081871345,0.209284312023398
HLA-E,0.282408488521233,1.01511758118701,0.42902711323764,0.772491162608013,0.229635362917097,0.545062145281111,0.205805591235979,0.195951417004049,0.721820129884329,0.706163805235013,0.66659417137886,0.289645682834537,0.16030534351145,0.302206383033623,0.170803023819712,0.115288220551378,0.77617728531856,0.926070319832503,0.739766081871345,0.232628640873943
HMGB2,0.17575922142767,0.249160134378499,0.671451355661882,0.16680086410055,0.176367389060888,0.679675997197904,0.152797663364068,0.125621746674378,0.771674720661229,0.406698564593301,0.315354501957373,0.414191797576731,0.456488549618321,0.236853694557798,0.17188703465982,0.0914786967418546,0.955124653739612,0.430871417226193,1.12865497076023,0.403397481269782
HMGN2,0.0366435648466862,0.142777155655095,0.00478468899521532,0.0437598193244305,0.0484806788212361,0.0419936827004149,0.0537769887177138,0.0291626502152818,0.0417204207027748,0.0136504362510554,0.0756850804697695,0.0605244046936513,0.0641221374045801,0.0570569401725624,0.0632149479389531,0.0081453634085213,0.0814404432132964,0.0934228575554112,0.0453216374269006,0.103219861376354
HPGDS,0.0185075446955527,0.0789473684210526,0.0123604465709729,0.0298605655930872,0.0433063868822383,0.0863070643852798,0.203940209609988,0.0425936636462952,0.0263485885465638,0.0288019514025706,0.0260983036102653,0.0543515651874785,0.0473282442748092,0.0284064544936506,0.0239195549850235,0.0676691729323308,0.102493074792244,0.0303227203811999,0.0175438596491228,0.0552624901507766
HSD17B2,0.0286377380129027,0.0363941769316909,0.027511961722488,0.0192262372348782,0.0306702213048962,0.0533908294287164,0.0231536403576951,0.030383651436283,0.0500295191655916,0.0252368890139788,0.0426272292301,0.0209456102128961,0.0122137404580153,0.27841684112564,0.00549137070318072,0.0200501253132832,0.028808864265928,0.0207205255938199,0,0.00248400753215187
HSD3B2,0.0451228219253788,0.0151175811870101,0.027511961722488,0.0364836999214454,0.0414000687994496,0.0253363144052048,0.0823795069829089,0.0394190604716921,0.0159622154680428,0.0127591706539075,0.0384949978251414,0.0456369682375874,0.033587786259542,0.0561096793351506,0.0648409641991157,0.0557644110275689,0.0182825484764543,0.0248357519312685,0.00365497076023392,0.0720095086739941
HSP90AA1,3.08521872189807,0.749160134378499,0.648724082934609,1.59012175962294,1.42337174635936,1.42200484074616,2.19321426526054,1.50803932909196,0.806988389128201,0.264987334646777,1.06328838625489,3.20649390360433,2.39083969465649,4.13670163426548,1.55427185850806,0.651002506265664,1.47091412742382,1.65720886578586,1.18421052631579,4.46569131532205
HSP90AB1,3.52878037404823,1.70660694288914,0.875996810207337,1.7779948939513,1.48720616901731,1.47747626817902,2.15015503939391,1.49827131932395,0.993943104541578,0.363026550333052,1.07155284906481,2.51440966250048,1.53435114503817,3.42328127480492,2.17839109970047,1.18671679197995,1.15512465373961,1.646234928886,1.21198830409357,1.84135738992241
HSP90B1,2.46802956223675,0.834266517357223,0.807814992025518,1.38116653574234,1.5447225088866,1.26619070190819,1.54748132572999,1.62623224728488,0.736361052194258,0.268552397035369,0.712048716833406,1.96974735313229,1.41679389312977,1.88774652944359,1.88137212951077,1.11528822055138,1.07091412742382,1.1743556421919,0.684210526315789,4.07251699408379
HSPA1A,0.831180908174658,0.110862262038074,0.156299840510367,0.487229968578162,0.58693383786263,0.329950963325265,2.47550868466051,0.223790244842876,0.243631513349223,0.188338493292054,0.150065245759026,0.525302908687842,0.545038167938931,1.05583547225064,1.26050492083868,0.424812030075188,0.355124653739612,0.399321348639087,0.170321637426901,0.350111513241363
HSPA1B,0.642300449311498,0.0895856662933931,0.254784688995215,0.337136684996072,0.442053663570691,0.260930480341285,1.99999181850164,0.121714542767174,0.142260512102858,0.14199268224036,0.141800782949108,0.284925276153346,0.430534351145038,0.630116509584347,0.98408215661104,0.270050125313283,0.228808864265928,0.365027795827016,0.142543859649123,0.569218338920124
HSPB1,4.97555892401636,0.600223964165733,0.557814992025518,1.95616653574234,2.04559396858158,1.70007928085137,2.44317540314333,1.65358267463531,0.840640237902609,0.401350971010414,0.757503262287951,1.74244161602263,1.33740458015267,4.64355265672553,1.80847240051348,1.12719298245614,0.765650969529086,1.3266190166775,0.628654970760234,1.3332376233657
HTT,0.295276079793122,0.185330347144457,0.141148325358852,0.135084446190102,0.115038413026029,0.19995973036121,0.208603663674965,0.092410513463145,0.196269652111167,0.0350408105826063,0.141800782949108,0.384780032870848,0.374045801526718,0.239354795540789,0.214434460134075,0.0557644110275689,0.155124653739612,0.201790484441557,0.114766081871345,0.444757542168031
IAPP,0,0.0576707726763718,0.00478468899521532,0.00877847604084839,0.0041451668386653,0.00501273107851322,0.0121167990705818,0.00425422530685689,0.0172085802374653,0.0234543578196829,0.00130491518051327,0.414554905782976,0.983206106870229,0,0.00711738696334332,0.0319548872180451,0,0,0.0314327485380117,7.39781514176204
ICAM1,0.0127838944269721,0.0576707726763718,0.0653907496012759,0.254860565593087,0.0751146657493407,0.158754661420428,0.0354340693954691,0.110969732022364,0.114840487175563,0.0680176376770804,0.0632883862548934,0.0234873676566143,0.0396946564885496,0.223442475333389,0.00847240051347882,0.0319548872180451,0.0709141274238227,0.0728467258681684,0.0453216374269006,0.0479039517087568
ICAM2,0.075489123403331,0.312989921612542,0.103269537480064,0.389188923802042,0.0589381951611054,0.0745911163498928,0.102587807931144,0.0291626502152818,0.106115933789605,0.0350408105826063,0.162461939973902,0.0859419791308336,0.13587786259542,0.0703518291186932,0.119041506204536,0.0200501253132832,0.270914127423823,0.196303515991625,0.253654970760234,0.152319074773969
ICAM3,0.0588280205536451,0.387458006718925,0.163875598086124,0.0662411626080126,0.0607355807820204,0.102087729086005,0.0802032284192527,0.0308720519246835,0.265235169352546,0.408481095787597,0.224445411048282,0.0347437220502236,0.067175572519084,0.0640035196469158,0.0951932677221509,0.0200501253132832,0.428808864265928,0.340336437802325,0.309210526315789,0.0770843627719387
ICOS,0.00690243407675512,0.0683090705487122,0.0578149920255183,0.0226777297721917,0.0184153193441119,0.0255754153855189,0.0178683924173873,0.0059636270162586,0.00516038746638096,0.0350408105826063,0.030230535015224,0.0318388564002599,0.0122137404580153,0.0215678959919846,0.00901440593353302,0.0319548872180451,0.207756232686981,0.200418742329074,0.211988304093567,0
ICOSLG,0.0443580499912949,0.334266517357223,0.0881180223285487,0.044692655145326,0.0697225088865956,0.180672251282546,0.0705654233516326,0.0467450677976994,0.0703868103994927,0.0189980298339431,0.0467594606350587,0.0456369682375874,0.0396946564885496,0.0633553938107919,0.0512908286977607,0.103383458646617,0.0393351800554017,0.0810771785430655,0.0314327485380117,0.0633822567074881
IDO1,0.0487767322771132,0.0470324748040314,0.103269537480064,0.0631628043990573,0.0422170622635019,0.0425515849878142,0.0404084203981117,0.0411284621810938,0.0375658714713664,0.0279106858054226,0.0467594606350587,0.0637923785498605,0.0610687022900763,0.0485232833302647,0.0214805305947796,0.0557644110275689,0.028808864265928,0.0234640098187856,0.0453216374269006,0.0770843627719387
IER3,0.414016026987441,0.164053751399776,0.20933014354067,0.213722505891595,0.269123380346291,0.637116022702009,0.376954355420652,0.350285971338603,0.482518094155205,0.240031897926635,0.158329708568943,0.233000802660245,0.351145038167939,1.11366823916631,0.223919554985024,0.043859649122807,0.155124653739612,0.182586094866797,0.184210526315789,1.30697525340883
IFI27,0.0749853450657995,0.0470324748040314,0.0653907496012759,0.442640416339356,0.0839926613920422,0.0573758457672834,0.105074983432466,0.042349463402095,0.0633240767060984,0.0421709353597899,0.0591561548499348,0.150575239842526,0.151145038167939,0.0929780682438895,0.0957352731422051,0.0795739348370927,0.0498614958448753,0.0755902100931341,0.0730994152046784,0.16690928030556
IFIH1,0.16429978165346,0.195968645016797,0.0729665071770335,0.122211311861744,0.0793630317624126,0.0914078852986455,0.144092549109444,0.0621296831823148,0.0654013513218026,0.0475185289426775,0.0880817746846455,0.30380690287811,0.248854961832061,0.216919670444194,0.127713592925403,0.0676691729323308,0.155124653739612,0.15515125261714,0.100877192982456,0.13113155891505
IFITM1,0.0610495009336032,0.547032474804031,0.118421052631579,1.05579340141398,0.388295493636051,0.177245137231378,0.0696327325386371,0.454071075123707,0.19793147180373,0.461065766019326,0.732709873858199,0.0772273821809425,0.114503816793893,0.0627238865858507,0.0718870346598203,0.0557644110275689,0.818282548476454,0.805357013934012,0.434210526315789,0.113877054982038
IFITM3,1.79877521487248,0.844904815229563,0.966905901116427,2.7118568342498,1.8141124871001,1.3646206054708,0.673705482422051,2.05407107512371,1.18214418472438,0.957500703630735,0.794693344932579,0.538737912318924,0.534351145038168,2.27466103499836,0.357523891028384,0.412907268170426,0.839335180055402,1.09205111544293,0.850877192982456,0.512633715728041
IFNA1,0.0274602320191544,0.100223964165733,0.027511961722488,0.0236105655930872,0.0237530099759202,0.0324296434878541,0.0523779524982205,0.00913823019086177,0.0238558590077187,0.0288019514025706,0.0384949978251414,0.0340175056377327,0.0137404580152672,0.0314061138121213,0.0380116959064327,0.0676691729323308,0.102493074792244,0.0591293047433398,0.00365497076023392,0.012379973023144
IFNAR1,0.438069925199938,0.164053751399776,0.163875598086124,0.223423998428908,0.168142988189428,0.254395053546035,0.162435468431689,0.13783175888439,0.225351496731026,0.158035462989023,0.13766855154415,0.268948515078546,0.370992366412214,0.440647723490801,0.175410069890173,0.174812030075188,0.186703601108033,0.203162226554039,0.100877192982456,0.405554294261408
IFNAR2,0.131347822684081,0.195968645016797,0.436602870813397,0.159431461115475,0.0899294805641555,0.334175080644146,0.0708763202892978,0.0875265085791402,0.355388887674108,0.100103199174407,0.232709873858199,0.213029851316745,0.146564885496183,0.277087352231027,0.0634859506489802,0.139097744360902,0.270914127423823,0.292325463865425,0.350877192982456,0.320550488120835
IFNB1,0.0334752239769099,0.0257558790593505,0.0123604465709729,0.0195060879811469,0.0149839467950923,0.00788194284228145,0.0270398520785097,0.00767302872566031,0.00973039162093019,0.0127591706539075,0.0219660722053067,0.0220349348316325,0.0137404580152672,0.0254234137863625,0.0203965197546712,0.0319548872180451,0.0498614958448753,0.0358096888311313,0,0.0232909093337251
