,B cell,Endothelial,Fibroblast,Glomerular endothelium,Macrophage,Malignancy A,Malignancy B,Mast cell,Mesangial cell,Monocyte,Myofibroblast A,Myofibroblast B,Neutrophil,NK cell,Pelvic epithelium,Plasma,Plasmablast,Podocyte,Principal cell,Smooth muscle,T cell,Transitional urothelium,Tubule,Type A intercalated cell
SPON2,0.0607554718757355,0.0498471259682022,0.193630331753555,0.00621468926553672,0.0264462809917355,0.497586681579627,0.496634000852152,0.0614457831325301,0.0691410392364793,0.0352141870105942,0.104820895522388,0.03874253600281,0.00465393794749403,0.140158670192671,0,0.062217659137577,0.0595715272978576,0.0485344827586207,0,0.0351766513056836,0.0757129900231785,0,0.0647165415480197,0.104285714285714
SPOP,0.0504000941397976,0.0909192825112108,0.0963791469194313,0.011864406779661,0.0575757575757576,0.172971694054891,0.104644226672348,0.0132530120481928,0.0458112407211029,0.0803546752648549,0.0534776119402985,0.0404987706357569,0.014200477326969,0.0445787684170759,0,0.0468172484599589,0.0568071872840359,0.0519827586206897,0,0.0547619047619048,0.0536430514965232,0,0.0911208904996117,0.0185714285714286
SPOPL,0.00450694281007296,0,0.00140284360189574,0,0.00220385674931129,0.0189667039490665,0.0190029825308905,0,0,0.00803777061262091,0,0,0.0022673031026253,0.00528900642236494,0,0.00369609856262834,0,0.000258620689655171,0,0.00176651305683564,0.000634888642547616,0,0.00802485115195444,0
SPP1,0.0188632619439868,0.830727680391357,1.85410426540284,0.00621468926553672,0.134986225895317,19.0923556740945,21.749723050703,0.302409638554217,0.0256627783669141,0.113519115614924,0.0366616915422886,0.0246926589392343,0.0667064439140811,0.115224782772951,0,0.158726899383984,0.144920525224603,0.0226724137931034,0.39,0.0205837173579109,0.0429607981457221,0.0857142857142857,10.9624644059021,1.79
SPP2,0.00803718522005177,0.0104056257643702,0.00254028436018957,0,0.00826446280991736,0.0185365224124581,0.0330634853003835,0,0.00586779780841287,0.0121833256563795,0.00621393034825871,0.00941341763259571,0,0.028333962976955,0,0.0026694045174538,0.0108500345542502,0.00543103448275862,0,0.000998463901689709,0.0209916355940744,0.0380952380952381,0.0113901113124515,0
SPPL2A,0.0294539891739233,0.0577965756216877,0.0776113744075829,0.0344632768361582,0.0426997245179063,0.316136109438183,0.168555602897316,0.0253012048192771,0.0249558147755391,0.0324504836480884,0.0413383084577114,0.0188970846505093,0.00465393794749403,0.0396675481677371,0,0.0581108829568788,0.0336558396682792,0.0416379310344828,0,0.0274961597542243,0.0224024992441802,0,0.129174216929847,0.0757142857142857
SPPL2B,0.0506354436337962,0.0390440277211578,0.0569478672985782,0.011864406779661,0.0198347107438017,0.249027789727265,0.178781423093311,0.0373493975903614,0.0136443973135384,0.0126439428834638,0.02581592039801,0.0131015103617843,0,0.0204004533434076,0,0.0262833675564682,0.0291637871458189,0.0243965517241379,0,0.0201996927803379,0.0190768920689308,0,0.0711881957028216,0
SPRED1,0.00403624382207578,0.0417957602935181,0.0717345971563981,0.00621468926553672,0.0272727272727273,0.0662006366686742,0.0462718363868769,0,0.00834217037822552,0.0181713496084754,0.023228855721393,0.0106427818756586,0,0.00491122024933887,0.4,0.0119096509240246,0.00739460953697305,0.020948275862069,0,0.0121351766513057,0.00527058349289529,0,0.0282164121149366,0
SPRED2,0.0188632619439868,0.0572869955156951,0.0760947867298578,0.0966101694915254,0.0143250688705234,0.100959304826637,0.0812100553898594,0.00120481927710843,0.032378932484977,0.0241593735605712,0.0414378109452736,0.0199508254302775,0,0.0196448809973555,0,0.0119096509240246,0.0160331720801659,0.0381896551724138,0,0.0232718894009217,0.016960596593772,0,0.0605746828889464,0.0471428571428571
SPRR2A,0.019333960931984,0.0243681206685691,0.0218767772511848,0.0288135593220339,0.0168044077134986,0.0467564312139723,0.047976139752876,0,0.0164722516790385,0.0250806080147398,0.0167611940298507,0.0120477695820162,0.014200477326969,0.0204004533434076,0,0.0201232032854209,0.0191430545957153,0.014051724137931,0,0.0117511520737327,0.0131311095434848,0,0.0359823971006989,0.0471428571428571
SPRR3,0.00897858319604613,0.00806155727680391,0.00538388625592417,0,0.00303030303030303,0.0167297599587026,0.021985513421389,0.00120481927710843,0.00233297985153764,0.00619530170428374,0.00641293532338308,0.00853530031612223,0.014200477326969,0.0034000755572346,0,0.00882956878850103,0.00152038700760193,0.0071551724137931,0,0,0.00607679129295576,0,0.00207092932953663,0
SPRY1,0.00968463167804189,0.242570322054627,0.0978957345971564,0.0457627118644068,0.0110192837465565,0.0389271272476985,0.053941201533873,0.00120481927710843,0.0539413220219159,0.0177107323813911,0.035865671641791,0.0160871092377942,0.0094272076372315,0.0298451076690593,0,0.0262833675564682,0.0108500345542502,0.0278448275862069,0,0.0159754224270353,0.0114179179683563,0,0.042712917421693,0.0185714285714286
SPRY2,0.026159096257943,0.0774663677130045,0.111545023696682,0.011864406779661,0.0415977961432507,0.184414522928676,0.0697060076693651,0.0253012048192771,0.0394485683987275,0.0462690004606172,0.0617363184079602,0.0380400421496312,0.0118138424821002,0.0358896864374764,0,0.0386036960985626,0.0329647546648238,0.0606034482758621,0,0.0344086021505376,0.0285498337196412,0,0.0841315040124256,0
SPRY4,0.0174511649799953,0.150642070933551,0.168796208530806,0.153107344632768,0.021763085399449,0.14845134646821,0.110183212611845,0.0132530120481928,0.0620714033227289,0.0131045601105481,0.11218407960199,0.0441868633649456,0.0118138424821002,0.0347563279183982,0,0.0334702258726899,0.0312370421561852,0.0261206896551724,0,0.052457757296467,0.0292552655446941,0,0.0636810768832514,0
SPSB1,0.0435749588138385,0.165114145943742,0.144530805687204,0.0514124293785311,0.0460055096418733,0.706826980985976,0.50046868342565,0.0132530120481928,0.108731000353482,0.0379778903731,0.182333333333333,0.0622760800842993,0.0022673031026253,0.0570457121269362,0,0.075564681724846,0.108638562543193,0.262327586206897,0,0.126574500768049,0.0443716617958279,0,0.140564328242299,0.0757142857142857
SPTA1,0.00827253471405036,0.00765389319200978,0.0110710900473934,0.00056497175141243,0.00413223140495868,0.019396885485675,0.0245419684703877,0,0.00374690703428773,0.0089590050667895,0.0072089552238806,0.00467158412363892,0.0165871121718377,0.0136003022289384,0,0.0211498973305955,0.00843123704215618,0.00370689655172414,0,0.00368663594470046,0.0059760153179482,0,0.0137199068081802,0
SPTAN1,0.054165686043775,0.197013860578883,0.177137440758294,0.107909604519774,0.040771349862259,0.304091026413146,0.161738389433319,0.0373493975903614,0.0928243195475433,0.0329111008751727,0.0682039800995025,0.0436599929750615,0.00465393794749403,0.089913109180204,0,0.062217659137577,0.0478230822391154,0.153706896551724,0,0.062826420890937,0.0658369444724378,0.0857142857142857,0.172922599016309,0.104285714285714
SPTBN1,0.114179807013415,0.737066856909906,0.818274881516588,0.41864406779661,0.0683195592286501,0.779183515443517,0.497912228376651,0.109638554216867,0.28582537999293,0.0872639336711193,0.199547263681592,0.103547593958553,0.0905727923627685,0.205515678126181,0,0.1217659137577,0.117622667588113,0.136465517241379,0.19,0.103917050691244,0.113100876750983,0.0857142857142857,0.426870308050738,0.19
SPTBN4,0.00215344787008708,0.00245617611088463,0,0.00621468926553672,0.000550964187327823,0.00872838337778543,0.0228376651043886,0,0,0,0.00183582089552239,0,0.00465393794749403,0.00528900642236494,0,0.00369609856262834,0,0.000258620689655171,0.19,0,0.00204575229265343,0,0.00388299249288118,0
SPTLC1,0.0805248293716169,0.166133306155728,0.17296682464455,0.0514124293785311,0.078236914600551,0.462828013421664,0.262292288027269,0.0493975903614458,0.0684340756451043,0.0780515891294334,0.0841243781094527,0.0536705303828591,0.0213603818615752,0.0861352474499433,0,0.0509240246406571,0.0682100898410504,0.0657758620689655,0,0.0643625192012289,0.0807517887735564,0,0.20553973595651,0.132857142857143
SPTLC2,0.0315721346199106,0.0906135344476152,0.0427298578199052,0.0231638418079096,0.0537190082644628,0.125823797642605,0.116574350234342,0.0373493975903614,0.031671968893602,0.0743666513127591,0.0172587064676617,0.0199508254302775,0.00465393794749403,0.0256894597657726,0,0.0160164271047228,0.021907394609537,0.0123275862068965,0,0.0121351766513057,0.0274412979945581,0,0.085684701009578,0.0757142857142857
SPX,0.0075664862320546,0.00266000815328169,0.00974407582938389,0.00621468926553672,0.00192837465564738,0.0870214230405231,0.0113336173838943,0.0253012048192771,0.00268646164722517,0.0025103638876094,0.00064179104477612,0.00133473832103969,0,0,0,0.00574948665297741,0.00393918451969592,0.00887931034482758,0,0,0.00567368739292553,0,0.0144965053067564,0.0471428571428571
SQLE,0.0466345022358202,0.0424072564207093,0.0362843601895735,0.0231638418079096,0.0236914600550964,0.0819452809085434,0.0935662547933532,0,0.0171792152704136,0.0200138185168125,0.0284029850746269,0.0194239550403934,0.0165871121718377,0.0381564034756328,0,0.0232032854209446,0.0229440221147201,0.0295689655172414,0,0.0186635944700461,0.0302630252947697,0,0.0833549055138493,0.0471428571428571
SQSTM1,0.0993527888915039,0.210466775377089,0.279886255924171,0.0570621468926554,0.145730027548209,1.25857781983997,0.465104388581167,0.109638554216867,0.140897843761046,0.0997005988023952,0.235567164179104,0.129012996136284,0.0309069212410501,0.0993577635058557,0,0.149486652977413,0.186731167933656,0.229568965517241,0,0.171889400921659,0.115015620276126,0.0380952380952381,0.472948485632928,0.218571428571429
SRC,0.0671099082136973,0.0516816143497758,0.130502369668246,0.011864406779661,0.0451790633608815,0.320609997418911,0.164720920323818,0.0975903614457831,0.0627783669141039,0.0596269000460617,0.0769601990049751,0.0431331225851774,0.0428400954653938,0.0408009066868153,0,0.0396303901437372,0.0574982722874914,0.0399137931034483,0,0.0593701996927803,0.0370150156202761,0.0380952380952381,0.243075330054362,0.132857142857143
SRD5A2,0,0.00357725234406849,0.000265402843601895,0.011864406779661,0,0.0141486707390519,0.0168726033233916,0.00120481927710843,0,0,0.00064179104477612,0.000105374077976816,0.00704057279236277,0.00528900642236494,0,0.00882956878850103,0,0.00543103448275862,0,0,0.000735664617555174,0,0.0137199068081802,0
SRD5A3,0.0174511649799953,0.0329290664492458,0.0505023696682464,0.00056497175141243,0.0134986225895317,0.118854856749548,0.109331060928845,0.00120481927710843,0.0217744786143514,0.0121833256563795,0.02581592039801,0.0125746399719002,0,0.0181337363052512,0,0.0344969199178645,0.0236351071181755,0.00543103448275862,0.19,0.0129032258064516,0.0138365413685377,0,0.0346880662697385,0.0471428571428571
SREBF1,0.0282772417039303,0.0303811659192825,0.0408341232227488,0,0.0322314049586777,0.119801256130087,0.208180656156796,0.00120481927710843,0.0200070696359138,0.0195532012897282,0.0321840796019901,0.0138040042149631,0,0.0275783906309029,0,0.0119096509240246,0.019488597097443,0.0226724137931034,0,0.0102150537634409,0.0254257784944069,0,0.062645612218483,0.0471428571428571
SREBF2,0.0511061426217934,0.0442417448022829,0.0605497630331754,0.0231638418079096,0.0341597796143251,0.130727867159942,0.0888794205368555,0.0132530120481928,0.0291975963237893,0.0236987563334869,0.0411393034825871,0.0204776958201616,0.00465393794749403,0.0302228938420854,0.2,0.0273100616016427,0.0440221147201106,0.0399137931034483,0,0.040937019969278,0.0355033759951627,0,0.0841315040124256,0.0185714285714286
SRF,0.0795834313956225,0.0831736649001223,0.0914502369668246,0.0740112994350282,0.0553719008264463,0.148107201238923,0.0893054963783554,0.0373493975903614,0.0606574761399788,0.0669967756794104,0.069497512437811,0.0536705303828591,0.0667064439140811,0.0661125802795618,0,0.0704312114989733,0.0751209398756047,0.0933620689655172,0,0.0670506912442396,0.0823642043736773,0.0380952380952381,0.111312451462594,0
SRGAP1,0.0129795245940221,0.0378210354667754,0.093345971563981,0.0288135593220339,0.102203856749311,0.243779574980642,0.178355347251811,0.00120481927710843,0.0291975963237893,0.120888991248273,0.0524825870646766,0.0475237091675448,0.0237470167064439,0.0215338118624858,0,0.0190965092402464,0.0277816171389081,0.13301724137931,0,0.0251920122887865,0.0113171419933488,0.0380952380952381,0.0911208904996117,0.0471428571428571
SRGAP2,0.0755824899976465,0.178261312678353,0.167848341232227,0.198305084745763,0.229476584022039,0.358982190484384,0.21968470387729,0.0253012048192771,0.0581831035701661,0.275656379548595,0.0762636815920398,0.0940639269406393,0.0261336515513126,0.0970910464676993,0,0.0745379876796715,0.0706288873531444,0.524396551724138,0,0.0536098310291859,0.0526352917464476,0,0.132798343256536,0.104285714285714
SRGN,0.18502000470699,0.490939665715451,0.494293838862559,0.170056497175141,0.7633608815427,0.278108061601996,0.145973583297827,0.856626506024096,0.15468363379286,0.864325195762321,0.237756218905473,0.369792764313312,0.1263723150358,0.449943332074046,0,0.309650924024641,0.324602626123013,0.014051724137931,0,0.0981566820276498,0.341257684168094,0,0.0924152213305721,0.0185714285714286
SRI,0.0487526476818075,0.109773746432939,0.197421800947867,0.068361581920904,0.0528925619834711,0.496812354813731,0.349211759693225,0.0253012048192771,0.0613644397313538,0.0605481345002303,0.0594477611940298,0.0436599929750615,0.0189737470167064,0.0642236494144314,0,0.0560574948665298,0.0592259847961299,0.0485344827586207,0.19,0.0513056835637481,0.0642245288723168,0,0.271550608335491,0.104285714285714
SRP54,0.0240409508119558,0.0409804321239299,0.0554312796208531,0.0175141242937853,0.0258953168044077,0.168067624537555,0.15918193438432,0,0.0267232237539767,0.0338323353293413,0.0345721393034826,0.0206533192834563,0.014200477326969,0.028333962976955,0,0.0591375770020534,0.0443676572218383,0.0192241379310345,0,0.0221198156682028,0.0305653532197924,0,0.0812839761843127,0.161428571428571
SRPK1,0.0146269710520122,0.0355788830004077,0.0343886255924171,0.0175141242937853,0.0184573002754821,0.0816871719865783,0.0488282914358756,0.0132530120481928,0.0196535878402262,0.0218562874251497,0.0111890547263682,0.0134527572883737,0.0094272076372315,0.0234227427276162,0,0.0314168377823409,0.0232895646164478,0.020948275862069,0,0.00675883256528418,0.0208908596190668,0,0.0833549055138493,0.0471428571428571
SRPK2,0.0515768416097905,0.0631981247452099,0.0690805687203791,0.00056497175141243,0.0336088154269972,0.0994966876021681,0.0854708138048573,0.0132530120481928,0.0274301873453517,0.0494933210502073,0.0316865671641791,0.0359325605900948,0.0285202863961814,0.0445787684170759,0,0.0375770020533881,0.037456807187284,0.0399137931034483,0,0.0267281105990783,0.0482011488461151,0,0.11079471913021,0.0185714285714286
SRPRB,0.0190986114379854,0.0192723196086425,0.0264265402843602,0,0.0132231404958678,0.107670136797729,0.0313591819343843,0.0132530120481928,0.00303994344291269,0.00619530170428374,0.0109900497512438,0.00730593607305936,0.00465393794749403,0.0151114469210427,0,0.0273100616016427,0.0236351071181755,0,0,0.00023041474654378,0.0148443011186133,0,0.0336526016049702,0
SRR,0.011332078136032,0.011526701997554,0.00405687203791469,0.00056497175141243,0.0132231404958678,0.0206013937881786,0.0207072858968896,0.00120481927710843,0.00233297985153764,0.0020497466605251,0.00770646766169154,0,0,0.00906686815262561,0,0.00369609856262834,0.00255701451278507,0.00198275862068965,0,0.00675883256528418,0.00748765494306157,0,0.00957804814910691,0
SRSF10,0.0640503647917157,0.0704341622503057,0.0815924170616114,0.0231638418079096,0.0415977961432507,0.18002667125527,0.113165743502343,0.0253012048192771,0.0327324142806645,0.0462690004606172,0.0428308457711443,0.0383912890762206,0.00465393794749403,0.0528900642236494,0,0.0694045174537988,0.0426399447131997,0.0554310344827586,0.39,0.0347926267281106,0.0643253048473244,0,0.107429458969713,0.0471428571428571
SRSF2,0.237032242880678,0.333683245006115,0.399317535545024,0.107909604519774,0.201101928374656,0.889482061429923,0.413975287601193,0.157831325301205,0.194273594909862,0.269207738369415,0.221935323383085,0.182402528977871,0.0547732696897375,0.214582546278806,0,0.257289527720739,0.292467173462336,0.25198275862069,0,0.170353302611367,0.265574926937418,0,0.574424022780223,0.332857142857143
SRSF4,0.038161920451871,0.100907052588667,0.106995260663507,0.011864406779661,0.0435261707988981,0.250748515873699,0.138304218150831,0.0614457831325301,0.0550017674089784,0.056863196683556,0.0536766169154229,0.0350544432736214,0.00704057279236277,0.0596902153381186,0,0.0478439425051335,0.0512785072563925,0.0519827586206897,0,0.051689708141321,0.0397359669454802,0,0.129174216929847,0.0185714285714286
SRSF5,0.179842315839021,0.277629433346922,0.285004739336493,0.26045197740113,0.157575757575758,1.01311623505119,0.450191734128675,0.157831325301205,0.131000353481796,0.172938737908798,0.183029850746269,0.122690551457675,0.0476133651551313,0.117491499811107,0,0.151540041067762,0.154250172771251,0.348534482758621,0,0.149615975422427,0.221535825859115,0.0380952380952381,0.446285270515144,0.504285714285714
SRSF6,0.14171569781125,0.170923359152059,0.225099526066351,0.0288135593220339,0.126170798898072,0.702353093005248,0.350063911376225,0.109638554216867,0.0988335100742312,0.127337632427453,0.128502487562189,0.0961714085001756,0.0428400954653938,0.11333585190782,0.4,0.163860369609856,0.1286800276434,0.100258620689655,0,0.0747311827956989,0.146356948503477,0.0857142857142857,0.3039088791095,0.304285714285714
SRSF7,0.08499646975759,0.0982572360375051,0.113630331753555,0.011864406779661,0.0650137741046832,0.2110857781984,0.14086067319983,0.0253012048192771,0.0550017674089784,0.0803546752648549,0.0699950248756219,0.0654373024236038,0.0165871121718377,0.0887797506611258,0,0.0714579055441478,0.0602626123013131,0.0623275862068965,0.39,0.052073732718894,0.110581477375794,0,0.146777116230909,0.104285714285714
SRSF9,0.0591080254177453,0.107225845902976,0.141876777251185,0.0175141242937853,0.0476584022038567,0.322932977716596,0.232466979122284,0.0614457831325301,0.0461647225167904,0.0780515891294334,0.0519850746268657,0.0431331225851774,0.0261336515513126,0.0604457876841708,0,0.0570841889117043,0.0782308223911541,0.0743965517241379,0,0.0267281105990783,0.0493096845711982,0,0.18923116748641,0.0471428571428571
SS18,0.0369851729818781,0.0726763147166735,0.0937251184834123,0.0175141242937853,0.0308539944903581,0.163851845478792,0.148530038346826,0.00120481927710843,0.0451042771297278,0.0246199907876555,0.0448208955223881,0.0331225851773797,0,0.0313562523611636,0,0.0560574948665298,0.0512785072563925,0.0588793103448276,0.19,0.0367127496159754,0.0388289831704122,0.0380952380952381,0.142376391405643,0.0757142857142857
SSBP1,0.0494586961638032,0.0866388096208724,0.10775355450237,0.00621468926553672,0.0358126721763085,0.29815452120795,0.233745206646783,0.0493975903614458,0.0348533050547897,0.0384385076001842,0.0436268656716418,0.0306638566912539,0.0022673031026253,0.050623347185493,0,0.104312114989733,0.0460953697304768,0.0468103448275862,0,0.0347926267281106,0.0562632268467197,0,0.155319699715247,0.0757142857142857
SSBP3,0.030160037655919,0.07430697105585,0.0785592417061611,0.0175141242937853,0.0322314049586777,0.188114084143509,0.158329782701321,0.0132530120481928,0.048639095086603,0.0287655458314141,0.0639253731343284,0.0266245170354759,0.014200477326969,0.0396675481677371,0,0.0190965092402464,0.0436765722183829,0.070948275862069,0,0.0689708141321044,0.0210924115690819,0.0857142857142857,0.102511001812063,0
SSH2,0.0708755001176747,0.0463819812474521,0.034957345971564,0.00056497175141243,0.0727272727272727,0.103712466660931,0.0522368981678739,0.0373493975903614,0.00586779780841287,0.13562874251497,0.0181542288557214,0.036986301369863,0.0309069212410501,0.078579523989422,0,0.0447638603696099,0.0378023496890117,0.00370689655172414,0,0.00944700460829493,0.0668447042225133,0.0380952380952381,0.0595392182241781,0
SSNA1,0.153483172511179,0.232990216061965,0.234388625592417,0.0909604519774011,0.150964187327824,0.506792566463047,0.333446953557733,0.121686746987952,0.149381406857547,0.170635651773376,0.17128855721393,0.137618545837724,0.0309069212410501,0.137136380808462,0,0.152566735112936,0.162543192812716,0.165775862068965,0,0.144623655913978,0.149884107628741,0,0.368107688325136,0.132857142857143
SSR1,0.0652271122617086,0.117519364044028,0.158748815165877,0.011864406779661,0.0914600550964187,0.424283747741547,0.163442692799318,0.0132530120481928,0.0620714033227289,0.0872639336711193,0.0629303482587065,0.0517386722866175,0.0189737470167064,0.0544012089157537,0,0.125872689938398,0.130062197650311,0.0606034482758621,0,0.0589861751152074,0.0636198730222715,0,0.212787988609889,0.0757142857142857
SSR2,0.0732289950576606,0.14931716265797,0.246521327014218,0.0909604519774011,0.0661157024793388,0.784001548653532,0.373924158500213,0.14578313253012,0.0585365853658537,0.0688392445877476,0.0793482587064677,0.0603442219880576,0.00465393794749403,0.0978466188137514,0,0.122792607802875,0.142847270214236,0.0675,0,0.0390168970814132,0.0829688602237227,0,0.210975925446544,0.0757142857142857
SSR3,0.0435749588138385,0.0667651854871586,0.101876777251185,0.0288135593220339,0.0269972451790634,0.453277983308956,0.07993182786536,0.0493975903614458,0.0380346412159774,0.0540994933210502,0.0424328358208955,0.0336494555672638,0.0022673031026253,0.0358896864374764,0,0.0837782340862423,0.108638562543193,0.0468103448275862,0,0.0347926267281106,0.0383251032953744,0,0.0585037535594098,0.0757142857142857
SST,0.0155683690280066,0.0172339991846718,0.0169478672985782,0.00056497175141243,0.0154269972451791,0.0589735868536522,0.0628887942053686,0.0132530120481928,0.0129374337221633,0.00389221556886227,0.00979601990049751,0.00695468914646997,0.00465393794749403,0.0151114469210427,0,0.02217659137577,0.00946786454733932,0.0175,0,0.00445468509984639,0.0102086062682656,0,0.0649754077142118,0.0185714285714286
SSTR1,0.00450694281007296,0.0171320831634733,0.00272985781990521,0.00621468926553672,0.000550964187327823,0.0366041469500129,0.0645930975713677,0.00120481927710843,0.000212089077412513,0,0.0044228855721393,0,0,0.00680015111446921,0,0.0026694045174538,0.000483759502418796,0.00543103448275862,0,0.00176651305683564,0.00365816789277436,0,0.00750711881957028,0
SSTR2,0.00497764179807013,0.000927435792906644,0.0209289099526066,0,0.00991735537190083,0.0158693968854857,0.0181508308478909,0.00120481927710843,0.000565570873100035,0.0117227084292953,0.0189502487562189,0.00941341763259571,0,0.00415564790328674,0,0.00164271047227926,0.00497581202487906,0.00198275862068965,0,0.00637480798771121,0.00486747959286506,0,0.0121667098110277,0
SSTR3,0.0405154153918569,0.0132592743579291,0.0105023696682464,0.00056497175141243,0.0190082644628099,0.0501118471995182,0.0547933532168726,0.0614457831325301,0.00834217037822552,0.011262091202211,0.00939800995024876,0.0141552511415525,0,0.0355119002644503,0,0.0262833675564682,0.0250172771250864,0.0157758620689655,0,0.0109831029185868,0.0336894084450267,0,0.0157908361377168,0.0185714285714286
SSTR4,0.0198046599199812,0.0352731349368121,0.0239620853080569,0.00621468926553672,0.0159779614325069,0.0889142218016003,0.082062207072859,0.00120481927710843,0.0182396606574761,0.0195532012897282,0.0181542288557214,0.0146821215314366,0.0523866348448687,0.0238005289006422,0,0.0180698151950719,0.012232204561161,0.020948275862069,0,0.008678955453149,0.0104101582182808,0.0380952380952381,0.0302873414444732,0.0185714285714286
SSTR5,0.0150976700400094,0.0385344476151651,0.025478672985782,0.011864406779661,0.0112947658402204,0.147763056009636,0.115296122709842,0,0.0122304701307883,0.00988023952095808,0.0207412935323383,0.0122233930453109,0.0189737470167064,0.0154892330940688,0,0.0180698151950719,0.0111955770559779,0.0243965517241379,0,0.0286482334869432,0.0129295575934697,0,0.0652342738804038,0.104285714285714
SSX4,0.0056836902800659,0.00164084794129637,0,0,0.00137741046831956,0.00528693108491783,0.0109075415423945,0.00120481927710843,0,0,0,0,0.0022673031026253,0.0109557990177559,0,0,0.00117484450587422,0.000258620689655171,0,0,0.00194497631764587,0,0.00621278798860989,0
ST3GAL6,0.0101553306660391,0.0279351814105177,0.0184644549763033,0.00056497175141243,0.0201101928374656,0.0377226189451949,0.0275244993608862,0.00120481927710843,0.00692824319547543,0.0218562874251497,0.00780597014925373,0.0129258868984896,0.0022673031026253,0.00982244049867775,0,0.00882956878850103,0.0108500345542502,0.0812931034482759,0,0.00138248847926267,0.00224730424266855,0.0857142857142857,0.0437483820864613,0.0185714285714286
ST6GAL1,0.0478112497058131,0.0714533224622911,0.0203601895734597,0.00621468926553672,0.0371900826446281,0.127974705325647,0.0697060076693651,0.0132530120481928,0.0147048427006009,0.00941962229387379,0.00492039800995025,0.0141552511415525,0,0.0192670948243294,0,0.0724845995893224,0.117622667588113,0.0243965517241379,0.59,0.00483870967741936,0.02199939534415,0,0.114936577789283,0.0185714285714286
ST6GAL2,0.011332078136032,0.0055136567468406,0.00481516587677725,0.011864406779661,0,0.0317000774326766,0.0215594375798892,0.0253012048192771,0.0048073524213503,0.0020497466605251,0.00631343283582089,0.00291534949069196,0.0022673031026253,0.00264450321118247,0,0.0211498973305955,0.014651002073255,0.00198275862068965,0,0.0167434715821813,0.0059760153179482,0,0.0111312451462594,0.0185714285714286
ST6GALNAC3,0.0198046599199812,0.125468813697513,0.0271848341232227,0.0570621468926554,0.0168044077134986,0.0394433450916287,0.0351938645078824,0.0132530120481928,0.015411806291976,0.0236987563334869,0.00830348258706468,0.0108184053389533,0.0118138424821002,0.0192670948243294,0,0.0160164271047228,0.0032480995162405,0.334741379310345,0,0.00791090629800307,0.0154489569686587,0,0.0188972301320217,0
ST8SIA1,0.0445163567898329,0.0397574398695475,0.0381800947867299,0.00621468926553672,0.0294765840220386,0.0816871719865783,0.0922880272688539,0.0734939759036145,0.031671968893602,0.0241593735605712,0.0403432835820896,0.0320688443976115,0.014200477326969,0.0472232716282584,0,0.0457905544147844,0.0395300621976503,0.0261206896551724,0,0.0244239631336406,0.0903255063992744,0,0.0478902407455346,0.0471428571428571
STAB1,0.0906448576135561,0.397482674276396,0.165763033175355,0.0457627118644068,1.87465564738292,0.0970016346898391,0.121261184490839,0.14578313253012,0.0921173559561683,0.281644403500691,0.0752686567164179,0.344502985598876,0.0285202863961814,0.0819795995466566,0,0.158726899383984,0.1573600552868,0.0381896551724138,0.39,0.0294162826420891,0.0652322886223924,0.0380952380952381,0.117525239451204,0
STAG1,0.0162744175100024,0.0213106400326131,0.0245308056872038,0,0.00798898071625344,0.0489933752043362,0.0258201959948871,0.00120481927710843,0.00763520678685048,0.00941962229387379,0.0118855721393035,0.00379346680716544,0.00465393794749403,0.0143558745749906,0,0.0201232032854209,0.0156876295784381,0.0106034482758621,0,0.00407066052227342,0.0128287816184622,0,0.0326171369402019,0
STAG2,0.0496940456578018,0.0747146351406441,0.104151658767773,0.0570621468926554,0.0471074380165289,0.253243568786028,0.185598636557307,0.0253012048192771,0.0277836691410392,0.0425840626439429,0.0391492537313433,0.0345275728837373,0.0118138424821002,0.0528900642236494,0,0.0498973305954825,0.0350380096751901,0.0588793103448276,0,0.0401689708141321,0.0538446034465383,0,0.103287600310639,0.104285714285714
STAM,0.0271004942339374,0.0431206685690991,0.0432985781990521,0.0175141242937853,0.0272727272727273,0.17649918265508,0.0871751171708564,0.0373493975903614,0.0267232237539767,0.0241593735605712,0.0250199004975124,0.0203020723568669,0.00704057279236277,0.0343785417453721,0,0.0293634496919918,0.0319281271596406,0.0226724137931034,0,0.0144393241167435,0.0374181195203064,0,0.0680818017085167,0.0185714285714286
STAM2,0.00591903977406448,0.0124439461883408,0.0156208530805687,0.011864406779661,0.00495867768595041,0.0694700163468984,0.0390285470813805,0,0.00692824319547543,0.00158912943344081,0.00521890547263682,0,0,0.00377786173026067,0,0.00882956878850103,0.00290255701451278,0.020948275862069,0,0,0.00375894386778192,0,0.0359823971006989,0.0471428571428571
STAMBP,0.0122734761120264,0.0157052588666938,0.0184644549763033,0,0.00633608815426997,0.0900326937967822,0.0667234767788666,0,0.00763520678685048,0.0108014739751267,0.00969651741293532,0.00221285563751317,0.00465393794749403,0.017000377786173,0,0.0293634496919918,0.00670352453351762,0.0278448275862069,0,0.00829493087557604,0.012627229668447,0,0.0256277504530158,0
STAMBPL1,0.0275711932219346,0.00469832857725234,0.0237725118483412,0.00056497175141243,0.00964187327823691,0.0421965069259227,0.0168726033233916,0.00120481927710843,0.00869565217391304,0.0089590050667895,0.0123830845771144,0.0120477695820162,0.0189737470167064,0.00717793728749528,0,0.0242299794661191,0.014651002073255,0.00370689655172414,0,0.00637480798771121,0.023813362894286,0,0.0152731038053326,0
