,B cell,Dendritic cell,Endothelial,Fibroblast,Macrophage,Mast cell,Monocyte,Neutrophil,NK cell,Plasma,Plasmablast,Plasmacytoid dendritic cell,T cell CD4,T cell CD8,T cell regulatory
IL18,0.0901174025235023,0.126267255021449,0.0236701692522961,0.0304552618704517,0.226248331247175,0.127794799839643,0.127833589374493,0.0339385182241809,0.0193561368747276,0.0186685447219588,0.00892267019167217,0.05485317320146,0.0668725328350688,0.0251298189045401,0.0240667802928861
IL18R1,0.0076037002936051,0.0210546789379747,0.00724554159025365,0.00924389308813862,0.0149864104684171,0.31876324380047,0.00636725979508643,0.0392919842502619,0.0289583316621076,0.00863997495926277,0,0.018701047921818,0.0704248569236068,0.0347906570177065,0.0717065669123833
IL1A,0.0320800123290432,0.028926172233476,0.028565079473611,0.0211304216072025,0.0575569458647212,0.0493580932745356,0.0517591237344107,0.12151573167648,0.0289075263986823,0.0201844913139943,0.015862524785195,0.0203117861768515,0.0334051894033013,0.0303085288508363,0.0415032950395627
IL1B,0.0227700040701649,0.0818756939944938,0.0190072452973942,0.0143967708080886,0.132599484743278,0.0296809079281446,0.177247517207176,0.399072354874833,0.0140723894784973,0.00659927762383044,0.00236836307556731,0.00599411279877547,0.0185642068589004,0.0114228494479022,0.0267457166509
IL1R1,0.089967241099972,0.170796109536117,0.365339542425404,0.742634098195289,0.287718000037488,0.209314567703263,0.131281072711657,0.136203446158292,0.126910879546068,0.199678398374807,0.0826173165895572,0.120267043447545,0.183810376950216,0.171523934802223,0.31783571588758
IL1R2,0.00963087951126409,0.0617850802926037,0.0153882595413509,0.0132486821176226,0.0522306825589557,0.0138122100681519,0.065089392638111,0.488708593721779,0.0192037210844517,0.0104766025611519,0.00275391055298524,0.0129739785705875,0.0262594657378374,0.00818956437553143,0.0925942864660677
IL1RAP,0.0395130027937928,0.11853305521366,0.0953307269472805,0.0851603358324393,0.24733970080121,0.0743852967565813,0.173340369425057,0.38699273922624,0.0394750211911428,0.0310876456490185,0.00523243005067196,0.0505578711880372,0.0491935117310964,0.0508834283526159,0.0652585074396571
IL1RL1,0.00445031039946891,0.00631851125686166,0.0160378210873074,0.00964461783448969,0.01261214747922,2.10702947521142,0.00429876979278811,0.012524654119857,0.0149868842201526,0.0063660550712096,0,0.0138688331567173,0.0170965846885097,0.0148039631046873,0.0483744905946578
IL1RN,0.0484476074938454,0.0782602988180717,0.0390276600888385,0.058188856125583,0.483293956667618,0.0804607410801214,0.134383807715105,0.636134811978471,0.0383065001323611,0.0346151367574087,0.0289711390174047,0.0381193924408336,0.0571071898539915,0.0457377860598565,0.0862580877328657
IL2,0,0.0017420616664539,0.0010979055303084,0,0.00438928332663403,0.0043816696256419,0.00372418923659413,0.00236679550626739,0.0129546736831409,0.00149753428524959,0,0.00679948192629224,0.0368264686764575,0.0276431469944351,0.0178310903783609
IL20,0.0106820094759762,0.0152425879581568,0.0154346567946336,0.0214254336904058,0.025733907599516,0.0239681766985472,0.0191229481425928,0.0154072896723621,0.0120401789414857,0.00691995863368409,0.00132187706543292,0.0171797951253974,0.0277648661411323,0.0142518679809667,0.0264499755191156
IL20RA,0.00399982612887802,0.00970508395376341,0.0131379927571446,0.0252802582442615,0.0159677725039519,0.0119079663249528,0.00487335034898208,0.0103283603655673,0.0098555526141982,0.00916472570265966,0,0.0107368421052632,0.0198587077277853,0.0120415146382253,0.00954107251295694
IL22RA1,0,0.00252005809682322,0.00620160339139502,0.00125889936943755,0.00435762648677806,0.0077367657446118,0.00303469256916136,0.00360221074305531,0.00467341574481853,0,0,0.00169881078535265,0.00110075628781068,0.00374316691536569,0.00481965703606672
IL23A,0.0361343707643612,0.0308025165655432,0.0400252010344146,0.0370168222876971,0.0490966554132155,0.0418317965752248,0.0413017576116803,0.0351739334609688,0.0359694580147977,0.0485501842765037,0.0315047367261511,0.0324818085482162,0.0470217854734214,0.0451892320023916,0.0552615028934805
IL24,0.030953801652566,0.0263175959669436,0.0387956738224255,0.0443626231594578,0.0530616746051746,0.0221546112288338,0.0260179148169205,0.0188389986634397,0.0188988895039,0.0254903043861183,0.0252808988764045,0.0173587660426233,0.0203408212990262,0.0282355458718459,0.0273928488970652
IL27RA,0.0785549729116695,0.0593595620096876,0.0724568810789559,0.043743097784731,0.0711377301629286,0.0648640780405857,0.056125935961485,0.0241924646895206,0.081084531936456,0.0330991901653732,0.030403172504957,0.0406249852819969,0.128346394501746,0.102343629912491,0.13757633563799
IL2RA,0.121350978617804,0.12100433799248,0.0436905840437404,0.0415526330669469,0.316438667996809,0.0911607773514308,0.173340369425057,0.0288595889173861,0.105217032063469,0.0766826546863924,0.0367371667768231,0.150692099375957,0.229731499707121,0.0425622147228629,1.33435759681754
IL2RB,0.0834352191764041,0.0203682114994135,0.0321608666030129,0.0178090772371394,0.0355000426950801,0.0246936028864326,0.0111937364671158,0.0117010439619983,0.240054201194191,0.0429819958326812,0.0379488874201366,0.0280970210761804,0.249271342886705,0.269507669945073,0.465253781711674
IL2RG,0.235398579789063,0.148829151502159,0.0601384103324241,0.0528638880237645,0.215722431995068,0.12135664242216,0.104735451015496,0.168186973955135,0.283391090895964,0.145541613347695,0.101619299405155,0.109170846579536,0.530543888698519,0.484529642270268,0.750124821345003
IL32,0.411162526031273,0.203883840074765,0.553155623713392,0.497007037720271,0.454604945548153,0.250482503865758,0.170812214977803,0.159264530578333,0.693237150947786,0.246643589908828,0.297477417933466,0.182101495349111,1.08499942025695,1.02133031767684,1.7221750199904
IL33,0.0170638699760137,0.0141442400564589,0.176409927058634,0.0299266985547125,0.0193154833187198,0.0146283145295229,0.0187781998088764,0.0248788064877362,0.0179843947622447,0.0188726144555021,0.0135492399206874,0.0144057459083951,0.0218827108684605,0.0125301611304746,0.0199501592221237
IL34,0.0207428248525059,0.0190410411181952,0.0608575677583045,0.0330980784491474,0.0319703050511404,0.0275046293644885,0.0152158003604737,0.0171917783477224,0.0180860052890953,0.013858329574154,0.00771094954835867,0.018432591545979,0.0178707033641268,0.018945365471166,0.0195789954298969
IL36G,0,0,0,0,0,0,0,0,0,0,0,0.000356528906158015,0.0118137588550529,0.00431382887656076,0.00614037729359593
IL3RA,0.0383867921173156,0.0233429037331785,0.261595284085498,0.00404430512168149,0.091287308731248,0.0305876906630014,0.0572750970738729,0.073060000722465,0.013310310527118,0.0279974468267924,0.056895792024675,0.102459437183563,0.0490300443153048,0.0206973860355486,0.0130414148656134
IL4R,0.204765649388883,0.149424089948912,0.322050905112733,0.120279065903759,0.217020362429163,0.319670026535326,0.151965972734641,0.127967344579706,0.090178674089583,0.0367141397309962,0.0422449878827936,0.0959269987048157,0.143885228594587,0.0972363571868711,0.267913971097505
IL6,0.0668423818763065,0.0323585094262818,0.0924540972437589,0.0452304503708807,0.0605564314410735,0.0350309260637993,0.0422210865015907,0.034075786583824,0.0284502790278547,0.0337697050041581,0.0798083278255122,0.0229068644766278,0.0382442650019179,0.0304125794627163,0.0414485297377112
IL6R,0.0749510987469424,0.101096782274206,0.0424842554583927,0.0264037625944605,0.125706207864642,0.0798259931657217,0.117146391029285,0.165167070042987,0.0213375421483139,0.08158032829143,0.0824520819563781,0.0647860591075003,0.0888152101551336,0.026020515496551,0.111671477151871
IL6ST,0.163170935070991,0.141140716190274,0.668081620094406,0.2951401029204,0.253876838231466,0.174856823778707,0.157252113851625,0.0608431167142289,0.125132695326183,0.241221165560394,0.101288830138797,0.110423643000118,0.298573043477904,0.234200191718486,0.305149750957753
IL7,0.0269745239290132,0.00901861651520224,0.0153650609147096,0.0139272099089901,0.0171469897885865,0.0125427142393525,0.0130323942469366,0.0106028970848535,0.00924588945309471,0.00347992598252672,0.00413086582947786,0.0147636877428471,0.00914900287424034,0.00546225880488915,0.0451094218475279
IL7R,0.172706185465165,0.175830204085565,0.0311401270307956,0.0653232316710481,0.146465180600189,0.0698513830822977,0.0570452648513953,0.00538669941841563,0.280596801407573,0.13501744566068,0.0613020489094514,0.115434828682444,0.990064209900685,0.28990990111738,0.384849373577587
INHA,0.0194664527524984,0.0167985808188954,0.0259900319164263,0.0214549348987261,0.0210170384609777,0.0281393772788882,0.0214212703673687,0.0191135353827259,0.0241318316367049,0.00581215150873511,0.0057281339502093,0.0170903096667844,0.0394611920683696,0.0256847999287707,0.0161805918755002
INHBA,0.0319298509055129,0.0491998439189824,0.0893454812738244,0.617263796570019,0.271066502273253,0.111472710612222,0.0588839226312161,0.0311931510313189,0.0402371001425221,0.0655462777987473,0.0714915179554968,0.0130634640292005,0.0747033927240964,0.0788313254465342,0.0911561327474268
INHBB,0.012108542999514,0.0173477547697444,0.236123192033347,0.0176468205913776,0.018318292863257,0.0170766279136361,0.0208466898111747,0.0269378318823827,0.0169174842303136,0.00770708474877942,0.00589336858338841,0.0144952313670081,0.0235495207687498,0.012380984912058,0.0105917077839591
INSR,0.0471712353938379,0.0693362221167765,1.9413846405556,0.0894232604347262,0.0963840599480578,0.054254720042762,0.0699158693101404,0.0445081819166998,0.0367315369661771,0.116622016822711,0.0639458030403172,0.0382088778994466,0.0296319914020936,0.0315642779235612,0.0240098524465109
IRF4,0.196957255365307,0.107549576196681,0.0211183203217527,0.0209657065274141,0.0559187044021752,0.0292275165607163,0.0276267403742636,0.0117010439619983,0.0678243581824551,0.189066772230559,0.491628111918925,0.182101495349111,0.119674451141125,0.110755343859909,0.223263307399241
ITGA1,0.106184674841244,0.0744160811621292,1.04645122061406,0.608826450990406,0.187468702423623,0.153728786056545,0.0764660876507518,0.0517834049777842,0.237869574866904,0.124026832868423,0.132793566864948,0.0680970210761804,0.162873213158708,0.493466055740853,0.122888575579584
ITGA2,0.019766775599559,0.0178511642246892,0.140104076364995,0.0855758111829506,0.0549610849965323,0.0358470305251704,0.0261328309281593,0.0289968572770292,0.026062431646866,0.0256069156624288,0.0345340383344349,0.018611562463205,0.0434544798152457,0.0362756766293321,0.0272735651079768
ITGA3,0.0127842694054003,0.0108949608472694,0.115003162339105,0.0330341591644533,0.0391168366486236,0.0387487352767119,0.0188931159201152,0.0104656287252104,0.0206262684603599,0.0216129794487969,0.00727032385988103,0.00706793830213117,0.0227585325716435,0.0245587273866589,0.023153239614913
ITGA5,0.0871892547646615,0.129745356710159,1.13249492682665,0.294144437139589,0.293898998019365,0.111744745432679,0.18540656110513,0.193718888848752,0.100441337301492,0.0598614780786144,0.0437871777924653,0.0790142470269634,0.129380292263936,0.14784761688424,0.0885149601841485
ITGA6,0.0611362477821553,0.0244412516348764,0.628527961670985,0.0283533007776286,0.0775403260237968,0.0244215680659756,0.0537126976254702,0.0449199869956291,0.0352073790634183,0.254310781326238,0.16424322538004,0.0202223007182386,0.0409829107319997,0.0337717709877256,0.0245792503091297
ITGA9,0.0211182284113317,0.0442115138654379,0.212414195605936,0.0623608186688822,0.0692937192413188,0.241596033064162,0.0469326470623813,0.0132109959180725,0.0169174842303136,0.0094271010743581,0.0101894690460454,0.029528788413988,0.01774872400646,0.00548390192864675,0.0125806032185129
ITGAE,0.0500243024409135,0.0356535531313754,0.0187288617776986,0.0163586011613901,0.0392355497980835,0.0337614302349999,0.0410719253892027,0.0210352924177293,0.153939279688323,0.0274143904452403,0.0247301167658074,0.0287234192864712,0.0648789247326529,0.154040348135916,0.0334041623230327
ITGAL,0.177811673865195,0.0388113033487568,0.0161074169672313,0.0106992860319413,0.0948407890050797,0.0296809079281446,0.0583093420750221,0.0376447639345447,0.202204279942349,0.0623686205192884,0.0806345009914078,0.0424146944542565,0.284467315311956,0.416847926105723,0.249734948430722
ITGAM,0.075251421594003,0.0907540061998849,0.0203063683893071,0.025572811893438,0.335654369789378,0.123170207891873,0.194370017781756,0.155421016508326,0.0319050369407744,0.0215546738106417,0.0161379158404935,0.0328397503826681,0.0588912142451597,0.0247799429770236,0.0439545433136609
ITGAV,0.141923093641454,0.105673231864614,0.379026732143773,0.378006538658163,0.326465972021185,0.141124506042037,0.122087783812554,0.0270751002420258,0.0553770686432588,0.108896519767146,0.111368142762723,0.0650545154833392,0.0938185090418575,0.079875544032296,0.127455204879132
ITGAX,0.240954552459684,0.781523307376032,0.0394220367417407,0.0504669148477382,0.957291819830927,0.314229330126186,0.582211893212692,0.810740165444497,0.0984091267644802,0.0531854825098429,0.0267129323639568,0.224696573648887,0.119933108719803,0.059874975639423,0.0701879712855626
ITGB1,0.173381911871051,0.1986666875417,1.0187288617777,0.745694848558523,0.493946483279149,0.211309489719947,0.218617317253142,0.0808842972221219,0.197530195707223,0.178804979915242,0.146287728574576,0.11319769221712,0.290091126914949,0.278232051524445,0.329298049862694
ITGB2,0.431284156784333,0.439250642509436,0.0782333391126403,0.107883641541169,1.0038906880989,0.116822728747876,0.635073304382538,0.161598092692266,0.24599841701495,0.138282561397371,0.124862304472351,0.182906864476628,0.352577739020159,0.364408654122804,0.274973138141795
ITGB4,0.0215687126819225,0.0227937297823296,0.179866522428188,0.037771561533892,0.0376210509654295,0.0190715499303209,0.0294653981540844,0.0317422244698913,0.0237253895293026,0.0140040936695421,0.00501211720643314,0.0161059696220417,0.0207612331010118,0.0240629142055168,0.0264270820408103
ITGB5,0.0658663326233596,0.0851249732036833,0.163001120859961,0.54548735672667,0.261609021366284,0.100863352614398,0.0841654671037511,0.035448470180255,0.0519731159937643,0.072951093844459,0.0745208195637806,0.0446518309195808,0.0796365717831128,0.0899529815460072,0.0917040865599676
ITGB8,0.0286262995878464,0.0369807235125937,0.0651029164336629,0.0576160409973634,0.0654948984586035,0.0757454708588664,0.0393481837206208,0.0332521764259654,0.0209819053043369,0.0336530937278477,0.025005507821106,0.0324818085482162,0.050936773741002,0.0299013265055375,0.0345153731257154
ITK,0.0679685925527837,0.0246700741143968,0.0122100476914925,0.0142468063324602,0.0367030026096066,0.0777403928755512,0.0249836698157713,0.00730845645341907,0.146216879647679,0.0517861471941179,0.0348094293897334,0.0303341575415048,0.275376790943972,0.281320446721239,0.218124908598852
ITM2A,0.0414651012996866,0.0188579831345789,0.18381028895721,0.0349910726497015,0.0326667555279715,0.111472710612222,0.0259029987056817,0.012524654119857,0.0871811635474909,0.0450518459871912,0.0207644855695087,0.0200433298010126,0.179140165900939,0.165092605429545,0.170572063697868
JAG1,0.0281758153172555,0.0527237101035964,0.70090767679185,0.292902927956108,0.139413619522273,0.0849039764809194,0.0729036882023491,0.0381938373731171,0.0333783895801079,0.064613387588264,0.0283102004846883,0.0343610031790887,0.0219821543469103,0.0274786757587119,0.0293732940143765
JAK1,0.241254875306744,0.155693825887771,0.483304558896429,0.236147520015858,0.274627896757048,0.153819464330031,0.126454596039628,0.121653000036123,0.214702374744971,0.150585051048121,0.124697069839172,0.095121629577299,0.367812723635574,0.322869695166607,0.361654033928735
JAK2,0.0986766036647291,0.119860225594878,0.0884407348348136,0.0903894250072168,0.138353115387099,0.070304774449726,0.0924394271129444,0.0423118881624101,0.0544625739016036,0.0480545863521845,0.0272086362634942,0.0677390792417285,0.0918333809499999,0.0722325812280776,0.0820701944536895
JCHAIN,1.17097932909457,0.031305926020488,0.0773517913002708,0.0830878759479366,0.10102970119692,0.224820552469313,0.0711799465337672,0.0357230068995412,0.0313969843065215,4.71451718328531,2.42013659396343,0.243935947250677,0.218811968927382,0.098117253906252,0.124856015945188
JUN,0.157164478129779,0.183793226372875,0.387888607520751,0.487583860095954,0.396213904433832,0.138041444743524,0.217697988363232,0.162970776288697,0.167199453442324,0.21375920998929,0.210729235514431,0.0935108913222654,0.239533865507001,0.25149701471187,0.153571167213731
JUNB,0.389614361754676,0.539612182027078,1.32945126701131,1.18741398230471,1.05312498828489,0.586173472309719,0.65012731495482,0.579442979445869,0.276684796123826,0.357220232670183,0.251156642432254,0.250199929353585,0.482743931033836,0.387684062156428,0.478296287262432
KDR,0.0150366907583547,0.0169358743066077,0.894013044954055,0.0132708080238629,0.0170520192690186,0.0215198633144341,0.0187781998088764,0.0258396850052379,0.031651010623648,0.0165112361102161,0.0128883013879709,0.0210276698457553,0.0151075854941783,0.0184447109782548,0.0187483866452538
KIT,0.0193913720407333,0.0257684220160947,0.0682347310302388,0.0169633759319568,0.0229481056921914,2.12434902544719,0.0102744075772055,0.0134855326373587,0.0224552579436703,0.0199512687613734,0.022196519057061,0.0195959025079477,0.0295693686980982,0.0145873263835543,0.00737858528245795
KITLG,0.0155622557407107,0.0208258564584543,0.147040465730745,0.0677890409998218,0.0400586276343385,0.044824179600252,0.0292355659316068,0.0185644619441535,0.0151901052738537,0.0165986945674489,0.0102996254681648,0.0188800188390439,0.0148475727677989,0.0191457515604883,0.0235811215922231
KLF2,0.151758666882688,0.0644394210550402,0.849286092789623,0.121287023854703,0.104551524630896,0.100409961246969,0.132660066046523,0.328790954737565,0.120153779510505,0.127117031690649,0.123760740251157,0.0831305781231603,0.223963930579778,0.121677387065199,0.112580339463336
KLRB1,0.024346699017233,0.0268667699177925,0.0236237719990135,0.0292112942529447,0.0445064136341011,0.0335800736880286,0.0242941731483386,0.0136228009970018,0.141390379622276,0.0400667139249208,0.0120070500110156,0.0233542917696927,0.177707963227472,0.068017720733173,0.0547237488863491
KLRK1,0.0967995858706004,0.0396808287709342,0.0430874197510665,0.033461926685098,0.0813945462762601,0.0606928774602447,0.0586540904087385,0.0414882780045515,0.445409075959217,0.0609401323844858,0.0281449658515091,0.0384773342752855,0.101745475717213,1.21061273357401,0.0247073880497735
KRAS,0.0877899004587827,0.0754229000720189,0.178892180109253,0.100144491225137,0.131317382729111,0.0660428955958994,0.0749721782046475,0.101474551168587,0.0730064950518347,0.0605028400983217,0.0604207975324961,0.0416093253267397,0.134595565607377,0.1243064981847,0.098187434153191
KRT1,0.0651906062174733,0.0475065575705315,0.14054485027118,0.109351326655105,0.112386592495246,0.0905260294370311,0.0569303487401565,0.0376447639345447,0.0274341737593488,0.0581706145721133,0.0855915399867812,0.0302446720828918,0.137539074500168,0.104802481929502,0.118221409270907
KRT10,0.0154871750289456,0.0164782293475669,0.0238557582654265,0.0154563558735935,0.020011933795551,0.0226080025962621,0.0106191559109219,0.0191135353827259,0.0163078210692101,0.0242367331657813,0.0170742454285085,0.0167323678323325,0.0131753451446268,0.0256852365389547,0.0272818537524233
KRT15,0.191326201982921,0.105993583335943,0.282079671409768,0.183760749341043,0.216046914603592,0.11736679838879,0.107838186018943,0.0988664523353683,0.111923326835608,0.0833586502551639,0.121722846441948,0.0799091016130931,0.224410756212928,0.228614788094321,0.236294129395904
KRT17,0.0661666554704202,0.0493829019025987,0.148780362728842,0.180685248373649,0.248661373865196,0.117457476662276,0.125994931594673,0.0995527941335838,0.0664018108065469,0.0573543356379404,0.0728133950209297,0.0236227481455316,0.105468560720888,0.0995555823978406,0.0954278610209634
KRT18,0.098151038682373,0.0850792087077792,0.18007531006796,0.170947391193915,0.18651108301798,0.134777026898039,0.109791759910003,0.153911064552252,0.102778379419055,0.086594613172778,0.0831680987001542,0.0618330389732721,0.156325968111754,0.144913321177053,0.117226687080784
KRT19,0.115494683100122,0.0657208269403544,0.142818315682027,0.173056727588818,0.21594402987406,0.16451950060134,0.114043656025838,0.111357873062891,0.0981042951839284,0.0722514261865965,0.102390394359991,0.0597748734251737,0.124339555466044,0.105333397199707,0.0968118587602066
KRT20,0.000771355522976677,0.00448793142069856,0.0059928157516233,0.00317893634428532,0.00300429658293571,0.00510709581352729,0.00383910534783292,0.00140591698876567,0.00716287365265779,0.00318839779175067,0,0,0.00634365627426711,0.0041310191793639,0.00274617300295257
KRT23,0.0185654842113166,0.0305736940860228,0.0256884497700894,0.0266201047888095,0.0569238090676019,0.0269605597235744,0.0364752809396509,0.0483516959867066,0.0151393000104285,0.00677419453829607,0,0.0170008242081714,0.0142167786211084,0.0184489826696797,0.0148307755771968
KRT5,0.0474715582408984,0.0233886682290826,0.0706937854542169,0.0676882452047274,0.111326088360072,0.0197062978447206,0.0783047454305725,0.0189762670230828,0.0311429579893951,0.0219628132777282,0.0263273848865389,0.0462625691746144,0.0368434254409851,0.0330208241504508,0.049813454873964
KRT6A,0.0473964775291333,0.0491998439189824,0.14980110230106,0.135383684563764,0.200448006764567,0.055614894145047,0.129787163265553,0.0707264386085323,0.0663002002796964,0.0547597347400336,0.0331570830579423,0.0607592134699164,0.0851942092678546,0.0804266067281139,0.0964964379677197
KRT7,0.102355558541221,0.045447155254848,0.10226711631303,0.120871548504192,0.13266279842299,0.0578818509821889,0.0598032515211264,0.0608431167142289,0.0694501266120644,0.0238868993368501,0.0986450760079313,0.0320343812551513,0.0993131367491773,0.0750874433423774,0.074159317022464
KRT8,0.151608505459158,0.161231329892164,0.234661678554945,0.274307332978197,0.320221660359597,0.233979058091366,0.216204078917127,0.239978326048477,0.194939127272533,0.118837631072609,0.0871888081075127,0.138969504297657,0.188537455342691,0.188956849008999,0.156377367082923
KRT80,0,0,0.0114676916389708,0.00795813209217782,0.00714342839410266,0.0043816696256419,0.00406893757031052,0.00456308926055702,0,0,0,8.80725303190888e-05,0.00970034131915588,0.00531990970438331,0.00232531760435572
KRT86,0.019766775599559,0.0113068413104061,0.0194248205769376,0.0199454564063362,0.0219667436566566,0.0243308897924899,0.0114235686895934,0.0090929451287794,0.029212357979234,0.017327515044389,0.0245098039215686,0.00483080183680678,0.0182038393958189,0.0379163719840043,0.0199678380190648
LAG3,0.0568566472115419,0.015334116949965,0.0184272796313616,0.0180696712439689,0.0324847286987998,0.0195249412977493,0.0211914381448911,0.0188389986634397,0.0859618372252839,0.0159573325477416,0.0291363736505838,0.0280075356175674,0.0743834307872151,0.197691761583252,0.0621712539296168
LAIR1,0.20619218291242,0.155327709920538,0.0433890018974035,0.0428261018927742,0.471042759643361,0.190453486818243,0.259642368965392,0.0541169670917169,0.0566980054923164,0.12248173345731,0.228794888742014,0.158387848816673,0.113439019126411,0.0716141405829706,0.0732893981380821
LAMP2,0.107836450500077,0.107961456659818,0.221972029782153,0.242750873811557,0.399941497326871,0.093337055915087,0.157367029962864,0.110122457826103,0.0619309476251213,0.0992177838333809,0.0427406917823309,0.0642491463558224,0.152523224240151,0.12839697485545,0.124288137899898
LAMP3,0.0491233338997317,0.197339517160482,0.0386564820625777,0.00509159801705299,0.0338380586026421,0.0110918618635817,0.0117683170233098,0.013897337716288,0.0162062105423596,0.0227499393928235,0.0339281780127781,0.0988800188390439,0.070445749906024,0.0319185533661349,0.0731764108702128
LCN2,0.0108321708995064,0.0202766825076053,0.0437137826703817,0.0544323689327951,0.0923715554963147,0.0502648760093924,0.0418763381678743,0.083766932774627,0.0380016685518093,0.0250238592808767,0.0127230667547918,0.0128844931119746,0.0271450654371427,0.0290681466654049,0.0204780510532647
LDLR,0.0517511588115118,0.0522203006486515,0.168336804987461,0.099119324236006,0.113217584541465,0.0686725655269839,0.08140748043402,0.0731972690821081,0.0654873160648917,0.050007825230384,0.0342586472791364,0.0517211821500059,0.0771690482180487,0.0696314433768138,0.059939916632915
LEFTY1,0.0190159684819075,0.00947626147424302,0.0111661094926338,0.00476708472552943,0.0088370693263966,0.0174393410075788,0.0105042397996831,0.0162308998302207,0.0167142631766125,0.0119050906959545,0.00963868693544834,0.0142267749911692,0.020971432730616,0.0169252179558053,0.00929631198793441
LEFTY2,0.00497587538182494,0.0138238885851304,0.0183576837514377,0.0129954634128732,0.0132769411161952,0.0141749231620946,0.0182036192526824,0.0208980240580862,0.0167650684400378,0.00788200166324505,0.00280898876404494,0.0102894148121983,0.0133707019663791,0.0179886657262323,0.0133084417122769
LEP,0.00332409972299169,0.00224547112139876,0.00128349454343882,0,0.00675563210586714,0.0013892866006147,0.00671200812880281,0.0386056424520464,0.00304764731520923,0.00245957731481055,0.000660938532716461,0.00187778170257859,0.00938847209029944,0.00578769695274066,0.00259808470264409
LGALS1,0.449078285472673,0.524464133882828,1.3521395238665,1.99826452672492,1.72838912504243,0.691541626100071,0.622087783812554,0.19715059783983,0.432098096941791,0.472111492655024,0.479070279797312,0.252526551277523,0.830099796207627,0.847736367326067,0.933685139563949
LGALS3,0.190049829882914,0.127411367419051,0.216543551148088,0.280495211423385,0.610704822877898,0.224095126281427,0.171731543867713,0.13743886139508,0.126606047965517,0.148894187541619,0.114562679004186,0.0906473566466502,0.229833525057632,0.207312218976146,0.220252402293851
LGALS3BP,0.147929550582666,0.046042093701601,0.130523043562137,0.251104632634263,0.225290711841533,0.0661335738693851,0.055551355405291,0.0188389986634397,0.0440983001628442,0.0420782584412755,0.0917602996254682,0.033018721299894,0.140038774097667,0.0940037646362021,0.108898590240027
LGALS9,0.247036090112661,0.222418460915916,0.308827687927191,0.137303721538612,0.450837781605293,0.116732050474391,0.224133290592604,0.0587840913195824,0.0971389951788479,0.0714351472524235,0.0614122053315708,0.125188743671259,0.225070865320669,0.145870901216989,0.203924144558364
LIF,0.0390625185232019,0.0384451873815242,0.0525060621674355,0.114779548986045,0.0545337176584768,0.500663860412729,0.0286609853754128,0.0856886898096305,0.0435902475285913,0.0429528430136036,0.0340383344348976,0.04402543270929,0.0655851551107393,0.0316704993626502,0.0698370108607617
LIFR,0.00347426114652199,0.00178782616235798,0.0768878187674448,0.0146991581933719,0,0.000663860412729318,0,0.00524943105877253,0.00523227364249673,0,0,0.00348851995761215,0.000575030132583367,0.00264422112160717,0.00393180022961246
LINC02446,0.00888007239361261,0.0108491963513654,0.0285882781002523,0.0125529452880683,0.0234308724999948,0.0174393410075788,0.0117683170233098,0.0148582162337897,0.0757499792768004,0.0153742761661895,0,0.0144057459083951,0.0308004652186156,0.350634774491556,0.00750633059502677
LMNA,0.0951478102117671,0.122743388836835,0.796671607567148,0.376501977033827,0.195746966045957,0.201425557910009,0.117491139363002,0.0454690604342015,0.087384384601192,0.0855742645050619,0.0478629654108835,0.0717659248793124,0.0985529878938088,0.0999191145771524,0.0917324395111528
LPAR5,0.215352029747768,0.0570255727185797,0.0235773747457308,0.0178484121815665,0.0792497953760187,0.0696700265353263,0.0518740398456495,0.0310558826716758,0.0507537896715573,0.183440278148581,0.50187265917603,0.0438464617920641,0.0740898964679982,0.0761894382174594,0.0502604546251632
LTB,0.264830218801001,0.128006305865804,0.0839865985196834,0.064007969466767,0.123640599064041,0.102042170169712,0.0592286709649324,0.0888458620814218,0.157089206020691,0.133705568802187,0.121612690019828,0.151855410337925,0.53636687996358,0.154755924353403,0.728015529458632
LTBR,0.0567064857880116,0.107137695733545,0.225428625151707,0.171060479159143,0.195327512917865,0.0667683217837848,0.138865536053418,0.0720991222049633,0.0390685790837404,0.0483461145429605,0.0155320555188367,0.0650545154833392,0.0490936930551328,0.0359599142413523,0.046211990176643
LTF,0.130886229011977,0.0113983703022143,0.0144835131023401,0.00222998080998155,0.0251719986920727,0.000301147318786631,0.00464351812650449,0.0156818263916483,0.0199149947724058,0.000797866627387078,0.00363516192994052,0.00402543270929,0.0277389581237033,0.0264384149463484,0.00878027562903668
LUM,0.163771580765112,0.259762289573644,0.560439992478761,2.89467595057616,0.953287229589148,0.642394001870836,0.170697298866564,0.0646866307842358,0.249859617035272,0.471907422921481,0.289986781229346,0.0924370658189097,0.446074579394281,0.59862175719753,0.615025812539048
LY6D,0.0196916948877939,0.0132289501383774,0.0282402987006327,0.0218876192874242,0.0389348098194519,0.0221546112288338,0.0315338881563827,0.0196626088212983,0.0189496947673253,0.0187851559982692,0.0215906587354043,0.0140478040739433,0.0181830890953679,0.0209311310944439,0.0256550648614602
LY75,0.0191661299054378,0.0403672962094954,0.00367295308749301,0,0.0260821328379316,0.0187995151098639,0.0131473103581754,0.015270021312719,0.00528307890592202,0,0,0.00742588013658307,0.0418539651161341,0.0266288110281792,0.0381998104317054
LYN,0.153560603965052,0.11876187769318,0.118413360455377,0.0252950088484216,0.228899591585112,0.0928836645476586,0.166215570528251,0.253979698732074,0.0257576000663142,0.0259275966722824,0.0464309319233311,0.0640701754385965,0.0570383985976012,0.0332694759277534,0.026306437844783
