,B cell,Central venous LSEC,Cholangiocyte,Erythroid,Hepatocyte A,Hepatocyte B,Hepatocyte C,Hepatocyte D,Hepatocyte E,Inflammatory macrophage,NK-like cell,Non-inflammatory macrophage,Periportal LSEC,Portal endothelial cells,Stellate cell,T cell CD3 alpha beta,T cell gamma delta
PPFIA2,0.00378619153674833,0.00471584038694075,0,0,0.00273810928832762,0.00328674231940216,0.00431519699812383,0.00545714285714285,0.0010579321814654,0.000954063604240284,0,0,0.00608818770226537,0.00406504065040651,0.00319991438356164,0.00230504587155963,0.00633802816901408
PPIA,0.210913140311804,0.13409915356711,0.303598326359833,0.123114956736712,0.799740351705417,0.610676722944921,0.420825515947467,0.530314285714286,0.57012381040377,0.1013074204947,0.267073170731707,0.137877813504823,0.15171925566343,0.109756097560976,0.234792380136986,0.0697362385321101,0.237949921752739
PPID,0.032739420935412,0.0337363966142684,0.0500418410041841,0.0402966625463535,0.0475864510799009,0.0648699141987268,0.0498951550601479,0.0334571428571429,0.0316409498290677,0.0193286219081272,0.0231707317073171,0.0414147909967846,0.0307645631067961,0.00406504065040651,0.0303831335616438,0.0146903669724771,0.0423317683881064
PPIF,0.0505567928730512,0.0579201934703749,0.0684518828451883,0.0477132262051916,0.474825917620677,0.506884860226958,0.462873854982894,0.409742857142857,0.399468724013675,0.0723321554770318,0,0.0446302250803858,0.0295509708737864,0,0.135049229452055,0.0768463302752294,0.0819770474700052
PPIH,0.0416481069042316,0.0748488512696493,0.045020920502092,0.0464771322620519,0.0388528266257524,0.0414821477996125,0.0433837324798587,0.0383142857142857,0.0295158458837661,0.0285159010600707,0.0719512195121951,0.0272668810289389,0.0364279935275081,0.0365853658536585,0.0286708047945205,0.01125,0.0454616588419405
PPIL1,0.00824053452115813,0.0228536880290206,0.039163179916318,0.0143386897404203,0.0453440339903222,0.0412053694990313,0.0302505242246993,0.0274571428571429,0.0284994918229696,0.0285159010600707,0,0.00668810289389067,0.0194377022653722,0.00406504065040651,0.0147581335616438,0.0075802752293578,0.0245957224830464
PPIL2,0.0483296213808463,0.0361547762998791,0.0667782426778243,0.0205191594561187,0.0540776584444707,0.0818917796844727,0.0842180774748924,0.0680285714285714,0.0401413656102744,0.0497173144876325,0.0719512195121951,0.0317684887459807,0.0453276699029126,0.00406504065040651,0.0398009417808219,0.0300573394495413,0.0637193531559729
PPIL3,0.0371937639198218,0.00713422007255139,0.0466945606694561,0.0266996291718171,0.0297651363153546,0.0407902020481594,0.0431630062906964,0.0240285714285714,0.0246188672272013,0.0355830388692579,0.0719512195121951,0.015048231511254,0.0153923948220065,0,0.0188249143835616,0.00895642201834862,0.0355503390714658
PPIL4,0.0305122494432071,0.0240628778718259,0.0592468619246862,0.0168108776266996,0.0310633777882686,0.0345626902850816,0.0331199646838097,0.0257428571428571,0.0222165758107733,0.0165017667844523,0,0.0111897106109325,0.0388551779935275,0.0447154471544715,0.0359482020547945,0.00964449541284404,0.0506781429316641
PPM1A,0.0394209354120267,0.0385731559854897,0.102761506276151,0.0687268232385661,0.169149061725481,0.177241904234708,0.183875951881691,0.233457142857143,0.173376143398318,0.0384098939929329,0.145121951219512,0.0465594855305466,0.0489684466019417,0.0691056910569106,0.072121147260274,0.0578096330275229,0.0814553990610329
PPM1B,0.0527839643652561,0.00955259975816203,0.0743096234309623,0.0131025957972806,0.0346040363507612,0.0716509825629671,0.0662288930581613,0.0488857142857143,0.0381086574886815,0.017208480565371,0,0.015048231511254,0.0202467637540453,0.00406504065040651,0.0265303938356164,0.00712155963302752,0.0511997913406364
PPM1L,0.00378619153674833,0.00229746070133011,0.0241004184100418,0,0.0127699752153901,0.0151882092443952,0.0166758635912151,0.0140285714285714,0.0116834519079738,0.0101413427561837,0,0,0.0238875404530744,0,0.00940710616438356,0.00643348623853211,0.0308555033907147
PPME1,0.00378619153674833,0.0155985489721886,0.0333054393305439,0.022991347342398,0.0161926118257996,0.0288887351231663,0.0270499944818453,0.0200285714285714,0.00928116049154578,0.00307420494699647,0,0.00861736334405144,0.0206512944983819,0,0.0168985445205479,0.00666284403669725,0.0256390193009911
PPP1CA,0.07728285077951,0.0555018137847642,0.0784937238493724,0.0810877626699629,0.0678862268381919,0.0699903127594796,0.0670014347202295,0.0646,0.0490113646863162,0.0878798586572438,0.0963414634146341,0.032411575562701,0.0457322006472492,0.0121951219512195,0.0357341609589041,0.017901376146789,0.10753781950965
PPP1CC,0.110690423162584,0.0530834340991536,0.145439330543933,0.0674907292954264,0.148259176206774,0.156621920841406,0.136088731928043,0.151171428571429,0.132352397671625,0.0673851590106007,0.0475609756097561,0.0607073954983923,0.102771035598705,0.0284552845528455,0.107437928082192,0.0332683486238532,0.115884194053208
PPP1R10,0.0461024498886414,0.0760580411124547,0.0701255230125523,0.0402966625463535,0.00946536055706361,0.0252906172156103,0.0397417503586801,0.0308857142857143,0.0104823061997598,0.0539575971731449,0,0.0536334405144695,0.032787216828479,0.0203252032520325,0.0303831335616438,0.00597477064220183,0.0459833072509129
PPP1R11,0.0750556792873051,0.0385731559854897,0.165523012552301,0.0600741656365884,0.116865336952673,0.119118461112649,0.0843284405694736,0.1306,0.0982583387230897,0.0716254416961131,0.0475609756097561,0.0536334405144695,0.0728357605177993,0.0284552845528455,0.0616331335616438,0.0231766055045872,0.0903234220135629
PPP1R12A,0.0483296213808463,0.0252720677146312,0.041673640167364,0.0131025957972806,0.00934733860498052,0.0135275394409078,0.0166758635912151,0.00831428571428571,0.00567772336690382,0.0235689045936396,0.0475609756097561,0.0214790996784566,0.0469457928802589,0.0121951219512195,0.0256742294520548,0.00253440366972477,0.0470266040688576
PPP1R12B,0.0461024498886414,0.00229746070133011,0.03581589958159,0.0291718170580964,0.00545261418623864,0.0176792139496263,0.0236287385498289,0.0208857142857143,0.00050355723921279,0.0136749116607774,0.0231707317073171,0.0607073954983923,0.113693365695793,0,0.114073202054795,0.0110206422018349,0.0183359415753782
PPP1R12C,0.0394209354120267,0.0542926239419589,0.0333054393305439,0.00815822002472188,0.0261064558007789,0.0470177138112372,0.0513298752897031,0.0500285714285714,0.034320428716622,0.0426501766784452,0,0.0414147909967846,0.0429004854368932,0.0203252032520325,0.0278146404109589,0.0273050458715596,0.0412884715701617
PPP1R13B,0.00601336302895323,0.00834340991535671,0.0483682008368201,0.00444993819530284,0.00321019709665998,0.0212773318571824,0.024290917117316,0.0348857142857143,0.0068788690751178,0.00943462897526502,0.0719512195121951,0,0.0166059870550162,0,0.00726669520547945,0.00322247706422018,0.0199008868022953
PPP1R14B,0.032739420935412,0.0361547762998791,0.0994142259414226,0.0291718170580964,0.0507730437861442,0.0641779684472737,0.0569583931133429,0.0557428571428571,0.0414349071421972,0.0645583038869258,0.0475609756097561,0.0285530546623794,0.0493729773462783,0.0203252032520325,0.0368043664383562,0.0142316513761468,0.0449400104329682
PPP1R15B,0.0483296213808463,0.0180169286577993,0.0525523012552301,0.0613102595797281,0.0158385459695503,0.0319332964295599,0.0391899348857742,0.0280285714285714,0.00632449413286519,0.0539575971731449,0,0.0182636655948553,0.0538228155339806,0.0365853658536585,0.0211793664383562,0.0133142201834862,0.0574595722483046
PPP1R16B,0.0527839643652561,0.0276904474002418,0.00234309623430962,0.0168108776266996,0.00155788976749675,0.00259479656794907,0.00221829820108155,0.00974285714285714,0,0.00872791519434629,0.0719512195121951,0,0.0137742718446602,0.0121951219512195,0.00277183219178082,0.00413990825688073,0.0548513302034429
PPP1R7,0.0238307349665924,0,0.0341422594142259,0.0118665018541409,0.0501829340257288,0.0374688624411846,0.0155722326454034,0.0228857142857143,0.0211078259262681,0.00519434628975265,0,0.00347266881028939,0.0202467637540453,0,0.0113334760273973,0.00253440366972477,0.0214658320292123
PPP1R9A,0.00155902004454343,0.00592503022974607,0.0199163179916318,0.0106304079110012,0.000849758054998227,0.00494741212288956,0.00552919103851671,0.0177428571428571,0.00826480643074933,0,0,0.000900321543408359,0.0153923948220065,0,0,0.00115825688073394,0.00216484089723526
PPP1R9B,0.148552338530067,0.0252720677146312,0.0600836820083682,0.0711990111248455,0.061276997521539,0.0814766122336009,0.0757201191921421,0.0720285714285714,0.0612076134158736,0.0702120141342756,0,0.0973633440514469,0.0801173139158576,0.00406504065040651,0.0678403253424657,0.0410665137614679,0.106494522691706
PPP2CA,0.0305122494432071,0.0446191051995163,0.0692887029288703,0.0415327564894932,0.0724890829694323,0.0686064212565735,0.0547511312217194,0.0623142857142857,0.0488265730388986,0.0334628975265018,0.120731707317073,0.0285530546623794,0.0485639158576052,0.0121951219512195,0.0400149828767123,0.0137729357798165,0.0501564945226917
PPP2CB,0.055011135857461,0.0688029020556227,0.174728033472803,0.0402966625463535,0.150973681104685,0.149148906725713,0.146683589007836,0.192885714285714,0.142053959161046,0.0341696113074205,0,0.0362700964630225,0.0987257281553398,0.0365853658536585,0.102943065068493,0.0254701834862385,0.0485915492957747
PPP2R1A,0.0238307349665924,0.0216444981862152,0.0684518828451883,0.0242274412855377,0.00781305322790039,0.0210005535566012,0.010826619578413,0.0146,0.00826480643074933,0.0143816254416961,0,0.00218649517684887,0.0340008090614887,0.0203252032520325,0.0248180650684932,0.00597477064220183,0.0282472613458529
PPP2R1B,0.0149220489977728,0.0567110036275695,0.0776569037656904,0.0341161928306551,0.0772099610527558,0.160911984500415,0.133550380752676,0.1006,0.0643490714219717,0.0341696113074205,0,0.0356270096463022,0.0335962783171521,0.00406504065040651,0.0511451198630137,0.0341857798165138,0.0506781429316641
PPP2R2A,0.0461024498886414,0.0663845223700121,0.0768200836820084,0.0266996291718171,0.0644635902277824,0.0806462773318572,0.0757201191921421,0.0700285714285714,0.0515060519264529,0.0271024734982332,0.0475609756097561,0.0279099678456592,0.044923139158576,0.0203252032520325,0.0325235445205479,0.0183600917431193,0.0548513302034429
PPP2R2B,0.0216035634743875,0,0.041673640167364,0.0402966625463535,0,0,0,0,0,0.0186219081272085,0,0.00411575562700964,0.0133697411003236,0.0121951219512195,0.00534032534246575,0.0039105504587156,0.040245174752217
PPP2R2C,0.00155902004454343,0.00229746070133011,0,0.00939431396786156,0,0,0.00111466725526983,0.00145714285714286,0,0.00448763250883392,0,0,0.0097289644012945,0.00406504065040651,0.00127354452054794,0.00230504587155963,0
PPP2R2D,0.0349665924276169,0.0361547762998791,0.04,0.01557478368356,0.0374365632007553,0.0459106006089123,0.0606003752345216,0.0806,0.0476254273306847,0.0214487632508834,0,0.0118327974276527,0.0251011326860841,0.0121951219512195,0.0295269691780822,0.00689220183486238,0.0334637454355764
PPP2R3A,0.0149220489977728,0.00350665054413543,0.00485355648535565,0,0,0,0,0,0,0.00448763250883392,0,0,0.00123381877022654,0.00406504065040651,0.000845462328767123,0,0.00164319248826291
PPP2R5A,0.0260579064587973,0.0482466747279323,0.0617573221757322,0.0168108776266996,0.0818128171839962,0.102788541378356,0.0716366846926388,0.0914571428571428,0.0702624041393329,0.0143816254416961,0.0475609756097561,0.0156913183279743,0.0412823624595469,0.0203252032520325,0.0359482020547945,0.00666284403669725,0.0673708920187793
PPP2R5B,0.0394209354120267,0.0325272067714631,0.0508786610878661,0.050185414091471,0.0399150241945002,0.0515845557708276,0.0522127800463525,0.0434571428571429,0.0418044904370323,0.0518374558303887,0.120731707317073,0.0343408360128617,0.0372370550161812,0.00406504065040651,0.0353060787671233,0.0332683486238532,0.0360719874804382
PPP2R5C,0.0951002227171492,0.0422007255139057,0.0860251046025104,0.09221260815822,0.138699398088044,0.136832272349848,0.122514071294559,0.140028571428571,0.136879793033355,0.0723321554770318,0.0719512195121951,0.0684244372990354,0.0635315533980582,0.0284552845528455,0.0708369006849315,0.0266169724770642,0.260902451747522
PPP2R5D,0.0305122494432071,0.00955259975816203,0.0466945606694561,0.019283065512979,0.00698689956331877,0.00730002767783006,0.0151307802670787,0,0.00327543195047584,0.0136749116607774,0,0.00347266881028939,0.0149878640776699,0,0.0156142979452055,0.00780963302752294,0.0214658320292123
PPP2R5E,0.032739420935412,0.0228536880290206,0.0751464435146443,0.0205191594561187,0.0414493095715803,0.0502006642679214,0.0473568038847809,0.0677428571428571,0.0524300101635406,0.0292226148409894,0,0.0266237942122186,0.032787216828479,0,0.021607448630137,0.00436926605504587,0.0454616588419405
PPP3CA,0.0305122494432071,0.00592503022974607,0.04418410041841,0.01557478368356,0.0156025020653842,0.0158801549958483,0.0150204171724975,0.00774285714285714,0.00817241060704056,0.0108480565371025,0,0.0118327974276527,0.0267192556634304,0.0447154471544715,0.0151862157534247,0.000699541284403669,0.0214658320292123
PPP3CB,0.055011135857461,0.0482466747279323,0.04418410041841,0.0341161928306551,0.0468783193674023,0.0603030722391364,0.0558547621675312,0.0480285714285714,0.0432828236163725,0.0242756183745583,0.0475609756097561,0.0285530546623794,0.0344053398058252,0.00406504065040651,0.0517872431506849,0.0206536697247706,0.0511997913406364
PPP3CC,0.0951002227171492,0.0409915356711004,0.039163179916318,0.0452410383189122,0.0232739289507848,0.0434195959036811,0.0363204944266637,0.0366,0.0176891804490437,0.0242756183745583,0.0475609756097561,0.0381993569131833,0.0437095469255663,0.0528455284552846,0.0273865582191781,0.024552752293578,0.0877151799687011
PPP3R1,0.0795100222717149,0.0252720677146312,0.0902092050209205,0.0402966625463535,0.0650536999881978,0.0622405203432051,0.062145458558658,0.0660285714285714,0.0556638639933475,0.0377031802120141,0.0475609756097561,0.0381993569131833,0.0570590614886731,0.0447154471544715,0.0425834760273973,0.0167545871559633,0.0783255086071988
PPP3R2,0,0,0,0,0.00179393367166292,0.000657348463880429,0,0,0,0,0,0,0,0,0,0,0.00112154407929056
PPP4C,0.0505567928730512,0.0288996372430472,0.0701255230125523,0.019283065512979,0.0782721586215036,0.0882576805978411,0.0597174704778722,0.0763142857142857,0.0575117804675229,0.0539575971731449,0.0231707317073171,0.0285530546623794,0.0400687702265372,0.0121951219512195,0.0421553938356164,0.0174426605504587,0.057981220657277
PPP5C,0.0349665924276169,0.0240628778718259,0.0826778242677824,0.0266996291718171,0.0184350289153783,0.0294422917243288,0.0330096015892286,0.0423142857142857,0.0151020973851982,0.0320494699646643,0,0.0111897106109325,0.027123786407767,0.0121951219512195,0.0237478595890411,0.00735091743119266,0.0329420970266041
PPP6C,0.0505567928730512,0.0422007255139057,0.0935564853556485,0.0279357231149567,0.11367874424643,0.114274840852477,0.112912482065997,0.133171428571429,0.113041670516493,0.0369964664310954,0,0.0529903536977492,0.0631270226537217,0.0365853658536585,0.0678403253424657,0.0344151376146789,0.0746739697443923
PPP6R3,0.0282850779510022,0.0385731559854897,0.0558995815899582,0.0328800988875155,0.0284668948424407,0.0380224190423471,0.0369826729941507,0.0334571428571429,0.013993347500693,0.032756183745583,0.0231707317073171,0.0137620578778135,0.0251011326860841,0,0.0273865582191781,0.0119380733944954,0.0496348461137193
PPT1,0.0371937639198218,0.0180169286577993,0.0600836820083682,0.0118665018541409,0.00639678980290333,0.00979103238306117,0.00343229224147445,0.00545714285714285,0.00771043148849672,0.0256890459363958,0,0.0401286173633441,0.0174150485436893,0.0365853658536585,0.0231057363013699,0.00299311926605504,0.0125978090766823
PPT2,0.0126948775055679,0.0276904474002418,0.0333054393305439,0.0106304079110012,0.0229198630945356,0.0385759756435095,0.0351065003862708,0.0314571428571429,0.0259124087591241,0.0129681978798587,0,0.0189067524115756,0.0679813915857605,0.0121951219512195,0.0237478595890411,0.016295871559633,0.0146844027125717
PPWD1,0.0305122494432071,0.0639661426844015,0.0525523012552301,0.0551297898640297,0.0661158975569456,0.0964226404649876,0.0942611190817791,0.0920285714285714,0.0731266746743047,0.0334628975265018,0.0231707317073171,0.0562057877813505,0.0303600323624595,0.0528455284552846,0.045580051369863,0.0396903669724771,0.0684141888367241
PRAME,0.0216035634743875,0.0180169286577993,0.00401673640167364,0.019283065512979,0.00627876785082025,0.00965264323277056,0.00906081006511423,2.85714285714264e-05,0.00225907788967938,0.0136749116607774,0,0.0169774919614148,0.0101334951456311,0.00406504065040651,0.00705265410958904,0.00872706422018349,0.0125978090766823
PRAP1,0.0616926503340757,0.0869407496977025,0.0500418410041841,0.0613102595797281,0.997663165348755,0.945993634099087,0.953548173490785,0.961171428571429,1.18326249653516,0.0638515901060071,0.218292682926829,0.0980064308681672,0.0129652103559871,0,0.258979023972603,0.117672018348624,0.134663536776213
PRC1,0.0171492204899777,0.00229746070133011,0.0107112970711297,0,0.00793107517998348,0.0140810960420703,0.0110473457675753,0.0120285714285714,0.0083572022544581,0.0157950530035336,0,0.00154340836012861,0.0056836569579288,0.0203252032520325,0.0042701198630137,0.00322247706422018,0.0172926447574335
PRCC,0.0282850779510022,0.0361547762998791,0.0508786610878661,0.0279357231149567,0.0285849167945238,0.035531414337116,0.0451495419931575,0.0571714285714286,0.03672272013305,0.0214487632508834,0.120731707317073,0.0182636655948553,0.0267192556634304,0.0203252032520325,0.0213934075342466,0.0146903669724771,0.0438967136150235
PRDM1,0.0438752783964365,0.00350665054413543,0,0.0304079110012361,0,0,0,0,0,0.0150883392226148,0,0.00347266881028939,0.0145833333333333,0.0121951219512195,0,0,0.0762389149713093
PRDM14,0.0238307349665924,0,0,0,0.000377670246665872,0,0.00398410771438031,0.00917142857142857,0,0,0,0,0,0,0.00319991438356164,0.00161697247706422,7.82472613458512e-05
PRDX1,0.0483296213808463,0.0954050785973398,0.167196652719665,0.05389369592089,0.384775168181282,0.308296429559923,0.189504469705331,0.2066,0.239161969878961,0.0377031802120141,0,0.116655948553055,0.0756674757281553,0.0528455284552846,0.102086900684931,0.0243233944954128,0.0616327595200835
PRDX2,0.104008908685969,0.0482466747279323,0.280167364016736,0.0600741656365884,0.326708367756403,0.293903957929698,0.163238053195012,0.186885714285714,0.178550309526009,0.0525441696113074,0.0231707317073171,0.0555627009646302,0.0809263754045307,0.0772357723577236,0.104869434931507,0.0486353211009174,0.117970787689098
PRDX3,0.0438752783964365,0.0700120918984281,0.120334728033473,0.0452410383189122,0.572312050041308,0.503148353169112,0.386392230438141,0.437171428571429,0.472831008038437,0.0793992932862191,0.0963414634146341,0.0446302250803858,0.0340008090614887,0.0365853658536585,0.140400256849315,0.0578096330275229,0.0673708920187793
PRDX4,0.032739420935412,0.0204353083434099,0.0492050209205021,0.0254635352286774,0.228514103623274,0.18443814004982,0.0901776845822757,0.0760285714285714,0.118031044996766,0.0115547703180212,0,0.0047588424437299,0.015796925566343,0.00406504065040651,0.0417273116438356,0.0114793577981651,0.0167709963484611
PRDX5,0.0416481069042316,0.0518742442563482,0.186443514644351,0.050185414091471,0.195231913135843,0.184714918350401,0.126928595077806,0.145742857142857,0.153973020419477,0.0412367491166078,0.0475609756097561,0.0433440514469453,0.0485639158576052,0.0528455284552846,0.0793985445205479,0.0263876146788991,0.0705007824726135
PRDX6,0.0839643652561247,0.0881499395405079,0.21907949790795,0.0662546353522868,0.732467839018057,0.656483531691115,0.417845712393776,0.510885714285714,0.498609442853183,0.0461837455830389,0.0231707317073171,0.0658520900321543,0.0946804207119741,0,0.191556078767123,0.0605619266055046,0.103886280646844
PREB,0.0594654788418708,0.00834340991535671,0.0232635983263598,0.0143386897404203,0.0215035996695385,0.0293039025740382,0.042280101534047,0.0440285714285714,0.0305321999445625,0.0369964664310954,0.0475609756097561,0.0234083601286174,0.0307645631067961,0.00406504065040651,0.0258882705479452,0.0144610091743119,0.0345070422535211
PRELID2,0.0149220489977728,0.0155985489721886,0.0801673640167364,0.0069221260815822,0.0210315118612062,0.0319332964295599,0.04161792296656,0.0368857142857143,0.0272983461147556,0.00236749116607774,0,0.0131189710610932,0.0153923948220065,0.0284552845528455,0.0111194349315069,0.0151490825688073,0.00320813771517997
PREP,0.0282850779510022,0.0264812575574365,0.0249372384937239,0.0415327564894932,0.0388528266257524,0.0657002491004705,0.0553029466946253,0.0577428571428571,0.0448535526194216,0.0348763250883392,0.0719512195121951,0.0221221864951768,0.0202467637540453,0,0.0265303938356164,0.0282224770642202,0.0465049556598852
PREX1,0.0839643652561247,0.0216444981862152,0.0199163179916318,0.0464771322620519,0,0,0,0,0,0.0702120141342756,0.0231707317073171,0.057491961414791,0.0598907766990291,0.00406504065040651,0.00362799657534247,0.0094151376146789,0.105451225873761
PRG2,0.0282850779510022,0.0409915356711004,0.0500418410041841,0.0551297898640297,0.0623391950902868,0.0805078881815666,0.0719677739763823,0.0854571428571428,0.069430841725954,0.0377031802120141,0.0475609756097561,0.0465594855305466,0.0348098705501618,0.0934959349593496,0.0440817636986301,0.0706536697247706,0.049113197704747
PRICKLE1,0.00155902004454343,0,0.0140585774058577,0,0,0,0,0,0,0,0,0.0118327974276527,0.0125606796116505,0.0284552845528455,0.00962114726027397,1.14678899082558e-05,0
PRICKLE2,0.010467706013363,0.0288996372430472,0.00820083682008368,0,0,0,0,0,0,0,0,0,0.0170105177993528,0,0.00897902397260274,0,0
PRIM1,0.0126948775055679,0.00592503022974607,0.0299581589958159,0.019283065512979,0.0169007435382981,0.0262593412676446,0.0373137622778943,0.0257428571428571,0.0266515753487942,0.0165017667844523,0.0231707317073171,0.017620578778135,0.0153923948220065,0,0.0235338184931507,0.0220298165137615,0.02094418362024
PRIM2,0.0349665924276169,0.00834340991535671,0.0182426778242678,0.0069221260815822,0.000377670246665872,0.00411707722114586,0.00464628628186734,0,0,0.0136749116607774,0.0231707317073171,0.0092604501607717,0.00730177993527508,0,0.00726669520547945,0.00964449541284404,0.0266823161189358
PRKAA1,0.0371937639198218,0.00108827085852479,0.0157322175732218,0.0118665018541409,0.047822494984067,0.0495087185164683,0.0469153515064562,0.0411714285714286,0.0381086574886815,0.0179151943462897,0.0231707317073171,0.00797427652733119,0.0153923948220065,0.0121951219512195,0.0233197773972603,0.00735091743119266,0.0251173708920188
PRKAA2,0.00824053452115813,0.00592503022974607,0.0492050209205021,0.0069221260815822,0,0.000380570163299197,0,0.0103142857142857,0,0.00166077738515901,0.0231707317073171,0,0.0105380258899676,0,0,0.00780963302752294,0.00268648930620762
PRKAB1,0.0416481069042316,0.00592503022974607,0.038326359832636,0.0131025957972806,0.031535465596601,0.0394063105452532,0.0365412206158261,0.0374571428571428,0.0265591795250855,0.0377031802120141,0.0475609756097561,0.0394855305466238,0.0202467637540453,0.00406504065040651,0.0284567636986301,0.0218004587155963,0.0287689097548252
PRKAB2,0.0305122494432071,0.0361547762998791,0.116987447698745,0.019283065512979,0.100224241708958,0.194540548021035,0.161030791303388,0.150885714285714,0.0812575071606763,0.024982332155477,0,0.0163344051446945,0.0251011326860841,0.0365853658536585,0.0417273116438356,0.0160665137614679,0.040245174752217
PRKACA,0.0305122494432071,0.0482466747279323,0.0684518828451883,0.0440049443757726,0.0685943585506904,0.0702670910600609,0.062807637126145,0.0568857142857143,0.0557562598170563,0.0348763250883392,0,0.0311254019292605,0.0550364077669903,0.0203252032520325,0.0558540239726027,0.0167545871559633,0.0418101199791341
PRKACB,0.0706013363028953,0.0240628778718259,0.0466945606694561,0.0625463535228677,0.00427239466540776,0.00550096872405204,0.00288047676856859,0.00145714285714286,0.002813452831932,0.0320494699646643,0.0963414634146341,0.0201929260450161,0.0255056634304207,0.00406504065040651,0.0168985445205479,0.00299311926605504,0.14300991131977
PRKACG,0.010467706013363,0.0204353083434099,0.0148953974895397,0,0.0161926118257996,0.00550096872405204,0.00619136960600375,0.00174285714285714,0.00937355631525455,0.0108480565371025,0,0,0.00689724919093851,0,0.00748073630136986,0.0146903669724771,0.0261606677099635
PRKAG1,0.0416481069042316,0.0107617896009674,0.0241004184100418,0.00939431396786156,0.0447539242299068,0.0313797398283975,0.0327888754000662,0.0471714285714286,0.0421740737318673,0.0179151943462897,0,0.00797427652733119,0.0174150485436893,0.00406504065040651,0.0151862157534247,0.01125,0.0240740740740741
PRKAG2,0.0282850779510022,0.0143893591293833,0.0316317991631799,0.0106304079110012,0.0276407411778591,0.0681912538057016,0.0548614943163006,0.0568857142857143,0.0286842834703871,0.0299293286219081,0.0231707317073171,0.0214790996784566,0.0198422330097087,0,0.0250321061643836,0.0172133027522936,0.040245174752217
PRKAR1A,0.179732739420935,0.20906892382104,0.44,0.13176761433869,0.189094771627523,0.268440354276225,0.238174594415627,0.234314285714286,0.137341772151899,0.133109540636042,0.169512195121951,0.222122186495177,0.239502427184466,0.109756097560976,0.225374571917808,0.066295871559633,0.204042775169536
PRKAR1B,0.032739420935412,0.0119709794437727,0.00736401673640167,0.00815822002472188,0.00533459223415555,0.0052241904234708,0.00354265533605562,0.0131714285714286,0.000873140534047863,0.00448763250883392,0,0.00668810289389067,0.00851537216828479,0.00406504065040651,0.00170162671232877,0.00368119266055046,0.013641105894627
PRKAR2A,0.0371937639198218,0.0422007255139057,0.0609205020920502,0.05389369592089,0.0418033754278296,0.0565665651812898,0.0533164109921642,0.0631714285714286,0.0359835535433798,0.0362897526501767,0.0231707317073171,0.0317684887459807,0.0364279935275081,0.0203252032520325,0.0231057363013699,0.0126261467889908,0.0485915492957747
PRKAR2B,0.0216035634743875,0.00471584038694075,0.0241004184100418,0.0180469715698393,0.000495692198748961,0,0.00751572674097781,0.00917142857142857,0.0045689734823986,0.0150883392226148,0,0.0105466237942122,0.0141788025889968,0,0.0220355308219178,0.00689220183486238,0.00581637976004173
PRKCA,0.0260579064587973,0.0929866989117291,0.0969037656903766,0.0291718170580964,0.0363743656320075,0.0726197066150014,0.069208696611853,0.0700285714285714,0.0392174073731867,0.0271024734982332,0,0.0279099678456592,0.0352144012944984,0.00406504065040651,0.0406571061643836,0.0263876146788991,0.0329420970266041
PRKCB,0.101781737193764,0.0228536880290206,0.0098744769874477,0.0390605686032138,0.00592470199457099,0.00826875172986438,0.00939189934885774,0.0191714285714286,0.0110366811420124,0.0581978798586573,0.0231707317073171,0.0658520900321543,0.0174150485436893,0.0365853658536585,0.0139019691780822,0.0142316513761468,0.113797600417319
PRKCD,0.0282850779510022,0,0.0575732217573222,0.0143386897404203,0,0,0,0,0,0.0497173144876325,0.0231707317073171,0.0388424437299035,0.0222694174757282,0,0.00212970890410959,0.00345183486238532,0.0141627543035994
PRKCE,0.0416481069042316,0.0325272067714631,0.0174058577405858,0.00815822002472188,0.0104095361737283,0.0185095488513701,0.0246220064010595,0.0180285714285714,0.0139009516769842,0.0165017667844523,0.0231707317073171,0.00604501607717042,0.0137742718446602,0.00406504065040651,0.0194670376712329,0.0110206422018349,0.0188575899843505
PRKCG,0.0126948775055679,0.00471584038694075,0.00736401673640167,0.01557478368356,0.00132184586333058,0.00439385552172709,0.00475664937644851,0.0106,0.00253626536080569,0.0115547703180212,0.0475609756097561,0.0047588424437299,0.00770631067961165,0,0.00576840753424658,0.0123967889908257,0.00633802816901408
PRKCH,0.055011135857461,0.105078597339782,0.0257740585774059,0.0983930778739184,0.00273810928832762,0.012005258787711,0.0170069528749586,0.0120285714285714,0.0133465767347316,0.0659717314487633,0.218292682926829,0.0221221864951768,0.0756674757281553,0.0203252032520325,0.0162564212328767,0.0167545871559633,0.266640584246218
PRKCI,0.00155902004454343,0.00713422007255139,0.0291213389121339,0.019283065512979,0.00863920689248199,0.0118668696374204,0.0195453040503256,0.0160285714285714,0.0048461609535249,0.00943462897526502,0,0.00797427652733119,0.0198422330097087,0.0121951219512195,0.0158283390410959,0.00780963302752294,0.0204225352112676
PRKCQ,0.0171492204899777,0,0.00401673640167364,0.0168108776266996,0,0,0.00210793510650038,0.00831428571428571,0.00216668206597062,0.00943462897526502,0.0719512195121951,0.00218649517684887,0.0097289644012945,0.00406504065040651,0,0.00620412844036697,0.095018257694314
PRKCSH,0.155233853006682,0.0579201934703749,0.212384937238494,0.0526576019777503,0.207978283960817,0.209901743703294,0.159264981790089,0.178028571428571,0.16127229049247,0.082226148409894,0.0963414634146341,0.0504180064308682,0.11167071197411,0.0365853658536585,0.113431078767123,0.0394610091743119,0.137271778821075
